Geneid	Ctrl_R1	Ctrl_R2	Ctrl_R3	0_R1	0_R2	0_R3	2_R1	2_R2	2_R3	5_R1	5_R2	5_R3	10_R1	10_R2	10_R3	20_R1	20_R2	20_R3	30_R1	30_R2	30_R3	Entity	Symbol
gene-SAURSH1000_RS06760	23188	23888	22222	32098	15523	15570	33727	16509	20402	24275	23001	22783	20258	29845	16540	22791	13666	22284	24715	19050	16708	host	rnpB
gene-SAURSH1000_RS09875	14	10	18	25	19	11	26	13	15	30	21	8	20	23	10	5	23	2	2	10	0	host	gene-SAURSH1000_RS09875
gene-SAURSH1000_RS09905	57	68	43	96	98	78	116	96	64	88	92	33	51	89	15	16	16	3	9	22	4	host	gene-SAURSH1000_RS09905
gene-SAURSH1000_RS06160	64	248	42	77	102	73	84	92	47	116	88	40	118	151	32	32	44	20	19	32	13	host	gene-SAURSH1000_RS06160
gene-SAURSH1000_RS10300	504	211	1114	908	98	949	859	102	756	802	140	393	549	124	192	96	80	86	49	68	46	host	rocF
gene-SAURSH1000_RS04965	313	137	178	422	134	306	432	338	223	581	686	211	222	392	103	64	118	50	68	106	24	host	gene-SAURSH1000_RS04965
gene-SAURSH1000_RS00450	73	136	90	99	76	117	107	40	76	137	50	54	342	155	56	118	144	71	73	233	32	host	tet(38)
gene-SAURSH1000_RS04005	4016	3920	3041	3376	4004	3040	3939	4685	2919	3621	5608	1699	2432	5063	930	992	1126	528	668	1044	312	host	sufB
gene-SAURSH1000_RS11680	10	11	16	18	9	7	22	12	14	20	21	11	15	19	4	7	4	2	7	7	1	host	hlgA
gene-SAURSH1000_RS09515	30	28	48	31	26	32	25	21	33	33	37	16	25	32	30	13	28	12	17	28	14	host	eap
gene-SAURSH1000_RS10865	76	60	75	118	66	95	130	77	73	129	70	39	78	72	26	22	22	8	20	23	6	host	gene-SAURSH1000_RS10865
gene-SAURSH1000_RS06355	169	220	203	229	173	190	242	155	192	251	223	137	160	219	83	76	71	49	55	71	24	host	gene-SAURSH1000_RS06355
gene-SAURSH1000_RS04490	63	71	56	113	80	51	106	61	61	136	83	30	95	74	15	22	23	13	27	22	4	host	gene-SAURSH1000_RS04490
gene-SAURSH1000_RS12890	1159	717	1552	1175	307	1396	1413	210	1061	1771	211	547	1708	541	511	770	473	268	393	951	123	host	manA
gene-SAURSH1000_RS01275	39	46	26	77	45	50	45	60	40	84	70	34	52	44	6	7	13	3	7	3	0	host	gene-SAURSH1000_RS01275
gene-SAURSH1000_RS01465	175	287	247	180	112	230	215	65	146	261	64	96	338	98	75	277	104	58	172	317	24	host	gene-SAURSH1000_RS01465
gene-SAURSH1000_RS11070	787	552	648	1050	1116	489	1312	1095	784	650	1169	366	173	369	105	168	130	67	155	166	47	host	gene-SAURSH1000_RS11070
gene-SAURSH1000_RS03245	166	232	209	220	257	272	215	218	160	217	215	66	112	135	45	38	45	15	20	54	10	host	gene-SAURSH1000_RS03245
gene-SAURSH1000_RS04470	737	614	638	1071	647	773	1123	830	739	1352	1023	441	601	760	196	183	168	82	128	196	35	host	gene-SAURSH1000_RS04470
gene-SAURSH1000_RS04195	103	99	89	155	56	64	150	61	85	149	83	46	108	118	20	28	41	2	24	45	5	host	gene-SAURSH1000_RS04195
gene-SAURSH1000_RS04075	588	568	558	713	409	636	954	472	544	838	640	281	512	741	182	157	247	91	89	201	43	host	gene-SAURSH1000_RS04075
gene-SAURSH1000_RS09830	177	197	201	233	162	217	290	212	171	274	250	85	137	247	56	44	62	33	28	49	16	host	acpS
gene-SAURSH1000_RS09375	427	720	528	544	598	565	769	583	500	689	567	247	448	737	163	143	234	90	87	286	33	host	nadE
gene-SAURSH1000_RS03370	1555	1717	1701	2688	2053	1886	2404	1888	1761	2247	1818	952	1165	1851	412	372	442	173	298	501	84	host	gene-SAURSH1000_RS03370
gene-CPT_phageK_gp157	0	0	0	83	5	1	314	31	156	3843	911	4230	8939	6908	6180	5795	5439	8954	8848	8437	5782	phage	gene-CPT_phageK_gp157
gene-CPT_phageK_gp100	0	0	0	58	0	0	10	5	5	339	63	689	1386	1139	1417	1305	1025	2055	6318	2181	5031	phage	gene-CPT_phageK_gp100
gene-SAURSH1000_RS02090	855	1225	938	1065	1042	960	1099	1100	746	1005	1097	440	640	1115	251	238	322	126	149	308	62	host	dnaX
gene-SAURSH1000_RS07565	86	48	81	181	58	91	192	70	106	239	103	69	151	113	35	25	28	11	29	35	1	host	gene-SAURSH1000_RS07565
gene-SAURSH1000_RS04210	329	413	373	422	729	369	550	447	363	387	367	215	180	302	125	94	74	41	52	81	30	host	gene-SAURSH1000_RS04210
gene-SAURSH1000_RS03260	337	464	386	375	334	361	406	262	362	447	279	158	465	386	173	210	208	80	126	200	42	host	gene-SAURSH1000_RS03260
gene-SAURSH1000_RS10870	126	136	152	200	144	189	251	143	177	302	180	77	167	164	43	30	35	17	25	51	7	host	gene-SAURSH1000_RS10870
gene-SAURSH1000_RS01920	17	29	10	44	23	8	39	8	21	36	17	11	28	33	11	10	11	7	9	8	2	host	gene-SAURSH1000_RS01920
gene-SAURSH1000_RS11115	99	205	99	137	166	94	165	140	130	179	120	46	155	131	48	68	65	23	43	39	16	host	gene-SAURSH1000_RS11115
gene-SAURSH1000_RS03110	193	73	284	222	36	261	247	25	146	274	34	150	191	88	107	43	61	46	15	101	22	host	dhaL
gene-SAURSH1000_RS04280	1091	1260	1187	1319	1540	1036	1527	1267	1166	1497	1151	589	648	885	267	258	237	114	165	275	73	host	gene-SAURSH1000_RS04280
gene-SAURSH1000_RS13065	11	265	10	10	14	3	14	22	9	11	23	8	38	88	3	0	7	3	4	7	2	host	hisD
gene-SAURSH1000_RS04940	128	111	110	182	92	130	189	110	105	232	139	97	173	151	51	51	41	15	35	36	16	host	gene-SAURSH1000_RS04940
gene-CPT_phageK_gp194	0	0	0	39	0	3	69	6	28	710	158	1061	2009	1874	1525	1680	1642	3604	3961	2693	3886	phage	gene-CPT_phageK_gp194
gene-SAURSH1000_RS01915	89	131	101	135	108	114	180	130	79	189	155	47	176	153	43	37	61	12	25	59	8	host	gene-SAURSH1000_RS01915
gene-SAURSH1000_RS04675	3920	3413	3600	4730	2812	2884	5397	2977	3586	4024	3966	2531	2239	3721	1363	974	977	585	650	1068	337	host	menB
gene-SAURSH1000_RS09865	1	2	1	1	0	0	1	0	0	1	1	0	0	1	0	1	1	0	0	0	0	host	kdpF
gene-SAURSH1000_RS11765	45	44	59	70	56	66	78	59	55	56	72	33	47	56	22	15	16	4	11	17	6	host	gene-SAURSH1000_RS11765
gene-SAURSH1000_RS01815	11	11	10	12	11	3	5	11	8	14	9	7	10	8	0	4	5	4	1	3	3	host	gene-SAURSH1000_RS01815
gene-SAURSH1000_RS03540	219	89	292	422	30	351	327	42	276	324	88	112	152	103	58	26	21	13	26	34	11	host	gene-SAURSH1000_RS03540
gene-SAURSH1000_RS01155	63	65	29	93	101	28	102	102	63	103	131	40	35	86	7	13	19	7	16	25	0	host	gene-SAURSH1000_RS01155
gene-SAURSH1000_RS04400	13	27	15	27	21	20	26	22	17	28	19	6	21	22	8	3	5	2	6	12	0	host	opp4C
gene-SAURSH1000_RS07805	192	61	117	222	79	120	219	65	145	163	132	109	92	82	29	37	24	24	20	24	20	host	gene-SAURSH1000_RS07805
gene-SAURSH1000_RS10610	89	98	77	150	117	137	149	129	103	307	159	52	191	146	36	35	71	11	40	40	8	host	gene-SAURSH1000_RS10610
gene-SAURSH1000_RS12165	29	33	41	72	26	47	61	28	38	93	26	16	51	35	19	16	13	10	10	17	2	host	gene-SAURSH1000_RS12165
gene-SAURSH1000_RS01380	27	14	13	20	7	23	20	11	15	16	15	9	19	16	8	7	4	4	8	10	2	host	gene-SAURSH1000_RS01380
gene-SAURSH1000_RS02970	355	496	607	636	423	712	437	265	520	993	244	163	1955	378	290	705	270	101	205	170	36	host	mnhA2
gene-SAURSH1000_RS01910	60	96	58	90	96	103	95	104	53	159	102	37	115	107	27	20	36	9	15	46	4	host	gene-SAURSH1000_RS01910
gene-SAURSH1000_RS10415	331	87	422	541	107	452	517	115	370	386	143	176	154	128	62	47	23	40	30	36	22	host	gene-SAURSH1000_RS10415
gene-SAURSH1000_RS12085	50	53	63	137	61	63	132	59	70	186	77	30	54	38	21	16	14	6	6	15	1	host	sarT
gene-CPT_phageK_gp067	1	0	1	21	2	0	84	9	38	1853	261	2102	5702	3232	3387	2900	2459	2034	2153	1133	759	phage	gene-CPT_phageK_gp067
gene-SAURSH1000_RS12270	106	123	214	153	176	214	202	220	134	197	193	98	106	60	69	29	26	33	17	39	16	host	sdaAB
gene-SAURSH1000_RS07600	1212	1297	994	1740	1633	942	2217	2085	1110	1849	2330	678	843	1268	376	350	329	144	281	345	82	host	greA
gene-SAURSH1000_RS11145	187	227	138	224	210	159	231	147	144	172	150	68	135	102	37	45	43	9	41	40	12	host	gene-SAURSH1000_RS11145
gene-SAURSH1000_RS08430	70	23	38	117	37	46	85	87	66	141	98	49	45	91	23	20	22	7	17	21	1	host	arsC
gene-SAURSH1000_RS07215	98	85	128	210	95	131	216	80	126	227	87	79	137	97	28	37	43	23	42	30	11	host	gene-SAURSH1000_RS07215
gene-SAURSH1000_RS08635	14	6	6	14	13	16	12	5	8	17	8	6	18	12	6	8	5	3	5	4	2	host	splF
gene-SAURSH1000_RS06680	343	337	303	423	298	280	474	339	298	460	384	213	230	387	90	92	114	42	66	112	30	host	brxA
gene-CPT_phageK_gp001	0	0	0	2	2	3	86	5	20	1099	181	1176	2082	1571	1183	471	478	388	199	169	151	phage	gene-CPT_phageK_gp001
gene-SAURSH1000_RS12110	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	host	gene-SAURSH1000_RS12110
gene-SAURSH1000_RS03420	104	105	78	119	150	93	120	146	97	88	179	40	44	101	13	17	21	9	17	35	8	host	queC
gene-SAURSH1000_RS07645	617	609	572	859	904	626	930	1224	601	754	1321	354	411	813	134	137	236	44	136	207	34	host	gene-SAURSH1000_RS07645
gene-SAURSH1000_RS12635	189	248	164	218	190	156	302	193	222	281	255	110	192	281	68	86	133	46	48	105	20	host	gene-SAURSH1000_RS12635_gene_budA
gene-SAURSH1000_RS07150	617	1222	623	895	722	769	955	975	589	1198	1199	348	1044	1503	278	254	401	109	132	461	62	host	gene-SAURSH1000_RS07150_gene_lpdA
gene-SAURSH1000_RS11025	774	633	447	1600	612	515	1712	797	603	1856	1069	447	1195	925	188	338	417	116	382	344	64	host	sarR
gene-SAURSH1000_RS00365	67	13	72	82	17	77	50	21	57	49	33	33	21	20	12	2	7	10	3	5	5	host	sbnG
gene-SAURSH1000_RS07730	447	361	447	938	397	454	919	490	525	824	784	317	356	593	100	127	147	66	122	150	29	host	gene-SAURSH1000_RS07730
gene-SAURSH1000_RS12885	2389	1469	3218	2479	501	2199	2985	350	1904	3478	343	1281	2960	921	871	1237	789	390	750	1558	257	host	gene-SAURSH1000_RS12885
gene-SAURSH1000_RS08470	159	156	88	221	185	148	190	236	111	204	141	41	106	94	14	39	25	2	37	25	1	host	gene-SAURSH1000_RS08470
gene-SAURSH1000_RS03805	45	66	40	100	51	73	88	73	38	145	95	33	104	144	15	18	44	8	21	40	6	host	gene-SAURSH1000_RS03805
gene-SAURSH1000_RS03505	21	29	32	60	14	18	65	21	34	67	41	13	31	47	15	15	14	7	12	8	1	host	gene-SAURSH1000_RS03505
gene-SAURSH1000_RS01370	3	1	5	9	8	9	5	8	8	9	6	3	10	4	3	6	2	2	2	7	1	host	gene-SAURSH1000_RS01370
gene-SAURSH1000_RS11965	109	161	199	280	161	205	218	109	194	263	100	108	469	173	104	115	157	48	112	99	36	host	gene-SAURSH1000_RS11965
gene-SAURSH1000_RS07740	2523	2174	2353	3371	2622	2286	3947	3035	2720	3441	3645	1341	1434	2822	483	615	643	242	521	765	159	host	secDF
gene-SAURSH1000_RS11805	239	315	221	308	419	276	455	514	352	395	536	177	220	454	107	60	118	48	51	109	25	host	gene-SAURSH1000_RS11805
gene-SAURSH1000_RS04875	115	52	84	196	74	67	182	70	105	168	115	53	61	78	27	31	20	7	30	19	8	host	nrdH
gene-SAURSH1000_RS03310	176	490	195	262	289	188	281	201	226	373	222	107	360	360	61	124	111	26	86	124	21	host	gene-SAURSH1000_RS03310
gene-SAURSH1000_RS08630	3	0	1	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	2	0	0	host	gene-SAURSH1000_RS08630
gene-SAURSH1000_RS05215	260	417	314	386	753	361	386	562	342	305	397	150	159	392	63	74	110	38	55	101	17	host	gene-SAURSH1000_RS05215
gene-SAURSH1000_RS11750	207	203	170	135	214	111	221	160	206	166	201	73	91	157	85	56	61	16	17	76	16	host	gene-SAURSH1000_RS11750
gene-SAURSH1000_RS05160	85	107	94	217	102	114	197	97	113	205	119	59	109	109	25	25	33	13	27	39	2	host	zapA
gene-CPT_phageK_gp167	0	0	0	141	1	0	7	3	1	61	14	67	255	190	166	3045	1714	9553	16518	9789	17746	phage	gene-CPT_phageK_gp167
gene-CPT_phageK_gp213	0	1	1	50	2	1	383	30	141	8517	1024	8138	24504	12485	14036	7790	11902	9453	4378	5885	2813	phage	gene-CPT_phageK_gp213
gene-SAURSH1000_RS10465	872	4034	1702	1247	2321	1855	1095	875	1660	1784	537	721	3535	2035	1189	1169	1460	572	655	927	344	host	amaP
gene-SAURSH1000_RS00245	1	5	1	5	7	3	4	3	5	6	12	0	4	7	0	1	3	1	1	2	0	host	gene-SAURSH1000_RS00245
gene-SAURSH1000_RS09365	238	332	240	388	317	254	382	352	268	407	456	147	221	337	74	90	96	37	55	107	19	host	gene-SAURSH1000_RS09365
gene-SAURSH1000_RS02560	312	344	354	621	443	396	575	388	407	461	351	213	255	293	73	97	72	41	57	78	22	host	gene-SAURSH1000_RS02560
gene-SAURSH1000_RS06005	217	283	229	322	335	248	371	354	254	309	375	87	172	237	39	56	71	21	52	113	21	host	hflX
gene-SAURSH1000_RS01870	240	213	206	311	180	309	330	286	211	473	353	112	256	339	59	59	98	23	50	86	16	host	gene-SAURSH1000_RS01870
gene-SAURSH1000_RS11195	27	45	43	68	45	50	88	37	53	55	30	21	54	41	9	10	20	4	13	19	6	host	gene-SAURSH1000_RS11195
gene-SAURSH1000_RS07660	575	557	520	650	926	553	899	833	663	605	982	354	329	759	157	156	228	65	101	187	27	host	gene-SAURSH1000_RS07660
gene-SAURSH1000_RS07320	876	1577	1108	1252	1067	1198	1310	1132	897	1335	1273	433	896	1023	271	247	375	84	182	388	65	host	gene-SAURSH1000_RS07320
gene-SAURSH1000_RS12790	169	222	208	343	180	259	319	136	252	374	171	106	216	160	56	37	54	27	34	59	14	host	nsaS
gene-CPT_phageK_gp068	0	0	0	12	2	0	94	9	41	1800	226	2036	4282	2950	2971	1543	1469	1404	867	585	518	phage	gene-CPT_phageK_gp068
gene-SAURSH1000_RS03180	3564	3566	2851	4197	4578	2225	5038	4171	3066	2600	3959	1647	1052	1916	466	709	477	247	625	717	159	host	gene-SAURSH1000_RS03180
gene-SAURSH1000_RS00640	1	21	1	6	27	6	9	25	7	8	30	4	8	4	0	1	2	1	2	3	1	host	gene-SAURSH1000_RS00640
gene-SAURSH1000_RS02170	1348	2497	1527	2008	1530	1675	2580	2561	1635	2378	2697	942	1275	2511	528	458	665	243	308	659	107	host	metG
gene-SAURSH1000_RS07510	901	923	826	1379	997	1021	1276	1122	934	1360	1110	414	569	768	195	135	206	79	146	207	48	host	gene-SAURSH1000_RS07510
gene-SAURSH1000_RS08480	35	28	12	39	37	26	33	53	26	31	41	12	27	37	1	13	10	4	8	11	1	host	gene-SAURSH1000_RS08480
gene-SAURSH1000_RS09545	16	8	16	30	5	18	29	9	8	26	17	5	15	15	4	1	3	2	3	4	1	host	gene-SAURSH1000_RS09545
gene-SAURSH1000_RS10485	211	299	314	292	403	348	280	241	262	257	195	95	149	161	53	49	72	23	28	58	18	host	gene-SAURSH1000_RS10485
gene-SAURSH1000_RS03830	49	38	49	80	29	61	47	49	38	74	91	24	48	70	27	10	24	9	5	26	9	host	gene-SAURSH1000_RS03830
gene-SAURSH1000_RS05335	3	1	5	1	2	0	2	1	2	1	0	0	0	0	0	1	1	1	0	1	0	host	gene-SAURSH1000_RS05335
gene-CPT_phageK_gp029	0	0	0	5	0	1	42	4	20	1187	121	1042	3961	1760	2252	1234	1518	1471	726	957	403	phage	gene-CPT_phageK_gp029
gene-SAURSH1000_RS04305	5	2	12	19	8	4	11	3	9	12	10	3	14	11	5	3	2	0	2	4	1	host	gene-SAURSH1000_RS04305
gene-SAURSH1000_RS12005	8	15	12	14	12	11	17	7	6	8	16	9	14	17	4	5	8	1	2	5	1	host	gene-SAURSH1000_RS12005
gene-SAURSH1000_RS03825	9	2	17	7	8	17	9	9	10	28	8	6	24	19	18	4	12	1	2	13	4	host	gene-SAURSH1000_RS03825
gene-SAURSH1000_RS03985	1256	2256	1546	1482	2334	1612	1770	2593	1269	1970	3027	756	1348	2498	604	412	639	235	251	544	130	host	sufC
gene-SAURSH1000_RS11495	367	492	275	577	328	283	700	411	364	842	445	230	529	497	120	153	180	58	148	122	37	host	gene-SAURSH1000_RS11495
gene-SAURSH1000_RS04855	190	297	215	309	303	257	341	316	231	365	301	94	185	261	67	50	82	31	31	61	16	host	gene-SAURSH1000_RS04855
gene-SAURSH1000_RS06860	454	377	351	598	540	393	717	546	460	633	669	229	296	536	122	104	115	52	77	120	22	host	aroA
gene-SAURSH1000_RS07025	221	337	225	322	322	263	342	317	195	296	341	108	192	322	58	73	91	26	46	82	14	host	scpB
gene-SAURSH1000_RS09960	104	177	173	255	134	153	207	93	165	230	113	66	166	105	23	46	39	12	29	29	11	host	gene-SAURSH1000_RS09960
gene-SAURSH1000_RS00800	109	123	100	188	103	90	194	120	95	235	170	75	111	119	39	46	41	34	54	36	13	host	gene-SAURSH1000_RS00800
gene-SAURSH1000_RS01360	33	24	35	48	35	18	54	45	38	57	60	18	19	42	7	8	5	0	6	13	1	host	gene-SAURSH1000_RS01360
gene-SAURSH1000_RS06740	826	1080	1021	1296	950	1203	1454	1133	1031	1375	1171	513	875	1246	283	258	346	135	168	306	73	host	gene-SAURSH1000_RS06740
gene-SAURSH1000_RS12650	8	254	30	16	27	14	18	16	17	19	17	12	23	19	16	6	3	11	5	8	3	host	gene-SAURSH1000_RS12650
gene-SAURSH1000_RS12515	63	36	67	81	51	93	94	60	40	117	76	37	48	51	21	10	13	14	2	21	4	host	gene-SAURSH1000_RS12515
gene-SAURSH1000_RS02470	248	473	272	322	311	303	345	375	210	454	455	114	318	367	95	74	116	32	37	117	22	host	rlmB
gene-SAURSH1000_RS04985	461	289	419	738	399	424	697	339	448	507	354	244	286	354	82	133	89	40	117	102	25	host	gene-SAURSH1000_RS04985
gene-SAURSH1000_RS05390	1204	1251	1243	1510	1163	1579	1567	1658	1013	1994	2127	596	1246	1462	425	231	448	138	186	420	76	host	gene-SAURSH1000_RS05390
gene-SAURSH1000_RS09145	297	261	259	480	288	310	457	324	273	572	319	173	348	300	74	102	94	32	78	103	19	host	gene-SAURSH1000_RS09145
gene-SAURSH1000_RS13285	4	10	15	11	3	11	6	3	3	6	4	0	4	5	3	0	1	4	0	1	1	host	gene-SAURSH1000_RS13285
gene-SAURSH1000_RS12010	28	40	29	32	34	35	30	39	23	48	43	22	34	52	10	12	13	6	7	9	2	host	gene-SAURSH1000_RS12010
gene-SAURSH1000_RS12625	381	363	483	538	469	499	725	528	433	601	750	279	349	709	161	143	182	74	62	180	52	host	panB
gene-SAURSH1000_RS03880	86	57	47	89	54	51	90	46	55	90	49	28	78	45	13	19	24	5	23	15	2	host	gene-SAURSH1000_RS03880
gene-SAURSH1000_RS02990	36	117	72	82	110	98	67	63	89	101	57	38	244	49	20	55	26	19	40	22	12	host	mnhE2
gene-SAURSH1000_RS01035	852	1045	986	1392	1156	1004	1596	1407	1134	1630	1452	601	861	1264	313	283	357	132	177	372	75	host	gene-SAURSH1000_RS01035
gene-CPT_phageK_gp069	0	0	0	7	0	0	55	4	25	808	82	828	2024	1275	1166	502	609	580	309	226	206	phage	gene-CPT_phageK_gp069
gene-SAURSH1000_RS06090	40	63	24	102	70	49	86	62	62	155	95	17	91	68	14	19	28	9	18	16	1	host	gene-SAURSH1000_RS06090
gene-SAURSH1000_RS11895	397	365	463	486	381	423	658	360	450	522	373	298	258	396	125	116	118	58	69	134	33	host	gene-SAURSH1000_RS11895
gene-SAURSH1000_RS08285	375	713	405	446	563	425	544	485	427	443	407	234	305	424	152	108	117	68	61	114	40	host	gene-SAURSH1000_RS08285
gene-SAURSH1000_RS10895	591	647	596	744	763	630	706	737	566	746	847	333	367	777	174	154	207	97	101	263	48	host	moaA
gene-SAURSH1000_RS03800	18	20	14	20	15	14	19	13	8	27	15	7	14	13	2	6	4	2	1	3	1	host	gene-SAURSH1000_RS03800
gene-SAURSH1000_RS05055	417	252	375	520	238	334	605	276	426	471	357	236	229	278	106	78	78	42	69	73	40	host	gene-SAURSH1000_RS05055
gene-SAURSH1000_RS11345	283	179	240	368	252	308	389	331	270	434	544	156	280	396	88	90	142	38	76	137	21	host	tcaA
gene-SAURSH1000_RS06705	57	15	37	68	32	48	79	25	43	49	42	28	36	41	9	12	12	1	6	13	0	host	gene-SAURSH1000_RS06705
gene-SAURSH1000_RS11665	97	81	61	130	80	62	149	122	80	99	136	50	56	117	21	35	20	10	23	19	11	host	gene-SAURSH1000_RS11665
gene-SAURSH1000_RS06640	383	445	426	610	506	506	719	587	449	728	655	243	382	562	117	101	202	29	87	186	23	host	gene-SAURSH1000_RS06640
gene-SAURSH1000_RS11580	442	524	326	740	362	342	717	388	372	927	490	246	682	905	129	235	309	43	222	326	24	host	gene-SAURSH1000_RS11580
gene-SAURSH1000_RS06735	367	410	456	553	363	518	650	449	480	680	512	311	329	516	129	118	148	79	75	142	31	host	gene-SAURSH1000_RS06735
gene-SAURSH1000_RS07840	2416	2559	2440	3378	2224	2879	3747	2858	2341	3456	3494	1138	1939	2589	669	536	801	296	413	801	193	host	gene-SAURSH1000_RS07840
gene-SAURSH1000_RS01650	7518	5236	5097	8536	6281	5470	10593	7700	5089	6931	8906	3716	2424	5828	1768	1423	1364	747	1162	1439	387	host	rpsR
gene-SAURSH1000_RS13035	18	38	22	44	20	14	45	16	26	39	28	14	12	36	6	18	11	4	9	6	1	host	gene-SAURSH1000_RS13035
gene-SAURSH1000_RS10135	263	510	258	370	460	267	431	494	312	397	489	188	202	428	105	78	104	57	69	90	31	host	gene-SAURSH1000_RS10135
gene-SAURSH1000_RS02690	19	24	31	22	33	21	35	24	20	25	30	8	20	34	3	8	10	4	3	19	1	host	gene-SAURSH1000_RS02690
gene-SAURSH1000_RS02360	1417	705	722	814	874	442	784	724	628	637	976	487	336	998	171	515	204	387	338	283	653	host	gene-SAURSH1000_RS02360
gene-SAURSH1000_RS06435	32	19	26	52	27	24	62	41	38	53	41	27	27	30	7	6	11	5	11	12	0	host	nikB
gene-SAURSH1000_RS08830	62	50	58	113	58	72	106	63	64	126	85	27	80	58	8	18	13	3	21	17	3	host	gene-SAURSH1000_RS08830
gene-SAURSH1000_RS09510	1102	1037	1276	1713	916	1148	1788	937	1280	1842	1314	876	1043	1442	339	329	351	158	245	378	69	host	gene-SAURSH1000_RS09510
gene-SAURSH1000_RS02675	1149	967	1227	1673	1372	1320	1442	1276	1414	1179	983	695	703	697	342	245	268	121	190	236	77	host	gene-SAURSH1000_RS02675
gene-SAURSH1000_RS06625	298	192	372	465	201	389	429	230	371	535	439	177	434	415	135	104	176	27	76	150	36	host	gene-SAURSH1000_RS06625
gene-SAURSH1000_RS03975	1888	4464	2412	3362	2356	2390	2383	1165	2649	4283	898	1330	7640	2063	1381	2625	1853	775	1713	1209	424	host	gene-SAURSH1000_RS03975
gene-SAURSH1000_RS12265	338	292	526	334	420	435	452	462	314	401	459	239	179	192	144	66	61	67	31	112	45	host	sdaAA
gene-SAURSH1000_RS04860	425	1216	554	495	522	652	468	324	489	815	335	229	844	613	277	170	281	86	97	191	58	host	gene-SAURSH1000_RS04860
gene-SAURSH1000_RS01655	16	12	15	21	19	14	34	17	20	23	19	5	24	14	4	3	11	0	5	5	1	host	gene-SAURSH1000_RS01655
gene-SAURSH1000_RS06990	35	49	21	39	50	43	32	45	27	49	60	14	36	38	2	9	16	6	10	7	2	host	gene-SAURSH1000_RS06990
gene-SAURSH1000_RS10335	3171	1436	1601	1926	1387	750	1669	1805	1466	1193	2365	1349	520	1773	345	590	345	272	404	524	126	host	gene-SAURSH1000_RS10335
gene-SAURSH1000_RS10660	6629	4160	4654	7003	3082	4228	8905	5896	4178	6992	10394	3115	3211	9544	2031	964	1399	795	853	1319	500	host	rplQ
gene-CPT_phageK_gp169	0	0	0	89	0	0	8	0	0	130	24	141	439	360	356	3114	2239	6721	8857	6921	7399	phage	gene-CPT_phageK_gp169
gene-CPT_phageK_gp209	0	1	0	49	2	1	78	11	22	2195	328	3001	9064	6201	7640	5882	7129	7263	3249	4440	2050	phage	gene-CPT_phageK_gp209
gene-SAURSH1000_RS11365	104	351	65	112	329	58	191	370	73	198	207	38	50	52	13	46	17	15	38	24	3	host	gene-SAURSH1000_RS11365
gene-SAURSH1000_RS02720	203	163	147	241	164	203	243	204	196	299	190	114	151	179	33	41	55	25	27	56	12	host	gene-SAURSH1000_RS02720
gene-SAURSH1000_RS01975	9	7	5	9	17	7	6	11	5	7	8	6	1	3	0	1	1	5	2	3	0	host	gene-SAURSH1000_RS01975
gene-SAURSH1000_RS09530	14	12	12	18	16	12	10	16	16	25	19	6	20	44	6	14	17	2	5	18	2	host	lukH
gene-SAURSH1000_RS01055	319	488	326	409	366	302	542	392	313	469	438	168	345	716	84	113	200	41	60	179	10	host	gene-SAURSH1000_RS01055
gene-SAURSH1000_RS04200	1311	905	1598	2793	809	1526	2843	868	1689	2633	1073	1164	1351	1231	539	335	366	208	285	378	135	host	gene-SAURSH1000_RS04200
gene-SAURSH1000_RS05925	529	817	645	667	1459	735	849	2009	709	641	2060	374	313	844	167	137	185	86	97	257	47	host	gene-SAURSH1000_RS05925
gene-SAURSH1000_RS06205	72	79	54	156	75	58	147	75	59	163	89	56	121	172	27	40	47	14	33	54	4	host	rpsN
gene-CPT_phageK_gp135	0	0	0	50	2	0	88	10	31	1952	277	2564	8638	4404	6682	4792	4979	6064	3622	3521	2140	phage	gene-CPT_phageK_gp135
gene-SAURSH1000_RS03440	29	45	33	63	43	36	67	37	36	63	50	26	51	53	13	6	15	2	10	16	3	host	gene-SAURSH1000_RS03440
gene-SAURSH1000_RS10815	429	750	529	569	735	610	525	599	413	539	557	168	324	415	107	77	119	59	62	141	32	host	gene-SAURSH1000_RS10815
gene-SAURSH1000_RS02080	80	69	73	79	102	98	84	99	70	101	59	34	55	56	10	18	13	7	26	17	2	host	gene-SAURSH1000_RS02080
gene-CPT_phageK_gp160	0	0	0	162	2	0	12	3	7	132	54	204	623	474	755	6799	4469	14346	15315	12764	8915	phage	gene-CPT_phageK_gp160
gene-SAURSH1000_RS04800	194	732	273	229	1108	267	218	475	192	298	366	82	486	1245	84	214	302	56	149	245	26	host	purL
gene-SAURSH1000_RS08705	18	7	14	18	9	3	17	9	8	10	10	12	16	13	6	16	6	3	11	12	5	host	gene-SAURSH1000_RS08705
gene-SAURSH1000_RS07965	201	63	463	345	68	365	326	58	270	298	74	164	211	87	91	43	29	39	34	61	18	host	gap
gene-SAURSH1000_RS11605	89	110	86	179	75	85	154	73	84	198	104	57	131	129	28	40	34	22	30	39	16	host	gene-SAURSH1000_RS11605
gene-SAURSH1000_RS04330	76	80	91	144	132	91	149	90	94	123	80	51	54	71	20	23	24	12	28	27	6	host	gene-SAURSH1000_RS04330
