Geneid	0_R1	0_R2	0_R3	30_R1	30_R2	30_R3	60_R1	60_R2	60_R3	Entity	Symbol	relative changes	negligible changes	Outlier
gene-VC_RS03930	625	940	805	1191	1537	1229	1994	2521	1626	host	gene-VC_RS03930	0.41092235635736807	0	1
gene-VC_RS18155	345	482	412	445	579	380	499	563	346	host	gene-VC_RS18155	0.18297159137866742	0	1
gene-VC_RS05245	1529	2272	1832	2271	3313	2447	4020	4757	2048	host	gene-VC_RS05245	0.3741178528860565	0	1
gene-VC_RS03020	1481	2369	2016	2094	2534	2131	2647	2954	1948	host	pcnB	0.18353136789056612	0	1
gene-VC_RS12860	1359	2456	2022	2148	3387	2266	1985	2540	1482	host	tpiA	0.25984192400240624	0	1
gene-VC_RS02680	194	238	210	205	295	183	199	242	132	host	ftsB	0.20143268616102258	0	1
gene-VC_RS10275	654	982	862	742	1029	725	556	689	405	host	gene-VC_RS10275	0.2527175928636351	0	1
gene-VC_RS17550	458	729	672	1427	1681	1483	2147	2692	1687	host	gene-VC_RS17550	0.47651641206116463	0	1
gene-VC_RS12415	687	1050	759	716	908	693	501	486	353	host	rpmJ	0.29782485012065985	0	1
gene-VC_RS18845	5	4	2	2	15	9	5	15	10	host	gene-VC_RS18845	0.643004753090687	0	1
gene-VC_RS10250	1097	1530	1450	837	1138	1012	498	640	365	host	fliI	0.39966106204315144	0	1
gene-VC_RS10490	1477	2251	1795	2196	3244	2310	2601	3431	1998	host	ychF	0.25416407611728137	0	1
gene-VC_RS11675	181	230	222	232	310	278	304	395	245	host	pilB	0.2246479755708501	0	1
gene-VC_RS04495	514	796	632	726	1038	767	1269	1752	1019	host	gmhB	0.37888054169515123	0	1
gene-VC_RS18855	84	129	112	139	171	169	211	273	174	host	gene-VC_RS18855	0.3257178782551407	0	1
gene-VC_RS13380	15069	24715	17602	19101	14195	9636	11400	5105	3608	host	atpA	0.4755627117919869	0	1
gene-VC_RS00010	807	1397	1167	1456	1833	1459	1517	1804	1157	host	mnmE	0.21775033034934607	0	1
gene-VC_RS12875	789	1248	1092	1233	1760	2029	1639	1919	1287	host	gene-VC_RS12875	0.2698211592096367	0	1
gene-VC_RS08670	190	280	212	185	245	169	194	191	149	host	gene-VC_RS08670	0.18515348052813813	0	1
gene-VC_RS18345	269	466	394	509	727	574	611	799	485	host	ribB	0.28601087715297835	0	1
gene-VC_RS01435	1899	2638	1996	1877	2434	1983	985	1304	892	host	aroQ	0.3203740106631855	0	1
gene-VC_RS10860	1255	2066	1404	989	1641	1139	1053	1285	815	host	lpxA	0.27437299889324057	0	1
gene-VC_RS17825	1104	1596	1393	1567	2433	1659	1744	2138	1209	host	malK	0.24157623842889622	0	1
gene-VC_RS16540	619	733	692	903	1157	862	642	790	427	host	gene-VC_RS16540	0.25607328983503214	0	1
gene-VC_RS06750	517	744	647	530	712	558	939	1025	636	host	gene-VC_RS06750	0.23981868353882269	0	1
gene-VC_RS00685	484	752	656	555	749	535	411	975	311	host	ftsX	0.3164972421914741	0	1
gene-VC_RS06435	455	578	677	924	847	842	961	1191	790	host	carR	0.25496068743788364	0	1
gene-VC_RS16630	373	503	388	280	423	349	341	405	243	host	gene-VC_RS16630	0.1978269341888547	0	1
gene-VC_RS11535	236	391	346	681	658	529	593	620	470	host	gene-VC_RS11535	0.28733047561107977	0	1
gene-VC_RS05130	4504	5997	5921	5211	5996	5316	4027	4613	3130	host	gene-VC_RS05130	0.18748504047722725	0	1
gene-VC_RS06825	108	156	144	157	195	150	257	271	204	host	vceA	0.2797354400615854	0	1
gene-VC_RS13455	221	248	210	262	318	273	218	210	130	host	gene-VC_RS13455	0.21252530731622743	0	1
gene-VC_RS06240	190	276	238	261	321	286	474	546	355	host	gene-VC_RS06240	0.3309877620550954	0	1
gene-VC_RS10280	1039	1863	1308	1147	1429	1125	657	831	509	host	gene-VC_RS10280	0.35286061946604913	0	1
gene-VC_RS07650	62	67	70	93	104	95	118	144	96	host	sodC	0.262294608620433	0	1
gene-VC_RS00335	787	1126	983	1036	1255	1037	1362	1422	915	host	gene-VC_RS00335	0.1790940772179108	0	1
gene-VC_RS06640	727	1037	993	881	1061	810	1229	1376	916	host	gene-VC_RS06640	0.1910521437288303	0	1
gene-VC_RS14340	117	165	135	159	227	164	156	219	128	host	gene-VC_RS14340	0.21814789659694397	0	1
gene-VC_RS03910	100	182	113	399	22988	338	206	257	177	host	gene-VC_RS03910	2.6009185266820007	0	1
gene-VC_RS18380	272	329	240	251	333	257	284	320	213	host	gene-VC_RS18380	0.14355655153783192	0	1
gene-VC_RS07155	122	264	229	149	211	154	251	314	178	host	gene-VC_RS07155	0.2838122475290113	0	1
gene-VC_RS13415	906	1374	1148	835	1095	982	711	899	497	host	gene-VC_RS13415	0.256092172001565	0	1
gene-VC_RS07355	285	420	402	322	415	332	458	534	367	host	gene-VC_RS07355	0.18300610468717854	0	1
gene-VC_RS16220	372	526	396	258	369	223	291	354	206	host	gene-VC_RS16220	0.28348051609710423	0	1
gene-VC_RS01870	1046	1447	1226	1108	1506	1251	1092	1380	796	host	alr	0.17420127402407318	0	1
gene-VC_RS04445	800	1062	1096	1602	1652	1383	1829	2148	1384	host	xni	0.2740726490999555	0	1
gene-VC_RS12650	838	1394	1194	981	1242	912	998	3085	719	host	trpS	0.5340384289903766	0	1
gene-VC_RS05875	1000	1352	1332	1067	1493	1147	924	1092	656	host	vesB	0.2129639499997036	0	1
gene-VC_RS00605	1196	1796	1570	1328	1379	1192	811	1365	588	host	cdpA	0.27692652841748194	0	1
gene-VC_RS17725	976	1469	1333	1277	2020	1350	1684	1972	1159	host	gene-VC_RS17725	0.2278812932406248	0	1
gene-VC_RS13235	269	456	433	448	587	493	483	481	349	host	glnL	0.19224424989045122	0	1
gene-VC_RS08845	2612	3892	3080	2971	3410	2657	3359	3824	2706	host	ybgF	0.14426662936614149	0	1
gene-VC_RS17265	93	186	116	150	157	105	196	182	144	host	gene-VC_RS17265	0.23569445352737736	0	1
gene-VC_RS09240	3264	5795	5161	3096	4721	3350	6064	7774	3672	host	cmk	0.31429174292112816	0	1
gene-VC_RS00360	2439	1038	880	888	1219	930	1269	1568	919	host	gene-VC_RS00360	0.38428315419869347	0	1
gene-VC_RS00820	1983	1594	1172	882	1511	860	385	673	853	host	gene-VC_RS00820	0.43409609878450345	0	1
gene-VC_RS15210	236	353	353	244	345	262	376	391	280	host	gene-VC_RS15210	0.17863741802219207	0	1
gene-VC_RS04180	571	707	640	794	1147	897	971	1125	771	host	acfB	0.2268852398336021	0	1
gene-VC_RS12640	191	318	244	306	401	345	421	499	328	host	gene-VC_RS12640_gene_xds	0.2577132579466649	0	1
gene-VC_RS18225	370	522	473	458	688	458	468	592	316	host	gene-VC_RS18225	0.21576889908685884	0	1
gene-VC_RS02470	900	1159	1087	1483	1641	1395	1247	1380	1060	host	gene-VC_RS02470	0.17477820256845253	0	1
gene-VC_RS01085	344	536	520	735	860	739	1130	4342	762	host	mutM	1.0500278971258066	0	1
gene-VC_RS14875	251	340	309	384	464	475	656	666	537	host	gene-VC_RS14875	0.3059534340240305	0	1
gene-VC_RS02505	842	889	943	474	719	578	434	521	366	host	gene-VC_RS02505	0.3138715595656878	0	1
gene-VC_RS13930	237	387	315	208	270	200	120	140	93	host	vasH	0.41078631197937177	0	1
gene-VC_RS11865	5529	8493	7246	8976	10197	20722	8996	7556	5074	host	lepA	0.47435912542680353	0	1
gene-VC_RS15300	684	920	756	753	1112	860	1054	1268	858	host	gene-VC_RS15300	0.19675330226044194	0	1
gene-VC_RS07295	238	329	336	249	344	284	324	435	259	host	cobB	0.18629324560288987	0	1
gene-VPVV882_gp11	694	995	788	10011	8808	9131	19366	22671	14658	phage	gene-VPVV882_gp11	0.7880767835463446	0	0
gene-VC_RS06090	1755	2286	2018	1468	2628	1748	1189	1474	918	host	gene-VC_RS06090	0.29286247538261534	0	1
gene-VC_RS12545	712	1175	957	1526	2165	1664	1924	2207	1380	host	gene-VC_RS12545	0.3231066608452506	0	1
gene-VC_RS01895	738	1152	912	750	953	744	456	529	347	host	zur	0.3299067471105621	0	1
gene-VC_RS05060	153	223	191	171	202	155	309	304	169	host	moaD	0.27071280588485913	0	1
gene-VC_RS04560	99	142	133	117	129	144	207	209	138	host	vpsB	0.24174899213648665	0	1
gene-VC_RS09430	778	1319	1012	1228	1552	1217	1609	1787	1165	host	minD	0.22740434195566753	0	1
gene-VC_RS15420	223	294	254	230	318	248	373	416	248	host	gene-VC_RS15420	0.22002497063773177	0	1
gene-VC_RS11895	254	380	343	241	387	287	199	312	161	host	gene-VC_RS11895	0.25951545455701686	0	1
gene-VC_RS02620	384	518	499	498	653	525	768	731	538	host	gene-VC_RS02620	0.20536863650384066	0	1
gene-VC_RS07880	531	738	651	572	822	643	720	772	513	host	nhaA	0.1549147342724954	0	1
gene-VC_RS11205	166	208	210	196	208	185	176	205	153	host	gene-VC_RS11205	0.10358637629730316	0	1
gene-VC_RS11440	7947	12343	9827	5340	7564	5153	3105	3944	2543	host	gene-VC_RS11440_gene_gltB	0.4795157513720202	0	1
gene-VC_RS15790	92	80	161	122	157	113	428	317	207	host	gene-VC_RS15790	0.5855172449134189	0	1
gene-VC_RS03050	805	1236	1061	909	1188	851	921	1099	665	host	mrcB	0.1829416851194507	0	1
gene-VC_RS11435	6557	9439	7944	4154	4670	3854	964	1167	740	host	gene-VC_RS11435	0.6739071639792517	0	1
gene-VC_RS16200	131	221	198	190	223	187	209	227	156	host	gene-VC_RS16200	0.15761487409589298	0	1
gene-VC_RS09835	297	382	378	413	471	411	597	679	462	host	gene-VC_RS09835	0.24389632378091583	0	1
gene-VC_RS13540	174	284	241	238	298	260	238	305	188	host	gene-VC_RS13540	0.17316879358211132	0	1
gene-VC_RS00505	116	125	115	131	198	155	130	129	98	host	gene-VC_RS00505	0.20422605300715152	0	1
gene-VC_RS03140	298	461	385	387	484	327	395	477	300	host	gene-VC_RS03140	0.17503759486056247	0	1
gene-VC_RS00720	145	200	182	208	243	214	479	532	380	host	gene-VC_RS00720	0.4613739822063292	0	1
gene-VC_RS08655	71	96	105	118	139	124	83	133	96	host	gene-VC_RS08655	0.20213364294692823	0	1
gene-VC_RS10085	396	672	604	565	853	628	540	617	403	host	gene-VC_RS10085	0.22296692732009785	0	1
gene-VC_RS17005	692	1118	861	551	768	583	570	680	426	host	viaA	0.2771627756008472	0	1
gene-VC_RS15410	134	204	151	187	258	171	304	313	197	host	gene-VC_RS15410	0.28471019094865035	0	1
gene-VC_RS13805	188	255	232	297	372	322	364	409	305	host	gene-VC_RS13805	0.2204470132512272	0	1
gene-VC_RS06715	535	779	628	565	772	613	636	771	497	host	yegD	0.1567818967998029	0	1
gene-VC_RS03505	3026	4991	3942	1983	2797	1931	542	607	431	host	gene-VC_RS03505	0.6687351285476449	0	1
gene-VC_RS08125	173	262	208	221	300	222	252	312	187	host	pspF	0.1902197905927977	0	1
gene-VC_RS06870	108	141	135	92	153	123	224	279	155	host	gene-VC_RS06870	0.35547836921864173	0	1
gene-VC_RS09050	383	590	554	460	549	404	610	642	378	host	kdsB	0.19085303543359375	0	1
gene-VC_RS02970	896	1161	1112	1044	1268	1055	1238	1424	931	host	rsmI	0.1406836718531768	0	1
gene-VC_RS04925	7292	10738	9411	6736	8614	6267	9663	5017	3035	host	hubP	0.31206982420406143	0	1
gene-VC_RS14920	281	429	356	375	656	482	495	711	484	host	gene-VC_RS14920	0.2747850886262811	0	1
gene-VC_RS16925	67	72	78	79	94	60	93	120	63	host	glpA	0.22206659243875046	0	1
gene-VC_RS17140	85	135	99	82	105	79	99	107	88	host	gene-VC_RS17140	0.16671228316477557	0	1
gene-VC_RS17095	438	587	481	590	794	606	456	526	327	host	tesA	0.23340231117890273	0	1
gene-VPVV882_gp17	559	804	545	6649	7451	6587	15958	20379	12805	phage	gene-VPVV882_gp17	0.8431576142486342	0	0
gene-VC_RS12530	643	1023	875	922	1271	907	887	1084	695	host	rlmB	0.1949045330925382	0	1
gene-VC_RS16585	683	948	901	828	989	892	996	1140	760	host	gene-VC_RS16585	0.14223210592256022	0	1
gene-VC_RS06375	1020	1675	1369	1384	1972	1466	2366	2769	1801	host	tyrR	0.2917412890525414	0	1
gene-VC_RS08760	63	120	104	132	149	148	272	282	177	host	gene-VC_RS08760	0.4294469161895103	0	1
gene-VC_RS11065	2340	3297	2602	1848	2351	1690	1027	1211	850	host	nqrE	0.3983609249079949	0	1
gene-VC_RS09210	1114	1789	1559	1512	2231	1674	1837	2222	1430	host	gene-VC_RS09210	0.20029983863891995	0	1
gene-VC_RS10610	817	1368	971	1643	1834	1555	1456	1678	1069	host	flgG	0.23986263828891446	0	1
gene-VC_RS11855	1082	1630	1278	1427	1766	1449	1254	38576	5886	host	rnc	1.9192173079963715	0	1
gene-VC_RS15930	342	615	488	389	670	497	531	672	413	host	clcA	0.22145332440490498	0	1
gene-VC_RS18125	30	29	49	55	68	36	114	116	86	host	gene-VC_RS18125	0.49275023833972104	0	1
gene-VC_RS12060	456	568	612	633	773	647	552	629	451	host	gene-VC_RS12060	0.15925192444223393	0	1
gene-VC_RS09380	60	62	61	67	98	87	99	115	69	host	gene-VC_RS09380	0.24124074396010836	0	1
gene-VC_RS17975	546	1147	824	592	1048	666	429	553	365	host	gene-VC_RS17975	0.3697289691438281	0	1
gene-VC_RS06450	136	192	175	189	233	207	305	341	284	host	gene-VC_RS06450	0.27749637165123453	0	1
gene-VC_RS08860	1035	1742	1570	1203	1765	1299	1609	1809	1121	host	tolA	0.19301803662985606	0	1
gene-VC_RS14600	169	193	162	176	202	186	267	297	190	host	emrD3	0.21255163649609707	0	1
gene-VC_RS06965	2708	3614	2868	1445	2053	1435	700	808	529	host	ccoP	0.5688171591065702	0	1
gene-VC_RS07565	79	159	117	126	154	145	252	283	189	host	gene-VC_RS07565	0.36675498163933057	0	1
gene-VC_RS09365	1648	2597	2151	2840	3747	2839	2940	3529	2037	host	folD	0.23842082738799342	0	1
gene-VC_RS09750	1712	2645	1981	2833	4335	3206	3059	4253	2684	host	rpmF	0.2828238497108094	0	1
gene-VC_RS08810	96	148	138	158	181	162	243	292	212	host	gene-VC_RS08810	0.3089552522399236	0	1
gene-VC_RS04200	47	57	52	31	75	48	81	95	72	host	acfA	0.30536498540135326	0	1
gene-VC_RS09285	675	1154	911	654	1094	771	608	787	474	host	gene-VC_RS09285	0.26770720662117553	0	1
gene-VC_RS06500	88	159	121	82	130	81	94	99	70	host	prpB	0.26224442215985283	0	1
gene-VC_RS13045	2461	3871	3232	3288	3757	3040	2904	3297	2080	host	spoT	0.17347201482482652	0	1
gene-VC_RS02580	262	368	299	343	423	356	351	390	231	host	gene-VC_RS02580	0.17203872702247947	0	1
gene-VC_RS07230	101	102	127	198	200	181	191	259	150	host	gene-VC_RS07230	0.2932119135520735	0	1
gene-VC_RS17495	1090	1609	1264	682	988	710	559	614	364	host	gene-VC_RS17495	0.42439253945510996	0	1
gene-VC_RS01730	1609	2124	1702	1553	2899	1873	1465	1960	1559	host	tsaE	0.22579688537154816	0	1
gene-VC_RS01975	4054	6392	5005	3695	5077	3675	14181	8851	7337	host	metH	0.4920258581845486	0	1
gene-VC_RS06300	565	795	733	774	888	731	1033	1136	763	host	gene-VC_RS06300	0.19654791795616894	0	1
gene-VC_RS13230	162	241	184	211	276	223	224	285	144	host	gene-VC_RS13230	0.2078005415988067	0	1
gene-VPVV882_gp22	449	656	479	4696	5002	4412	13831	15473	9774	phage	gene-VPVV882_gp22	0.8837077320013644	0	0
gene-VC_RS06265	162	233	209	163	250	190	269	288	184	host	gene-VC_RS06265	0.2002658782790408	0	1
gene-VC_RS04565	91	116	102	105	198	139	236	257	152	host	vpsC	0.3722475498321069	0	1
gene-VC_RS05925	235	340	294	422	583	427	499	609	384	host	gene-VC_RS05925	0.28115579507361854	0	1
gene-VC_RS06485	60	94	72	125	124	68	94	73	68	host	gene-VC_RS06485	0.26660341061748943	0	1
gene-VC_RS18175	310	443	349	470	591	482	439	556	373	host	nagB	0.1953561636931935	0	1
gene-VC_RS04600	348	396	403	326	370	319	318	634	205	host	vpsj	0.29483553626560766	0	1
gene-VC_RS03575	3736	5924	4564	3700	5101	3359	6000	7131	1795	host	clpB	0.3354375921579223	0	1
gene-VC_RS04770	586	1036	823	759	1173	877	842	10789	647	host	gene-VC_RS04770	1.6069658545991403	0	1
gene-VC_RS18605	260	354	285	161	302	175	82	123	71	host	gene-VC_RS18605	0.47834235281478066	0	1
gene-VC_RS00450	605	1001	852	2041	2527	1860	2278	2834	1926	host	gene-VC_RS00450	0.4153409333303746	0	1
gene-VPVV882_gp56	1070	1566	1261	5360	5561	5100	8613	8848	5683	phage	gene-VPVV882_gp56	0.5811318962543318	0	0
gene-VC_RS05570	642	892	679	504	678	485	369	479	307	host	hisH	0.3043061472483342	0	1
gene-VC_RS00905	440	676	605	571	892	681	1069	2787	2397	host	gene-VC_RS00905	0.7191562448020474	0	1
gene-VC_RS08960	506	788	712	775	918	817	953	1154	741	host	gene-VC_RS08960	0.2070792332794975	0	1
gene-VC_RS10115	77	109	116	141	178	194	193	237	160	host	gene-VC_RS10115	0.3030892139997116	0	1
gene-VC_RS12990	916	1362	1115	953	1157	936	673	712	489	host	aspA	0.2750354924562887	0	1
gene-VC_RS12215	876	1324	1041	1086	1257	1055	1092	1236	917	host	rapZ	0.1297435529664085	0	1
gene-VC_RS02690	372	545	437	445	585	392	551	630	414	host	ispF	0.18073088152336841	0	1
gene-VC_RS05715	3471	5274	4593	5699	6670	5321	5707	6601	4070	host	aspS	0.1924041704266772	0	1
gene-VC_RS03520	2874	4521	3686	4294	5335	4106	3778	4735	6731	host	ettA	0.23364675207761826	0	1
gene-VC_RS14220	771	1086	991	1383	1563	1289	2349	2950	1859	host	norR	0.41683255137740494	0	1
gene-VC_RS15840	157	248	218	258	417	345	415	466	260	host	gene-VC_RS15840	0.32138816677896065	0	1
gene-VC_RS13460	232	312	282	363	416	343	439	458	363	host	gene-VC_RS13460	0.19604134291784983	0	1
gene-VC_RS14320	61	68	53	33	62	39	47	62	27	host	gene-VC_RS14320	0.2728155107781395	0	1
gene-VC_RS14400	43	70	64	75	101	77	77	100	73	host	gene-VC_RS14400	0.21971395370637523	0	1
gene-VC_RS07135	24	41	30	26	34	26	65	79	51	host	gene-VC_RS07135	0.43872500360853417	0	1
gene-VC_RS06525	383	516	466	524	721	608	1097	1410	806	host	gene-VC_RS06525	0.43480556217387717	0	1
gene-VC_RS06615	751	1294	1003	801	1225	856	577	783	443	host	gene-VC_RS06615	0.3048068651360457	0	1
gene-VC_RS17515	324	404	404	483	522	472	332	468	310	host	gene-VC_RS17515	0.17772272929384883	0	1
gene-VC_RS11485	1189	2288	1478	1056	1581	1302	1123	1305	794	host	gene-VC_RS11485	0.29576399176880236	0	1
gene-VC_RS15660	326	424	416	421	580	450	734	813	540	host	gene-VC_RS15660	0.2908261164660804	0	1
gene-VC_RS01910	785	1385	1126	1275	2106	1440	1198	1661	846	host	gene-VC_RS01910	0.2913069214649083	0	1
gene-VC_RS10660	663	952	828	1147	1305	1124	1061	1114	746	host	gene-VC_RS10660	0.20030493397212604	0	1
gene-VC_RS08325	94	131	162	157	214	157	182	254	158	host	torD	0.2586785953371636	0	1
gene-VC_RS11730	417	592	549	619	783	588	750	1013	668	host	nudF	0.24094328065764445	0	1
gene-VC_RS17405	18	20	15	26	22	38	20	44	25	host	gene-VC_RS17405	0.35744941334752967	0	1
gene-VC_RS12615	952	1427	1119	608	916	711	508	586	611	host	astD	0.3461919505298395	0	1
gene-VC_RS13760	4869	7597	6038	6418	8230	6429	8607	10159	6857	host	shyA	0.2059822086604025	0	1
gene-VC_RS10800	662	948	798	856	1043	961	1021	1157	793	host	gene-VC_RS10800	0.1568051892282149	0	1
gene-VC_RS06935	778	1090	943	794	1262	902	1095	1361	821	host	uspE	0.19689063790353162	0	1
gene-VC_RS08705	8	15	15	18	34	26	29	35	25	host	gene-VC_RS08705	0.3848406424061662	0	1
gene-VC_RS11230	779	1192	1002	1083	1249	1012	1090	1157	776	host	gene-VC_RS11230	0.15229838022687123	0	1
gene-VC_RS15055	397	697	531	510	813	602	657	840	497	host	gene-VC_RS15055	0.22830496364534975	0	1
gene-VC_RS18130	199	275	263	250	328	306	326	401	222	host	nhaD	0.20419082723578905	0	1
gene-VC_RS08415	198	230	215	205	284	214	399	429	309	host	gene-VC_RS08415	0.2971741681969487	0	1
gene-VC_RS09870	880	1280	1131	957	1151	892	849	948	625	host	ccmI	0.18960771918870353	0	1
gene-VC_RS05900	91	121	140	100	118	134	109	96	89	host	hutI	0.15771937771503808	0	1
gene-VC_RS15125	216	338	317	200	409	298	529	589	415	host	gene-VC_RS15125	0.3370545016993732	0	1
gene-VC_RS15765	1854	2079	2227	2739	2952	2789	4799	5662	3747	host	gene-VC_RS15765	0.3803261391846307	0	1
gene-VC_RS08895	1930	2928	2327	2565	3156	2531	3317	4165	2695	host	cydA	0.2151322143146466	0	1
gene-VC_RS09055	449	677	516	475	604	461	570	616	394	host	gene-VC_RS09055	0.1656194686523665	0	1
gene-VC_RS16300	82	136	108	81	118	111	139	152	124	host	phnX	0.19688402209782316	0	1
gene-VPVV882_gp36	3014	3870	4656	44419	22151	30761	73294	58083	43096	phage	gene-VPVV882_gp36	0.7589476814406138	0	0
gene-VC_RS14135	95	131	130	157	248	158	222	265	187	host	gene-VC_RS14135	0.3078390469559706	0	1
gene-VC_RS15400	558	696	663	575	726	568	628	745	495	host	gene-VC_RS15400	0.12793851465399586	0	1
gene-VC_RS08110	114	172	156	174	190	155	223	316	215	host	pspC	0.2838147122894618	0	1
gene-VC_RS16910	106	181	155	237	355	222	196	266	151	host	gene-VC_RS16910	0.33417691633189356	0	1
gene-VC_RS17340	585	858	744	1015	1387	951	537	651	337	host	gene-VC_RS17340	0.372618179118197	0	1
gene-VC_RS17565	198	270	245	254	313	253	286	339	214	host	gene-VC_RS17565	0.15989141741832796	0	1
gene-VC_RS02350	261	399	305	261	361	259	181	227	146	host	yggU	0.2836040373478488	0	1
gene-VC_RS07935	169	284	201	210	259	174	222	197	150	host	gene-VC_RS07935	0.1954814682131275	0	1
gene-VPVV882_gp52	322	473	410	2693	2688	2542	12866	12325	8411	phage	gene-VPVV882_gp52	1.0095034070271227	0	0
gene-VC_RS11060	6515	9124	7325	4143	5439	3772	1779	2147	1361	host	nqrF	0.5473440501908899	0	1
gene-VC_RS14555	69	134	97	109	147	110	120	167	64	host	gene-VC_RS14555	0.28263220217117363	0	1
gene-VC_RS04415	491	785	639	734	922	732	1109	1355	830	host	xseB	0.28813232810437456	0	1
gene-VC_RS15180	47	67	64	57	75	73	103	106	86	host	gene-VC_RS15180	0.24881267114176192	0	1
gene-VC_RS16380	129	234	188	239	302	266	286	376	240	host	gene-VC_RS16380	0.2624255672043023	0	1
gene-VC_RS16665	2577	3700	2885	1735	2454	1722	454	580	366	host	gene-VC_RS16665	0.6088558518554714	0	1
gene-VC_RS16290	32	33	32	40	64	44	52	60	31	host	phnW	0.27951740899663574	0	1
gene-VC_RS07220	79	107	94	43	73	62	36	54	48	host	gene-VC_RS07220	0.34122748507076944	0	1
gene-VC_RS01415	3108	4691	3966	4424	5748	4322	5623	6936	4543	host	dusB	0.22033360847237105	0	1
gene-VC_RS02530	55	59	52	54	90	74	87	97	64	host	gene-VC_RS02530	0.2323310739617424	0	1
gene-VC_RS11765	1543	2223	1951	1732	2219	1813	2013	2284	1545	host	gene-VC_RS11765	0.139907447836567	0	1
gene-VC_RS09390	346	503	414	444	491	403	523	547	343	host	gene-VC_RS09390	0.15835022663025516	0	1
gene-VC_RS01615	19702	31852	35472	17167	21441	15458	23173	154653	19884	host	rpoB	1.1112659554960445	0	1
gene-VC_RS02980	701	935	805	1351	1676	1407	1438	5929	2616	host	hpt	0.8177298130333633	0	1
gene-VC_RS14800	341	445	356	361	414	290	527	584	398	host	gene-VC_RS14800	0.21321936662838753	0	1
gene-VC_RS15390	83	133	106	136	170	135	255	333	198	host	gene-VC_RS15390	0.43286267774769627	0	1
gene-VC_RS15795	2510	3121	3104	3447	4006	3413	3225	3684	2367	host	gene-VC_RS15795	0.1532381546458346	0	1
gene-VC_RS07800	142	161	153	190	204	198	193	202	131	host	gene-VC_RS07800	0.15191552419139867	0	1
gene-VC_RS12915	616	838	797	974	977	900	772	1376	550	host	metJ	0.26141795866471385	0	1
gene-VC_RS17150	998	1306	1156	1352	1367	1228	1718	1881	1405	host	gene-VC_RS17150	0.18590439233287728	0	1
gene-VC_RS08840	1053	1729	1413	1994	2657	2035	1928	2263	1345	host	nadA	0.256658241682149	0	1
gene-VC_RS11775	293	477	420	388	4875	388	449	541	385	host	gene-VC_RS11775	1.5361426368280173	0	1
gene-VC_RS09525	642	1095	900	848	1044	757	983	1117	755	host	gene-VC_RS09525	0.17413346537426536	0	1
gene-VC_RS16360	130	167	124	103	170	150	174	209	155	host	gene-VC_RS16360	0.19345690206021438	0	1
gene-VC_RS13010	546	941	800	913	1173	837	466	592	355	host	gene-VC_RS13010	0.33700158073402886	0	1
gene-VC_RS00800	890	1537	1135	1031	1442	1028	616	2740	428	host	gene-VC_RS00800	0.527597217548504	0	1
gene-VC_RS10630	420	686	504	825	1223	851	873	983	515	host	flgC	0.3191884954580514	0	1
gene-VC_RS08560	129	184	140	162	285	208	391	488	270	host	gene-VC_RS08560	0.4580424110773694	0	1
gene-VC_RS16230	378	638	514	216	355	226	202	287	209	host	gene-VC_RS16230	0.430005011383476	0	1
gene-VC_RS03630	890	1189	920	739	2495	857	506	21596	390	host	phoB	1.9772169402592188	0	1
gene-VC_RS09165	884	1228	1162	1046	1852	1374	1093	1285	873	host	fadR	0.2335935751666181	0	1
gene-VPVV882_gp18	499	668	411	6000	6806	6147	12231	13834	9028	phage	gene-VPVV882_gp18	0.7621100293638783	0	0
gene-VC_RS01410	3104	5206	3974	3205	5477	3984	4139	5556	3512	host	fis	0.2114548317049385	0	1
gene-VC_RS16580	53	96	60	108	124	78	194	249	165	host	gene-VC_RS16580	0.49432884383837733	0	1
gene-VC_RS12760	4053	6292	4989	3057	3795	2792	1683	1939	1318	host	ppc	0.4630446670245893	0	1
gene-VC_RS17160	354	458	446	550	650	539	780	861	573	host	gene-VC_RS17160	0.2640711672644828	0	1
gene-VC_RS08575	100	159	141	163	251	178	251	270	184	host	gene-VC_RS08575	0.2861160140774659	0	1
gene-VC_RS00575	566	905	615	569	1008	652	348	478	258	host	gene-VC_RS00575	0.3768195628274179	0	1
gene-VC_RS07035	47	67	45	54	61	56	91	95	64	host	gene-VC_RS07035	0.25966455998050486	0	1
gene-VC_RS03705	142	213	182	131	182	128	89	120	65	host	gene-VC_RS03705	0.31883319310906316	0	1
gene-VC_RS13545	193	325	276	263	333	280	357	461	295	host	gene-VC_RS13545	0.2259571009867222	0	1
gene-VC_RS02570	136	222	192	240	229	194	240	264	173	host	gene-VC_RS02570	0.17849910351922793	0	1
gene-VC_RS07450	580	904	780	1198	1730	1388	2050	2590	1512	host	vcmA	0.42815866881463865	0	1
gene-VC_RS09875	243	385	277	198	310	245	155	209	125	host	gene-VC_RS09875	0.3139547406221159	0	1
gene-VC_RS09340	107	165	106	110	140	109	151	156	118	host	gene-VC_RS09340	0.17366771346277254	0	1
gene-VC_RS11620	5192	8349	5986	7389	6434	4306	6821	5424	8569	host	aceF	0.20869106428836443	0	1
gene-VC_RS14670	736	991	880	568	783	583	573	539	410	host	gene-VC_RS14670	0.260084635977836	0	1
gene-VC_RS00265	678	863	762	822	1019	822	554	716	434	host	gene-VC_RS00265	0.2201339681224542	0	1
gene-VC_RS15915	1616	2560	2189	1226	1726	1371	1072	1127	807	host	cqsS	0.3500355102194037	0	1
