Geneid	0_R1	0_R2	0_R3	30_R1	30_R2	30_R3	60_R1	60_R2	60_R3	Entity	Symbol	relative changes	negligible changes	Outlier
gene-VC_RS11985	177	177	183	145	161	111	136	162	93035	host	gene-VC_RS11985	2.786175622566968	0	1
gene-VC_RS13445	1441	2182	2276	1367	1328	965	1130	727	869	host	gene-VC_RS13445	0.37616699466491504	0	1
gene-VC_RS10050	15051	18008	19508	9504	10444	8712	4754	5210	5047	host	sucA	0.49565407500473335	0	1
gene-VC_RS00195	1074	1064	1175	830	922	797	626	794	902	host	trkA	0.17744434641364362	0	1
gene-VC_RS08825	1463	2175	1945	1943	1775	1331	5335	3947	4139	host	gene-VC_RS08825	0.5026389235477702	0	1
gene-VC_RS12305	554	514	557	456	618	512	514	647	707	host	gene-VC_RS12305	0.13177313013050115	0	1
gene-VC_RS13335	323	325	406	387	470	365	453	583	530	host	gene-VC_RS13335	0.19842469799738427	0	1
gene-VC_RS01365	105	101	109	63	108	64	83	103	110	host	gene-VC_RS01365	0.1912922547412933	0	1
gene-VC_RS13500	82	89	130	75	94	69	73	112	62	host	vasW	0.2365180669439644	0	1
gene-VC_RS15385	142	146	209	168	192	141	217	283	368	host	gene-VC_RS15385	0.344246721636791	0	1
gene-VC_RS18415	1661	1653	2276	1326	1824	1355	1137	1528	1480	host	gene-VC_RS18415	0.19761769995099754	0	1
gene-VC_RS16220	450	487	571	274	339	238	252	371	359	host	gene-VC_RS16220	0.2869509999728022	0	1
gene-VC_RS00725	2256	2253	3423	4460	1914	1584	6233	2326	2634	host	murI	0.46531932256454944	0	1
gene-VC_RS04360	65	50	71	47	42	37	27	33	38	host	ykgO	0.30099972232146105	0	1
gene-VC_RS12720	62	133	73	80	72	49	70	63	88	host	gene-VC_RS12720	0.29359900897624575	0	1
gene-VC_RS00225	1016	1053	1237	3322	926	773	677	851	831	host	gene-VC_RS00225	0.6491844083309468	0	1
gene-VC_RS05505	98	114	130	112	157	136	90	171	135	host	gene-VC_RS05505	0.1963072120872982	0	1
gene-VC_RS03515	725	882	1061	682	789	680	496	472	526	host	gene-VC_RS03515	0.2587919130931314	0	1
gene-VC_RS17770	116	137	106	167	182	158	155	249	291	host	gene-VC_RS17770	0.3295178048901513	0	1
gene-VC_RS14180	681	741	772	514	622	352	376	455	454	host	gene-VC_RS14180	0.2681419576946484	0	1
gene-VC_RS01040	767	825	1033	639	725	576	620	761	723	host	gene-VC_RS01040	0.17202934490332686	0	1
gene-VC_RS07740	1029	1233	1490	804	791	704	544	585	629	host	gene-VC_RS07740	0.34897040671539103	0	1
gene-VC_RS18295	199	239	284	180	293	244	301	438	458	host	gene-VC_RS18295	0.3123359934232126	0	1
gene-VC_RS16765	445	522	595	418	481	323	450	607	656	host	gene-VC_RS16765	0.1992776902067895	0	1
gene-VC_RS08285	151	131	169	130	186	126	95	132	106	host	gene-VC_RS08285	0.1983649222620215	0	1
gene-VC_RS07360	274	296	334	259	280	192	283	351	339	host	gene-VC_RS07360	0.15882381359161749	0	1
gene-VC_RS10910	9085	8817	10235	8756	7218	5070	5258	5979	5389	host	pyrH	0.252865740938185	0	1
gene-VC_RS03260	8346	10770	11081	7460	9847	6908	18536	11308	9724	host	infB	0.3085407868999	0	1
gene-VC_RS11375	5044	5622	7095	3613	3941	3458	1431	1737	1712	host	thrC	0.48900525344677337	0	1
gene-VC_RS16380	198	182	195	197	272	189	212	354	413	host	gene-VC_RS16380	0.3210465247185844	0	1
gene-VC_RS14780	810	885	1121	817	1103	832	1103	1240	1291	host	gene-VC_RS14780	0.17393629389016318	0	1
gene-VC_RS17145	143	162	222	161	166	155	252	278	350	host	gene-VC_RS17145	0.3187653903560143	0	1
gene-VC_RS06265	202	238	239	147	202	176	228	278	296	host	gene-VC_RS06265	0.19911619626982052	0	1
gene-VC_RS11735	3831	3769	4287	5008	5113	3954	4997	4235	4711	host	tolC	0.11355840873389278	0	1
gene-VC_RS00915	1619	2104	3564	1846	1182	1315	825	890	841	host	gene-VC_RS00915	0.5224724837493283	0	1
gene-VC_RS15730	400	530	583	339	345	327	459	550	601	host	gene-VC_RS15730	0.22620333590457314	0	1
gene-VC_RS05880	1351	1289	1808	1391	1638	1155	1026	1403	1334	host	gene-VC_RS05880	0.1600912156203235	0	1
gene-VC_RS07900	1250	1535	1535	1211	1311	1000	1297	1257	1231	host	gene-VC_RS07900	0.12019941391021532	0	1
gene-VC_RS18145	205	233	273	190	227	169	252	256	255	host	gene-VC_RS18145	0.1425912516880669	0	1
gene-VC_RS11915	686	686	856	593	750	596	477	758	706	host	gene-VC_RS11915	0.15416921180780072	0	1
gene-VC_RS06800	715	659	930	599	824	705	512	740	778	host	gene-VC_RS06800	0.161169872571521	0	1
gene-VC_RS04955	5443	6801	8197	6759	9462	4966	7517	6278	7080	host	purF	0.185403286994686	0	1
gene-VC_RS01605	14233	20981	15178	12058	9748	7055	4722	7414	64523	host	rplJ	1.0003564866180823	0	1
gene-VC_RS11610	1820	1335	1872	939	934	681	1076	1539	1208	host	rnpB	0.30591179099494437	0	1
gene-VC_RS15030	1761	2041	2936	1435	2692	2272	987	1242	1425	host	gene-VC_RS15030	0.33786141003682574	0	1
gene-VC_RS15565	461	512	580	480	475	417	560	681	696	host	gene-VC_RS15565	0.17032214590151593	0	1
gene-VC_RS01975	5174	5935	6458	3538	3974	3363	5868	5409	6781	host	metH	0.23030378526364645	0	1
gene-VC_RS03845	9694	8777	11837	20124	10929	18629	44629	20368	20768	host	guaB	0.563035535256644	0	1
gene-VC_RS11490	1201	1227	1691	966	876	854	586	565	624	host	gene-VC_RS11490	0.36471741527271195	0	1
gene-VC_RS10975	587	607	707	581	664	545	497	571	645	host	nrdR	0.10026807686265038	0	1
gene-VC_RS16410	180	192	211	192	175	131	177	239	210	host	gene-VC_RS16410	0.14937454735237807	0	1
gene-VC_RS13415	1158	1145	1535	873	1022	922	779	816	779	host	gene-VC_RS13415	0.2317173442049725	0	1
gene-VC_RS03990	20	21	23	13	24	12	19	26	27	host	citE	0.2417370786486259	0	1
gene-VC_RS10655	729	772	899	813	735	653	698	714	825	host	flgM	0.09357656487188368	0	1
gene-VC_RS06535	101	114	127	125	171	122	160	191	220	host	gene-VC_RS06535	0.25417547136282626	0	1
gene-VC_RS07750	193	234	309	160	187	194	210	354	329	host	gene-VC_RS07750	0.27697041004427586	0	1
gene-VC_RS13210	177	221	276	242	288	313	494	555	572	host	gene-VC_RS13210	0.4066773727760652	0	1
gene-VC_RS00030	3755	3198	3662	3240	2323	2154	1838	1570	1492	host	rpmH	0.3259352263263083	0	1
gene-VC_RS13750	670	752	870	714	849	694	1025	1073	1155	host	gene-VC_RS13750	0.19457039319248962	0	1
gene-VC_RS09925	2584	2965	3212	1888	2369	1956	965	1376	1286	host	gene-VC_RS09925	0.35416398786736863	0	1
gene-VC_RS02045	661	543	726	405	472	394	254	330	335	host	gene-VC_RS02045	0.32603764614784486	0	1
gene-VC_RS10860	1526	1835	1940	2543	1282	1112	977	1121	1000	host	lpxA	0.33792701884310394	0	1
gene-VC_RS12290	490	559	602	499	611	600	497	514	578	host	msrA	0.08591537040809381	0	1
gene-VC_RS11195	1514	1527	1687	1109	1241	1002	859	6205	1023	host	recC	0.8799877723846149	0	1
gene-VC_RS15420	264	259	371	256	232	208	329	322	350	host	gene-VC_RS15420	0.18506438626555224	0	1
gene-VC_RS00625	796	781	856	693	908	694	802	832	937	host	gene-VC_RS00625	0.09775770119514697	0	1
gene-VC_RS02055	1768	2046	2559	1436	1663	1145	2843	915	952	host	gene-VC_RS02055	0.37768906494207577	0	1
gene-VC_RS06570	1120	869	1050	939	876	715	745	786	816	host	gene-VC_RS06570	0.14604143659279128	0	1
gene-VC_RS08220	462	616	668	324	382	328	227	304	306	host	gene-VC_RS08220	0.3534102262373022	0	1
gene-VC_RS03555	222	182	210	120	128	90	95	103	99	host	gene-VC_RS03555_gene_hpf	0.35213804475422944	0	1
gene-VC_RS11055	1393	1384	1719	1265	1352	1151	777	838	914	host	gene-VC_RS11055	0.24263030132110347	0	1
gene-VPVV882_gp30	697	554	705	2952	4329	3921	13908	18589	17630	phage	gene-VPVV882_gp30	1.0043957091967022	0	0
gene-VC_RS01225	6926	6696	8592	5726	7158	6330	4154	11904	6553	host	gene-VC_RS01225	0.2847944186374786	0	1
gene-VC_RS15230	338	322	502	277	451	365	328	506	557	host	gene-VC_RS15230	0.2329042801858987	0	1
gene-VPVV882_gp09	1775	1529	1771	5408	5754	5745	16430	17256	17758	phage	gene-VPVV882_gp09	0.8048027830229935	0	0
gene-VC_RS03710	483	455	595	473	678	553	462	631	606	host	queA	0.14289959363804636	0	1
gene-VC_RS03830	234	230	280	251	326	232	267	407	391	host	gene-VC_RS03830	0.22169458222061914	0	1
gene-VC_RS05535	516	580	727	489	642	1908	707	842	965	host	gene-VC_RS05535	0.5011021321504464	0	1
gene-VC_RS01160	1753	1625	2221	1154	1148	1025	662	719	780	host	gene-VC_RS01160	0.4060947292862054	0	1
gene-VC_RS07955	99	83	142	103	144	120	128	149	168	host	gene-VC_RS07955	0.20489206374614302	0	1
gene-VC_RS12070	2413	2760	3402	2603	2806	2520	2488	2808	2838	host	lptF	0.10149351118952293	0	1
gene-VC_RS17805	142	127	170	156	162	112	138	255	221	host	gene-VC_RS17805	0.2626811582585633	0	1
gene-VC_RS05810	680	656	943	563	676	547	668	894	938	host	gene-VC_RS05810	0.2000459932184933	0	1
gene-VC_RS06635	624	780	926	603	739	678	886	883	1023	host	queC	0.1723262727938008	0	1
gene-VC_RS07105	279	252	346	241	359	236	376	582	574	host	gene-VC_RS07105	0.3499595605735237	0	1
gene-VC_RS12360	1784	1659	2033	1759	7066	1695	17917	5274	15807	host	dbpA	0.9889026691859547	0	1
gene-VC_RS02115	1472	1737	1839	1083	1142	1003	1051	1189	1116	host	gene-VC_RS02115	0.2276332253526282	0	1
gene-VC_RS07175	1863	2201	2708	2089	2718	2258	1384	1771	1709	host	fabA	0.20370215917358053	0	1
gene-VC_RS13910	199	189	200	130	145	61	43	59	70	host	tssJ	0.5027082469425337	0	1
gene-VC_RS07715	488	518	723	504	571	479	651	733	719	host	gene-VC_RS07715	0.17034012367182416	0	1
gene-VC_RS02655	1375	1436	1656	1385	1524	1446	1743	1501	1714	host	gene-VC_RS02655	0.08623743104230887	0	1
gene-VC_RS00340	193	212	273	122	172	149	121	188	186	host	gene-VC_RS00340	0.2477505158542925	0	1
gene-VC_RS16605	52	55	60	48	51	49	38	61	55	host	gene-VC_RS16605	0.12549201679797153	0	1
gene-VC_RS06490	104	101	166	144	160	82	168	201	152	host	gene-VC_RS06490	0.2559223787963633	0	1
gene-VC_RS14800	389	624	639	255	332	242	467	356	398	host	gene-VC_RS14800	0.3274788462032977	0	1
gene-VC_RS03110	35	30	33	22	29	25	29	45	51	host	gene-VC_RS03110	0.26499609082997067	0	1
gene-VC_RS03650	1059	1164	1310	704	1043	764	552	723	722	host	ppk1	0.2701136532470768	0	1
gene-VC_RS06810	545	676	738	587	843	645	990	1237	1345	host	gene-VC_RS06810	0.3207401457513461	0	1
gene-VC_RS06920	553	569	757	478	599	468	588	639	683	host	gene-VC_RS06920	0.14687709106751007	0	1
gene-VC_RS17860	1190	1224	1518	1289	1645	1312	2703	2421	3071	host	gene-VC_RS17860	0.3719066874802778	0	1
gene-VC_RS06255	247	225	331	211	228	150	216	342	283	host	gene-VC_RS06255	0.23222031917080527	0	1
gene-VC_RS09825	10495	13344	19750	8966	20406	19911	4320	8856	8043	host	gene-VC_RS09825	0.44545168502723737	0	1
gene-VC_RS00045	1267	1344	1244	548	444	304	243	246	269	host	gene-VC_RS00045	0.6926630365302895	0	1
gene-VC_RS02265	50537	63266	70284	32433	35858	49966	9972	11661	11929	host	gene-VC_RS02265	0.5768289752461575	0	1
gene-VC_RS06310	907	1043	1303	1000	1174	966	1373	1835	1747	host	gene-VC_RS06310	0.252952733575385	0	1
gene-VC_RS06510	521	503	591	339	400	261	281	336	307	host	acnD	0.2827620114877665	0	1
gene-VC_RS12850	166	220	245	194	225	167	183	220	186	host	gene-VC_RS12850	0.1309239900015816	0	1
gene-VC_RS03600	670	565	835	527	819	830	411	681	649	host	gene-VC_RS03600	0.2089819021347511	0	1
gene-VC_RS17455	2140	1872	2652	948	631	674	267	270	259	host	ompW	0.7933074891399212	0	1
gene-VC_RS05145	435	475	528	367	517	425	435	561	550	host	fadI	0.13058999950825118	0	1
gene-VC_RS00055	3105	3333	3708	2475	3214	2379	1862	2450	2442	host	dnaN	0.2003496578416468	0	1
gene-VC_RS05795	71	72	73	57	108	95	102	201	190	host	gene-VC_RS05795	0.45991647318166984	0	1
gene-VC_RS03080	2303	3216	3036	7887	3436	2897	2438	2384	2733	host	gene-VC_RS03080	0.48609696881402387	0	1
gene-VC_RS07115	146	171	173	136	164	141	221	303	304	host	gene-VC_RS07115	0.319246721973175	0	1
gene-VC_RS09250	4098	4406	5428	3815	4072	3501	2811	3491	3470	host	ppiD	0.1785919660377593	0	1
gene-VC_RS14935	257	246	286	301	349	283	297	376	354	host	gene-VC_RS14935	0.1384119371415481	0	1
gene-VC_RS02895	5107	5802	7271	4854	5656	5451	5079	6102	5915	host	degS	0.12003438819415316	0	1
gene-VC_RS05910	263	255	349	316	418	375	637	709	766	host	gene-VC_RS05910	0.4082936767001656	0	1
gene-VC_RS17800	270	397	437	375	525	443	513	778	610	host	gene-VC_RS17800	0.2877796134180125	0	1
gene-VC_RS06080	472	504	666	406	424	346	514	700	658	host	btuD	0.22870186902733286	0	1
gene-VC_RS02525	112	129	158	114	129	145	195	222	270	host	gene-VC_RS02525	0.3127419005789579	0	1
gene-VC_RS07375	247	303	194	179	196	122	147	186	213	host	gene-VC_RS07375	0.2520995759833025	0	1
gene-VC_RS05900	129	133	158	99	113	97	104	134	133	host	hutI	0.15642176509374045	0	1
gene-VC_RS13050	1456	1727	1822	1350	1338	1089	1599	1952	1928	host	recG	0.17697548977861705	0	1
gene-VC_RS15845	492	535	618	510	646	560	692	998	1136	host	gene-VC_RS15845	0.31175457400925793	0	1
gene-VC_RS09590	382	489	614	341	492	390	387	466	480	host	gene-VC_RS09590	0.17474112433061545	0	1
gene-VC_RS13560	318	283	360	354	331	247	269	256	309	host	gene-VC_RS13560	0.12921493386161517	0	1
gene-VC_RS03520	3844	4470	4889	3761	4246	3629	3808	3952	4247	host	ettA	0.0932423192931569	0	1
gene-VC_RS10220	721	700	839	570	757	644	466	562	561	host	fliN	0.17140086015643508	0	1
gene-VC_RS10530	3286	2887	4544	3618	10381	14282	567	2358	2028	host	gene-VC_RS10530	0.8633287800928167	0	1
gene-VC_RS15405	232	268	281	263	287	263	328	433	482	host	gene-VC_RS15405	0.25560584307189416	0	1
gene-VC_RS07025	1996	2339	2684	1480	1948	1523	2198	2873	2898	host	rtxA	0.22685970273417233	0	1
gene-VC_RS00530	824	762	975	795	1055	800	1021	1204	1215	host	yihI	0.17271056970168738	0	1
gene-VC_RS11510	5424	5320	6162	5353	4396	4075	3562	3088	3393	host	carA	0.22436165578436948	0	1
gene-VC_RS17190	2090	2155	2668	1808	2149	1878	2203	2915	3047	host	rnb	0.18054946848157696	0	1
gene-VC_RS00475	795	795	1039	735	687	622	478	489	587	host	gene-VC_RS00475	0.23916077979022904	0	1
gene-VC_RS02620	452	496	603	453	505	517	515	710	850	host	gene-VC_RS02620	0.22173258417336864	0	1
gene-VC_RS03015	330	387	456	306	497	456	357	462	511	host	gene-VC_RS03015_gene_folK	0.16856930066224307	0	1
gene-VC_RS04885	606	673	871	659	810	676	903	1229	1188	host	dtpA	0.25538193049926294	0	1
gene-VC_RS12630	357	287	434	386	342	328	431	535	538	host	gene-VC_RS12630	0.20630158039545995	0	1
gene-VC_RS10105	2406	2529	2743	2830	2253	1851	2077	1495	1641	host	gene-VC_RS10105	0.20254838006841983	0	1
gene-VC_RS17665	1103	1201	1148	2461	2223	1590	1843	1549	1774	host	gene-VC_RS17665	0.2706562987462909	0	1
gene-VC_RS05780	1819	2562	2490	1397	1599	1403	1651	1678	1841	host	cydC	0.2197287923355888	0	1
gene-VC_RS08440	114	107	160	175	209	221	275	437	392	host	gene-VC_RS08440	0.4719532434617885	0	1
gene-VC_RS17625	209	209	262	181	266	198	275	266	254	host	gene-VC_RS17625	0.1432409785225174	0	1
gene-VC_RS06160	957	1000	1142	831	1001	703	528	661	667	host	ribA	0.2314911994485907	0	1
gene-VC_RS18025	425	502	531	387	544	386	684	596	667	host	gene-VC_RS18025	0.20068195194307126	0	1
gene-VC_RS10025	689	878	1000	793	803	695	963	921	999	host	znuC	0.13300192100717712	0	1
gene-VC_RS14280	535	470	681	302	377	322	248	390	432	host	gene-VC_RS14280	0.29855308558490995	0	1
gene-VC_RS15180	38	45	84	71	99	51	73	120	113	host	gene-VC_RS15180	0.3603976557643803	0	1
gene-VC_RS06955	1774	2058	2433	1236	1601	1237	1218	1484	1548	host	gene-VC_RS06955	0.23948328807891334	0	1
gene-VC_RS08350	959	1216	1435	955	1248	1085	1106	1323	1281	host	gene-VC_RS08350	0.13129788416058102	0	1
gene-VC_RS05280	635	696	980	877	913	682	962	1220	1169	host	gene-VC_RS05280	0.21661502959487378	0	1
gene-VC_RS05800	213	200	226	164	223	179	257	371	355	host	gene-VC_RS05800	0.2839860185199465	0	1
gene-VC_RS08845	3184	4343	5265	2796	2827	2394	3188	2503	3070	host	ybgF	0.2676523126028514	0	1
gene-VC_RS06020	221	207	277	180	195	191	240	303	312	host	cdd	0.19890791771627062	0	1
gene-VC_RS09545	451	414	589	382	421	365	446	520	522	host	rnd	0.1513749652182858	0	1
gene-VC_RS12550	7789	8118	9979	8691	9567	8699	167204	12017	13731	host	gene-VC_RS12550	1.8122378941865496	0	1
gene-VC_RS17630	249	251	312	214	261	195	278	343	328	host	gene-VC_RS17630	0.175240390607932	0	1
gene-VC_RS17835	92	97	121	99	211	195	165	287	315	host	gene-VC_RS17835	0.44714711760493897	0	1
gene-VC_RS09855	428	400	545	750	950	717	764	1066	1112	host	gene-VC_RS09855	0.3275804236285625	0	1
gene-VC_RS11345	5764	6678	7008	5827	7346	7303	9036	17407	9932	host	gene-VC_RS11345	0.40213853271224265	0	1
gene-VC_RS15010	765	914	1284	609	852	753	480	598	657	host	gene-VC_RS15010	0.2893074329331789	0	1
gene-VC_RS17230	1210	1447	1374	1320	1467	1276	1728	1835	1930	host	speB	0.16145819061066624	0	1
gene-VC_RS09895	258	268	325	247	269	223	261	286	343	host	ccmD	0.128591737944698	0	1
gene-VC_RS17850	57	66	89	75	81	54	71	84	97	host	vpsT	0.18128839636920982	0	1
gene-VC_RS18460	56	76	70	41	41	33	18	34	37	host	gene-VC_RS18460	0.390780449365	0	1
gene-VC_RS00925	656	630	782	524	762	819	539	685	702	host	gene-VC_RS00925	0.1427328129749424	0	1
gene-VC_RS04055	1086	1435	1708	981	1248	1075	1226	1172	1317	host	gene-VC_RS04055	0.16549679861757013	0	1
gene-VC_RS16780	50	59	72	95	123	72	74	92	137	host	gene-VC_RS16780	0.31602817225797686	0	1
gene-VC_RS00800	1088	984	1159	1028	1472	1058	494	1262	1034	host	gene-VC_RS00800	0.23201076326278908	0	1
gene-VC_RS06505	245	249	300	177	245	248	145	202	196	host	prpC	0.19812306757286566	0	1
gene-VC_RS08815	105	141	115	118	130	137	319	545	514	host	gene-VC_RS08815	0.7138597495056814	0	1
gene-VC_RS11190	2175	1364	1564	792	957	814	533	678	681	host	recB	0.47599819531553006	0	1
gene-VC_RS02605	0	0	0	0	2	0	0	1	0	host	gene-VC_RS02605	2.0	0	1
gene-VC_RS16195	154	153	175	122	148	110	176	144	176	host	gene-VC_RS16195	0.1468513778001165	0	1
gene-VC_RS07880	676	719	902	631	698	476	655	647	594	host	nhaA	0.16022380331247094	0	1
gene-VC_RS08120	334	305	427	468	558	394	540	831	781	host	pspA	0.3389169778324273	0	1
gene-VC_RS16320	377	352	448	412	429	356	392	478	483	host	mscL	0.11183378334644911	0	1
gene-VC_RS01470	2795	3522	4227	4013	4892	5217	5563	4632	5538	host	rhlB	0.1974048629781936	0	1
gene-VC_RS00490	434	334	460	461	588	468	237	331	363	host	glpE	0.23773477670077958	0	1
gene-VC_RS19105	107	92	103	385	363	384	372	452	501	host	gene-VC_RS19105	0.4933675028439392	0	1
gene-VC_RS01745	2142	2907	2711	1302	1377	1174	775	988	955	host	miaA	0.4693529446403123	0	1
gene-VC_RS10665	798	832	1232	1138	1750	1594	1326	1905	1587	host	flgP	0.27202965800604256	0	1
gene-VC_RS19055	342	333	304	367	391	311	290	415	441	host	gene-VC_RS19055	0.1388420115891207	0	1
gene-VC_RS09330	309	330	410	219	262	240	285	301	350	host	gene-VC_RS09330	0.1835405950028814	0	1
gene-VC_RS04805	1323	1610	1882	1187	1720	1451	1367	1658	1754	host	ligA	0.13978005093222057	0	1
gene-VC_RS16215	88	97	162	74	116	100	118	147	177	host	gene-VC_RS16215	0.2756742513615712	0	1
gene-VC_RS04265	17748	17989	19157	15286	21279	11402	4626	4948	5000	host	dnaK	0.48510662767157403	0	1
gene-VC_RS15305	321	329	401	346	487	326	548	993	846	host	gene-VC_RS15305	0.45647811381916575	0	1
gene-VC_RS16030	344	427	452	1424	3714	2328	1339	1919	2070	host	gene-VC_RS16030	0.665747903276261	0	1
gene-VC_RS18095	176	234	275	216	325	208	373	326	394	host	gene-VC_RS18095	0.2601453314960538	0	1
gene-VC_RS03975	58	50	58	49	82	54	78	118	767	host	gene-VC_RS03975	1.5105151203399003	0	1
gene-VC_RS00785	983	1109	1401	861	906	783	1067	845	1014	host	vexR	0.17598519640078222	0	1
gene-VC_RS00900	1395	1241	1837	3803	1407	2304	1233	1097	1351	host	gene-VC_RS00900	0.46446333634702475	0	1
gene-VC_RS12975	384	983	468	358	404	342	508	439	454	host	trmL	0.38185820593401837	0	1
gene-VC_RS06500	125	132	167	77	140	87	65	115	129	host	prpB	0.2689295105756932	0	1
gene-VC_RS16170	934	1039	1145	728	800	674	962	1060	1068	host	gene-VC_RS16170	0.16661154037114909	0	1
gene-VC_RS06300	722	890	1056	711	769	710	905	988	1112	host	gene-VC_RS06300	0.16699415196456302	0	1
gene-VC_RS13585	456	364	428	413	320	259	220	231	231	host	gene-VC_RS13585	0.27185493492296287	0	1
gene-VC_RS09220	2702	3893	4664	2688	3381	2760	3665	3386	3619	host	lapB	0.17879800589383493	0	1
gene-VC_RS11830	2434	2361	3049	1103	1049	1078	690	818	853	host	gene-VC_RS11830	0.5511210202078335	0	1
gene-VC_RS12815	2855	3510	3801	4132	4073	2984	22628	3044	21774	host	efp	1.0197487850425015	0	1
gene-VC_RS02155	123	107	149	164	209	94	192	270	266	host	gene-VC_RS02155	0.3485214062585278	0	1
gene-VC_RS06330	778	864	1138	778	801	667	666	704	703	host	queD	0.17548907362916596	0	1
gene-VC_RS04490	2734	2907	3059	1928	1838	1546	8872	6695	7377	host	metN	0.6338845018973126	0	1
gene-VC_RS14525	253	253	292	292	324	249	430	486	508	host	gene-VC_RS14525	0.2847308594402296	0	1
gene-VC_RS02060	1526	1938	2245	946	1003	893	537	488	606	host	gene-VC_RS02060	0.5268522274947167	0	1
gene-VC_RS00140	7244	7940	8784	4805	6068	5122	3057	3775	4106	host	ilvG	0.33024892274059037	0	1
gene-VC_RS00645	75	99	106	69	84	55	68	90	102	host	gene-VC_RS00645	0.19912158034129265	0	1
gene-VC_RS01500	448	399	522	391	492	385	587	640	711	host	fre	0.2171115754009255	0	1
gene-VC_RS04525	332	317	436	230	388	343	171	344	260	host	gene-VC_RS04525	0.24448363538091203	0	1
gene-VC_RS09210	1403	1546	1916	1365	1720	1323	1625	1714	1855	host	gene-VC_RS09210	0.12546774505659497	0	1
gene-VC_RS13815	17	18	34	26	33	44	36	51	37	host	gene-VC_RS13815	0.3206435275055317	0	1
gene-VC_RS14075	204	239	284	174	270	197	324	366	394	host	gene-VC_RS14075	0.26668799152652767	0	1
gene-VC_RS10805	853	907	1157	986	1392	953	1558	4263	2327	host	gloB	0.648871372907835	0	1
gene-VC_RS08525	1342	1536	1822	903	987	969	778	870	893	host	gene-VC_RS08525	0.30198902762615	0	1
gene-VC_RS14530	91	98	129	90	146	105	103	154	131	host	gene-VC_RS14530	0.19543143730636028	0	1
gene-VC_RS13440	530	489	661	449	537	390	297	417	395	host	gene-VC_RS13440	0.21568456695546168	0	1
gene-VC_RS16715	181	214	263	162	246	220	227	305	315	host	gene-VC_RS16715	0.20451443858558127	0	1
gene-VC_RS07155	222	190	216	205	238	167	211	208	246	host	gene-VC_RS07155	0.10598938189229232	0	1
gene-VC_RS17495	1387	1454	1825	715	852	695	474	579	598	host	gene-VC_RS17495	0.47285835428274	0	1
gene-VC_RS04935	4398	4493	5055	4102	4492	3489	3694	3888	4035	host	accD	0.10793288963202691	0	1
gene-VC_RS04790	3133	3358	3808	1785	1917	1302	498	629	611	host	cysK	0.6322923191212747	0	1
gene-VC_RS17475	448	441	586	422	526	413	592	768	793	host	gene-VC_RS17475	0.24608584511922352	0	1
gene-VC_RS15725	273	355	473	321	514	426	618	747	883	host	gene-VC_RS15725	0.3745533742231706	0	1
gene-VC_RS14595	185	234	273	152	263	237	318	331	415	host	gene-VC_RS14595	0.28021377502841727	0	1
gene-VC_RS00760	345	365	440	357	496	324	490	725	696	host	ilvY	0.2993298285350726	0	1
gene-VC_RS00920	2645	3013	3290	1845	1965	1494	1684	1660	2414	host	gorA	0.27340391659770275	0	1
gene-VC_RS00010	1277	1279	1437	1214	1506	1090	1371	1508	1528	host	mnmE	0.10569680744005014	0	1
gene-VC_RS04395	97	94	142	99	142	100	174	171	184	host	gene-VC_RS04395	0.26090556907033546	0	1
gene-VC_RS09645	723	728	774	774	1118	886	656	903	979	host	gene-VC_RS09645	0.16472601204963838	0	1
gene-VC_RS00095	994	1166	1654	1532	2188	1528	2558	3658	3442	host	gene-VC_RS00095	0.43554826701458504	0	1
gene-VC_RS03385	641	689	820	772	831	758	1405	1511	1814	host	mutH	0.3947282381304879	0	1
gene-VC_RS02485	864	909	1172	947	1181	890	1128	1463	1995	host	glmS	0.292547010870093	0	1
gene-VPVV882_gp62	826	783	997	13265	20664	23195	40147	60120	61858	phage	gene-VPVV882_gp62	0.9297060295415074	0	0
gene-VC_RS08125	207	233	293	191	254	196	249	297	332	host	pspF	0.18522889413938845	0	1
gene-VC_RS07185	1875	1845	2399	1551	1784	1471	1536	1996	1987	host	gene-VC_RS07185	0.14971149380097712	0	1
gene-VC_RS11585	1222	1176	1412	908	1058	1028	661	879	879	host	murF	0.20605356783463233	0	1
gene-VC_RS11680	125	123	157	105	137	110	149	164	158	host	gene-VC_RS11680	0.1506800747551648	0	1
gene-VC_RS11720	809	828	1233	587	726	542	730	819	760	host	cpdA	0.23729733921221668	0	1
gene-VC_RS08090	150	106	163	86	128	131	111	197	145	host	gene-VC_RS08090	0.23171151003470258	0	1
gene-VC_RS18455	580	599	787	427	543	431	332	453	429	host	gene-VC_RS18455	0.24958875422554977	0	1
gene-VC_RS14485	53	59	86	54	49	62	70	97	123	host	gene-VC_RS14485	0.3217967703401909	0	1
gene-VC_RS16135	825	778	886	605	650	504	318	383	425	host	yciH	0.32214508205483294	0	1
gene-VC_RS00710	1084	1062	1168	1146	1245	1068	1571	1768	1807	host	trmA	0.21731899376998015	0	1
gene-VC_RS04425	1303	1509	1653	1223	1644	1317	1054	1317	1395	host	gene-VC_RS04425	0.1336442349916135	0	1
gene-VC_RS12225	1092	1136	1239	982	1165	940	1221	1397	1496	host	gene-VC_RS12225_gene_mgtE	0.14299436294326845	0	1
gene-VC_RS12910	1220	1378	2100	1087	1395	1094	1324	1534	1585	host	gene-VC_RS12910	0.20713318816158727	0	1
