Geneid	0_R1	0_R2	0_R3	30_R1	30_R2	30_R3	60_R1	60_R2	60_R3	Entity	Symbol
gene-VC_RS17840	455	501	626	682	1046	873	518	952	747	host	gene-VC_RS17840
gene-VC_RS02360	862	819	913	777	786	628	581	586	626	host	proC
gene-VC_RS10625	836	781	964	1370	1144	897	1724	3116	1201	host	flgD
gene-VC_RS18130	265	278	349	223	309	237	277	365	393	host	nhaD
gene-VC_RS06415	113	109	139	125	156	119	189	335	300	host	gene-VC_RS06415
gene-VC_RS03400	2136	950	1073	584	630	543	569	551	587	host	gene-VC_RS03400
gene-VC_RS02630	5723	6409	7861	4617	6053	4293	3207	3818	3957	host	rpoD
gene-VC_RS04455	2497	2590	3057	1913	2288	1810	2241	2781	2905	host	gene-VC_RS04455
gene-VC_RS13880	218	241	275	257	294	256	253	301	274	host	tssB
gene-VC_RS05805	363	375	442	294	392	285	467	502	530	host	gene-VC_RS05805
gene-VC_RS05630	2793	4014	5134	2479	3449	2649	1875	2005	2057	host	gene-VC_RS05630
gene-VC_RS04350	261	282	307	217	302	185	217	372	298	host	tsaA
gene-VC_RS00360	880	1067	1150	876	1043	823	2600	1257	1293	host	gene-VC_RS00360
gene-VC_RS04740	449	473	596	310	391	351	247	249	266	host	gene-VC_RS04740
gene-VC_RS06170	1661	1895	2056	2053	2198	1898	2268	2541	2758	host	gene-VC_RS06170
gene-VC_RS07915	567	641	646	645	594	465	714	824	816	host	gene-VC_RS07915
gene-VC_RS13470	1410	1496	1652	913	1120	1122	862	816	816	host	malT
gene-VC_RS14070	764	856	1078	1011	1129	997	1187	1202	1434	host	gene-VC_RS14070_gene_def
gene-VC_RS18315	96	85	91	85	71	63	64	98	92	host	gene-VC_RS18315
gene-VC_RS00545	942	1128	1197	630	588	514	592	456	454	host	gene-VC_RS00545
gene-VC_RS05735	679	669	792	497	572	588	280	365	427	host	trpB
gene-VC_RS01595	4704	4568	6101	10829	4914	3250	36539	4234	4560	host	rplK
gene-VC_RS07555	110	120	144	125	173	139	192	267	266	host	gene-VC_RS07555
gene-VC_RS05445	6714	8175	8365	7507	10700	10820	8131	10208	10128	host	serS
gene-VC_RS13180	1842	1934	2251	1745	2312	1613	1394	1581	1733	host	hslO
gene-VC_RS03805	2902	3104	3812	2326	2447	2077	2108	2364	2345	host	ispG
gene-VC_RS10925	1052	1214	1373	1126	1543	1143	1058	1434	1432	host	map
gene-VC_RS16175	82	78	88	69	88	94	89	100	114	host	gene-VC_RS16175
gene-VC_RS10950	2830	2914	3764	4649	3931	4061	2633	3708	3071	host	nusB
gene-VC_RS02285	497	582	630	516	551	481	559	676	672	host	gene-VC_RS02285
gene-VC_RS12965	501	465	550	375	511	383	423	447	491	host	cpxA
gene-VC_RS12130	684	1231	1154	761	999	849	1241	938	1046	host	gene-VC_RS12130
gene-VC_RS02600	1	2	1	0	0	2	0	3	0	host	gene-VC_RS02600
gene-VPVV882_gp52	406	410	483	1456	2163	2198	8867	13847	14217	phage	gene-VPVV882_gp52
gene-VC_RS17730	1976	2204	2492	1692	1742	1449	1746	1933	1899	host	pyrC
gene-VC_RS12195	1258	1319	1703	1000	1272	976	952	1168	1188	host	lptB
gene-VC_RS00025	1178	1167	1687	1296	1889	1267	1151	1595	1508	host	rnpA
gene-VC_RS00950	193	231	281	234	316	260	377	545	480	host	ggt
gene-VC_RS12650	1185	1392	1630	983	1029	48371	919	929	985	host	trpS
gene-VC_RS02980	908	943	1119	1095	1542	1116	1259	2151	1754	host	hpt
gene-VC_RS04225	32950	33464	18057	26191	40832	35912	35445	35043	38565	host	ssrA
gene-VC_RS08900	986	1095	1382	866	998	872	987	1059	1114	host	ruvB
gene-VC_RS03700	201	224	291	130	169	177	168	192	185	host	aceA
gene-VC_RS10255	552	563	645	393	506	380	279	333	311	host	fliH
gene-VC_RS10495	237	173	373	167	409	259	53	121	152	host	gene-VC_RS10495
gene-VC_RS14970	832	967	1202	1080	998	870	1444	1332	1583	host	gene-VC_RS14970
gene-VC_RS05180	1849	2169	2465	1489	1789	1443	1482	1771	1983	host	dnaX
gene-VC_RS06225	227	294	321	199	250	204	126	169	178	host	gene-VC_RS06225
gene-VC_RS06395	221	291	282	211	238	191	261	360	379	host	gene-VC_RS06395_gene_alr
gene-VC_RS01230	12222	15173	14701	10028	14176	23643	10062	14226	13600	host	gene-VC_RS01230
gene-VC_RS03190	3149	3555	4152	3532	4703	4100	3196	5613	4576	host	gene-VC_RS03190_gene_tyrS
gene-VC_RS07920	240	223	294	243	324	239	356	390	391	host	rsuA
gene-VC_RS01465	2087	2568	2948	1740	2097	1615	1991	2090	2122	host	gppA
gene-VC_RS03055	2001	2304	2646	1611	1935	1549	1382	1688	1817	host	gene-VC_RS03055
gene-VC_RS09325	244	247	275	295	316	267	551	476	499	host	gene-VC_RS09325
gene-VC_RS11885	1219	1418	1697	903	1106	857	3347	742	653	host	rpoE
gene-VC_RS12190	784	747	953	541	774	622	390	549	496	host	lptA
gene-VC_RS00240	1987	1972	2217	2300	2992	2127	2032	3219	2943	host	purE
gene-VC_RS12655	566	581	770	577	711	577	611	840	777	host	gene-VC_RS12655
gene-VC_RS10400	1089	1189	1480	945	1104	900	929	1185	1132	host	gene-VC_RS10400
gene-VC_RS05845	352	399	544	380	403	333	449	632	637	host	gene-VC_RS05845
gene-VC_RS05480	54	62	84	92	110	97	108	199	125	host	gene-VC_RS05480
gene-VC_RS12240	714	931	995	626	796	533	662	699	803	host	thiQ
gene-VC_RS02640	5727	6243	7154	4965	5420	4913	3090	4439	4367	host	gene-VC_RS02640
gene-VC_RS13305	141	166	224	120	212	163	82	164	125	host	gene-VC_RS13305
gene-VC_RS10580	8365	6278	7236	6094	5793	5659	3599	4866	4665	host	gene-VC_RS10580
gene-VC_RS12080	243	226	250	242	182	134	168	212	203	host	gene-VC_RS12080
gene-VC_RS12795	453	560	599	295	364	282	211	277	274	host	frdA
gene-VC_RS10490	1836	2040	2208	2274	2511	2026	2354	2538	2467	host	ychF
gene-VC_RS15300	722	831	1115	777	995	796	871	1381	1363	host	gene-VC_RS15300
gene-VC_RS06460	245	234	269	160	203	180	226	301	266	host	mglA
gene-VC_RS15660	408	436	530	375	481	469	579	792	808	host	gene-VC_RS15660
gene-VC_RS02610	0	0	1	2	0	0	1	2	1	host	gene-VC_RS02610
gene-VC_RS00365	692	704	845	691	779	575	813	957	909	host	gene-VC_RS00365
gene-VC_RS16490	50	67	67	36	47	25	24	24	34	host	gene-VC_RS16490
gene-VC_RS17135	126	153	208	117	154	127	157	210	258	host	gene-VC_RS17135
gene-VC_RS18345	395	344	439	488	592	573	502	865	711	host	ribB
gene-VC_RS12735	4398	4694	5319	2809	2762	2129	506	579	596	host	argH
gene-VC_RS09345	714	816	972	677	810	628	702	767	833	host	gene-VC_RS09345
gene-VC_RS01515	944	687	1362	587	737	762	382	840	715	host	gene-VC_RS01515
gene-VC_RS02840	1325	1412	1841	2117	1408	1845	2846	1651	2347	host	gene-VC_RS02840
gene-VC_RS14260	492	608	617	408	578	478	464	561	589	host	gene-VC_RS14260
gene-VC_RS13410	2481	2676	2904	1748	2038	1828	1184	1414	1336	host	gene-VC_RS13410
gene-VC_RS13965	200	291	394	375	828	998	801	737	1126	host	gene-VC_RS13965
gene-VC_RS17900	522	574	714	591	610	630	1457	1767	1973	host	gene-VC_RS17900
gene-VPVV882_gp03	186	153	194	1803	3493	2858	5075	10102	8674	phage	gene-VPVV882_gp03
gene-VC_RS10295	672	715	1157	652	779	672	521	585	669	host	gene-VC_RS10295
gene-VC_RS08245	270	315	392	199	308	192	179	266	325	host	gene-VC_RS08245
gene-VC_RS11985	177	177	183	145	161	111	136	162	93035	host	gene-VC_RS11985
gene-VC_RS13445	1441	2182	2276	1367	1328	965	1130	727	869	host	gene-VC_RS13445
gene-VC_RS10050	15051	18008	19508	9504	10444	8712	4754	5210	5047	host	sucA
gene-VC_RS00195	1074	1064	1175	830	922	797	626	794	902	host	trkA
gene-VC_RS08825	1463	2175	1945	1943	1775	1331	5335	3947	4139	host	gene-VC_RS08825
gene-VC_RS12305	554	514	557	456	618	512	514	647	707	host	gene-VC_RS12305
gene-VC_RS13335	323	325	406	387	470	365	453	583	530	host	gene-VC_RS13335
gene-VC_RS01365	105	101	109	63	108	64	83	103	110	host	gene-VC_RS01365
gene-VC_RS13500	82	89	130	75	94	69	73	112	62	host	vasW
gene-VC_RS15385	142	146	209	168	192	141	217	283	368	host	gene-VC_RS15385
gene-VC_RS18415	1661	1653	2276	1326	1824	1355	1137	1528	1480	host	gene-VC_RS18415
gene-VC_RS16220	450	487	571	274	339	238	252	371	359	host	gene-VC_RS16220
gene-VC_RS00725	2256	2253	3423	4460	1914	1584	6233	2326	2634	host	murI
gene-VC_RS04360	65	50	71	47	42	37	27	33	38	host	ykgO
gene-VC_RS12720	62	133	73	80	72	49	70	63	88	host	gene-VC_RS12720
gene-VC_RS00225	1016	1053	1237	3322	926	773	677	851	831	host	gene-VC_RS00225
gene-VC_RS05505	98	114	130	112	157	136	90	171	135	host	gene-VC_RS05505
gene-VC_RS03515	725	882	1061	682	789	680	496	472	526	host	gene-VC_RS03515
gene-VC_RS17770	116	137	106	167	182	158	155	249	291	host	gene-VC_RS17770
gene-VC_RS14180	681	741	772	514	622	352	376	455	454	host	gene-VC_RS14180
gene-VC_RS01040	767	825	1033	639	725	576	620	761	723	host	gene-VC_RS01040
gene-VC_RS07740	1029	1233	1490	804	791	704	544	585	629	host	gene-VC_RS07740
gene-VC_RS18295	199	239	284	180	293	244	301	438	458	host	gene-VC_RS18295
gene-VC_RS16765	445	522	595	418	481	323	450	607	656	host	gene-VC_RS16765
gene-VC_RS08285	151	131	169	130	186	126	95	132	106	host	gene-VC_RS08285
gene-VC_RS07360	274	296	334	259	280	192	283	351	339	host	gene-VC_RS07360
gene-VC_RS10910	9085	8817	10235	8756	7218	5070	5258	5979	5389	host	pyrH
gene-VC_RS03260	8346	10770	11081	7460	9847	6908	18536	11308	9724	host	infB
gene-VC_RS11375	5044	5622	7095	3613	3941	3458	1431	1737	1712	host	thrC
gene-VC_RS16380	198	182	195	197	272	189	212	354	413	host	gene-VC_RS16380
gene-VC_RS14780	810	885	1121	817	1103	832	1103	1240	1291	host	gene-VC_RS14780
gene-VC_RS17145	143	162	222	161	166	155	252	278	350	host	gene-VC_RS17145
gene-VC_RS06265	202	238	239	147	202	176	228	278	296	host	gene-VC_RS06265
gene-VC_RS11735	3831	3769	4287	5008	5113	3954	4997	4235	4711	host	tolC
gene-VC_RS00915	1619	2104	3564	1846	1182	1315	825	890	841	host	gene-VC_RS00915
gene-VC_RS15730	400	530	583	339	345	327	459	550	601	host	gene-VC_RS15730
gene-VC_RS05880	1351	1289	1808	1391	1638	1155	1026	1403	1334	host	gene-VC_RS05880
gene-VC_RS07900	1250	1535	1535	1211	1311	1000	1297	1257	1231	host	gene-VC_RS07900
gene-VC_RS18145	205	233	273	190	227	169	252	256	255	host	gene-VC_RS18145
gene-VC_RS11915	686	686	856	593	750	596	477	758	706	host	gene-VC_RS11915
gene-VC_RS06800	715	659	930	599	824	705	512	740	778	host	gene-VC_RS06800
gene-VC_RS04955	5443	6801	8197	6759	9462	4966	7517	6278	7080	host	purF
gene-VC_RS01605	14233	20981	15178	12058	9748	7055	4722	7414	64523	host	rplJ
gene-VC_RS11610	1820	1335	1872	939	934	681	1076	1539	1208	host	rnpB
gene-VC_RS15030	1761	2041	2936	1435	2692	2272	987	1242	1425	host	gene-VC_RS15030
gene-VC_RS15565	461	512	580	480	475	417	560	681	696	host	gene-VC_RS15565
gene-VC_RS01975	5174	5935	6458	3538	3974	3363	5868	5409	6781	host	metH
gene-VC_RS03845	9694	8777	11837	20124	10929	18629	44629	20368	20768	host	guaB
gene-VC_RS11490	1201	1227	1691	966	876	854	586	565	624	host	gene-VC_RS11490
gene-VC_RS10975	587	607	707	581	664	545	497	571	645	host	nrdR
gene-VC_RS16410	180	192	211	192	175	131	177	239	210	host	gene-VC_RS16410
gene-VC_RS13415	1158	1145	1535	873	1022	922	779	816	779	host	gene-VC_RS13415
gene-VC_RS03990	20	21	23	13	24	12	19	26	27	host	citE
gene-VC_RS10655	729	772	899	813	735	653	698	714	825	host	flgM
gene-VC_RS06535	101	114	127	125	171	122	160	191	220	host	gene-VC_RS06535
gene-VC_RS07750	193	234	309	160	187	194	210	354	329	host	gene-VC_RS07750
gene-VC_RS13210	177	221	276	242	288	313	494	555	572	host	gene-VC_RS13210
gene-VC_RS00030	3755	3198	3662	3240	2323	2154	1838	1570	1492	host	rpmH
gene-VC_RS13750	670	752	870	714	849	694	1025	1073	1155	host	gene-VC_RS13750
gene-VC_RS09925	2584	2965	3212	1888	2369	1956	965	1376	1286	host	gene-VC_RS09925
gene-VC_RS02045	661	543	726	405	472	394	254	330	335	host	gene-VC_RS02045
gene-VC_RS10860	1526	1835	1940	2543	1282	1112	977	1121	1000	host	lpxA
gene-VC_RS12290	490	559	602	499	611	600	497	514	578	host	msrA
gene-VC_RS11195	1514	1527	1687	1109	1241	1002	859	6205	1023	host	recC
gene-VC_RS15420	264	259	371	256	232	208	329	322	350	host	gene-VC_RS15420
gene-VC_RS00625	796	781	856	693	908	694	802	832	937	host	gene-VC_RS00625
gene-VC_RS02055	1768	2046	2559	1436	1663	1145	2843	915	952	host	gene-VC_RS02055
gene-VC_RS06570	1120	869	1050	939	876	715	745	786	816	host	gene-VC_RS06570
gene-VC_RS08220	462	616	668	324	382	328	227	304	306	host	gene-VC_RS08220
gene-VC_RS03555	222	182	210	120	128	90	95	103	99	host	gene-VC_RS03555_gene_hpf
gene-VC_RS11055	1393	1384	1719	1265	1352	1151	777	838	914	host	gene-VC_RS11055
gene-VPVV882_gp30	697	554	705	2952	4329	3921	13908	18589	17630	phage	gene-VPVV882_gp30
gene-VC_RS01225	6926	6696	8592	5726	7158	6330	4154	11904	6553	host	gene-VC_RS01225
gene-VC_RS15230	338	322	502	277	451	365	328	506	557	host	gene-VC_RS15230
gene-VPVV882_gp09	1775	1529	1771	5408	5754	5745	16430	17256	17758	phage	gene-VPVV882_gp09
gene-VC_RS03710	483	455	595	473	678	553	462	631	606	host	queA
gene-VC_RS03830	234	230	280	251	326	232	267	407	391	host	gene-VC_RS03830
gene-VC_RS05535	516	580	727	489	642	1908	707	842	965	host	gene-VC_RS05535
gene-VC_RS01160	1753	1625	2221	1154	1148	1025	662	719	780	host	gene-VC_RS01160
gene-VC_RS07955	99	83	142	103	144	120	128	149	168	host	gene-VC_RS07955
gene-VC_RS12070	2413	2760	3402	2603	2806	2520	2488	2808	2838	host	lptF
gene-VC_RS17805	142	127	170	156	162	112	138	255	221	host	gene-VC_RS17805
gene-VC_RS05810	680	656	943	563	676	547	668	894	938	host	gene-VC_RS05810
gene-VC_RS06635	624	780	926	603	739	678	886	883	1023	host	queC
gene-VC_RS07105	279	252	346	241	359	236	376	582	574	host	gene-VC_RS07105
gene-VC_RS12360	1784	1659	2033	1759	7066	1695	17917	5274	15807	host	dbpA
gene-VC_RS02115	1472	1737	1839	1083	1142	1003	1051	1189	1116	host	gene-VC_RS02115
gene-VC_RS07175	1863	2201	2708	2089	2718	2258	1384	1771	1709	host	fabA
gene-VC_RS13910	199	189	200	130	145	61	43	59	70	host	tssJ
gene-VC_RS07715	488	518	723	504	571	479	651	733	719	host	gene-VC_RS07715
gene-VC_RS02655	1375	1436	1656	1385	1524	1446	1743	1501	1714	host	gene-VC_RS02655
gene-VC_RS00340	193	212	273	122	172	149	121	188	186	host	gene-VC_RS00340
gene-VC_RS16605	52	55	60	48	51	49	38	61	55	host	gene-VC_RS16605
gene-VC_RS06490	104	101	166	144	160	82	168	201	152	host	gene-VC_RS06490
gene-VC_RS14800	389	624	639	255	332	242	467	356	398	host	gene-VC_RS14800
gene-VC_RS03110	35	30	33	22	29	25	29	45	51	host	gene-VC_RS03110
gene-VC_RS03650	1059	1164	1310	704	1043	764	552	723	722	host	ppk1
gene-VC_RS06810	545	676	738	587	843	645	990	1237	1345	host	gene-VC_RS06810
gene-VC_RS06920	553	569	757	478	599	468	588	639	683	host	gene-VC_RS06920
gene-VC_RS17860	1190	1224	1518	1289	1645	1312	2703	2421	3071	host	gene-VC_RS17860
gene-VC_RS06255	247	225	331	211	228	150	216	342	283	host	gene-VC_RS06255
gene-VC_RS09825	10495	13344	19750	8966	20406	19911	4320	8856	8043	host	gene-VC_RS09825
gene-VC_RS00045	1267	1344	1244	548	444	304	243	246	269	host	gene-VC_RS00045
gene-VC_RS02265	50537	63266	70284	32433	35858	49966	9972	11661	11929	host	gene-VC_RS02265
gene-VC_RS06310	907	1043	1303	1000	1174	966	1373	1835	1747	host	gene-VC_RS06310
gene-VC_RS06510	521	503	591	339	400	261	281	336	307	host	acnD
gene-VC_RS12850	166	220	245	194	225	167	183	220	186	host	gene-VC_RS12850
gene-VC_RS03600	670	565	835	527	819	830	411	681	649	host	gene-VC_RS03600
gene-VC_RS17455	2140	1872	2652	948	631	674	267	270	259	host	ompW
gene-VC_RS05145	435	475	528	367	517	425	435	561	550	host	fadI
gene-VC_RS00055	3105	3333	3708	2475	3214	2379	1862	2450	2442	host	dnaN
gene-VC_RS05795	71	72	73	57	108	95	102	201	190	host	gene-VC_RS05795
gene-VC_RS03080	2303	3216	3036	7887	3436	2897	2438	2384	2733	host	gene-VC_RS03080
gene-VC_RS07115	146	171	173	136	164	141	221	303	304	host	gene-VC_RS07115
gene-VC_RS09250	4098	4406	5428	3815	4072	3501	2811	3491	3470	host	ppiD
gene-VC_RS14935	257	246	286	301	349	283	297	376	354	host	gene-VC_RS14935
gene-VC_RS02895	5107	5802	7271	4854	5656	5451	5079	6102	5915	host	degS
gene-VC_RS05910	263	255	349	316	418	375	637	709	766	host	gene-VC_RS05910
gene-VC_RS17800	270	397	437	375	525	443	513	778	610	host	gene-VC_RS17800
gene-VC_RS06080	472	504	666	406	424	346	514	700	658	host	btuD
gene-VC_RS02525	112	129	158	114	129	145	195	222	270	host	gene-VC_RS02525
gene-VC_RS07375	247	303	194	179	196	122	147	186	213	host	gene-VC_RS07375
gene-VC_RS05900	129	133	158	99	113	97	104	134	133	host	hutI
gene-VC_RS13050	1456	1727	1822	1350	1338	1089	1599	1952	1928	host	recG
gene-VC_RS15845	492	535	618	510	646	560	692	998	1136	host	gene-VC_RS15845
gene-VC_RS09590	382	489	614	341	492	390	387	466	480	host	gene-VC_RS09590
gene-VC_RS13560	318	283	360	354	331	247	269	256	309	host	gene-VC_RS13560
gene-VC_RS03520	3844	4470	4889	3761	4246	3629	3808	3952	4247	host	ettA
gene-VC_RS10220	721	700	839	570	757	644	466	562	561	host	fliN
gene-VC_RS10530	3286	2887	4544	3618	10381	14282	567	2358	2028	host	gene-VC_RS10530
gene-VC_RS15405	232	268	281	263	287	263	328	433	482	host	gene-VC_RS15405
gene-VC_RS07025	1996	2339	2684	1480	1948	1523	2198	2873	2898	host	rtxA
gene-VC_RS00530	824	762	975	795	1055	800	1021	1204	1215	host	yihI
gene-VC_RS11510	5424	5320	6162	5353	4396	4075	3562	3088	3393	host	carA
gene-VC_RS17190	2090	2155	2668	1808	2149	1878	2203	2915	3047	host	rnb
gene-VC_RS00475	795	795	1039	735	687	622	478	489	587	host	gene-VC_RS00475
gene-VC_RS02620	452	496	603	453	505	517	515	710	850	host	gene-VC_RS02620
gene-VC_RS03015	330	387	456	306	497	456	357	462	511	host	gene-VC_RS03015_gene_folK
gene-VC_RS04885	606	673	871	659	810	676	903	1229	1188	host	dtpA
gene-VC_RS12630	357	287	434	386	342	328	431	535	538	host	gene-VC_RS12630
gene-VC_RS10105	2406	2529	2743	2830	2253	1851	2077	1495	1641	host	gene-VC_RS10105
gene-VC_RS17665	1103	1201	1148	2461	2223	1590	1843	1549	1774	host	gene-VC_RS17665
gene-VC_RS05780	1819	2562	2490	1397	1599	1403	1651	1678	1841	host	cydC
gene-VC_RS08440	114	107	160	175	209	221	275	437	392	host	gene-VC_RS08440
gene-VC_RS17625	209	209	262	181	266	198	275	266	254	host	gene-VC_RS17625
gene-VC_RS06160	957	1000	1142	831	1001	703	528	661	667	host	ribA
gene-VC_RS18025	425	502	531	387	544	386	684	596	667	host	gene-VC_RS18025
gene-VC_RS10025	689	878	1000	793	803	695	963	921	999	host	znuC
gene-VC_RS14280	535	470	681	302	377	322	248	390	432	host	gene-VC_RS14280
gene-VC_RS15180	38	45	84	71	99	51	73	120	113	host	gene-VC_RS15180
gene-VC_RS06955	1774	2058	2433	1236	1601	1237	1218	1484	1548	host	gene-VC_RS06955
gene-VC_RS08350	959	1216	1435	955	1248	1085	1106	1323	1281	host	gene-VC_RS08350
gene-VC_RS05280	635	696	980	877	913	682	962	1220	1169	host	gene-VC_RS05280
gene-VC_RS05800	213	200	226	164	223	179	257	371	355	host	gene-VC_RS05800
gene-VC_RS08845	3184	4343	5265	2796	2827	2394	3188	2503	3070	host	ybgF
gene-VC_RS06020	221	207	277	180	195	191	240	303	312	host	cdd
gene-VC_RS09545	451	414	589	382	421	365	446	520	522	host	rnd
gene-VC_RS12550	7789	8118	9979	8691	9567	8699	167204	12017	13731	host	gene-VC_RS12550
gene-VC_RS17630	249	251	312	214	261	195	278	343	328	host	gene-VC_RS17630
gene-VC_RS17835	92	97	121	99	211	195	165	287	315	host	gene-VC_RS17835
gene-VC_RS09855	428	400	545	750	950	717	764	1066	1112	host	gene-VC_RS09855
gene-VC_RS11345	5764	6678	7008	5827	7346	7303	9036	17407	9932	host	gene-VC_RS11345
gene-VC_RS15010	765	914	1284	609	852	753	480	598	657	host	gene-VC_RS15010
gene-VC_RS17230	1210	1447	1374	1320	1467	1276	1728	1835	1930	host	speB
gene-VC_RS09895	258	268	325	247	269	223	261	286	343	host	ccmD
gene-VC_RS17850	57	66	89	75	81	54	71	84	97	host	vpsT
gene-VC_RS18460	56	76	70	41	41	33	18	34	37	host	gene-VC_RS18460
gene-VC_RS00925	656	630	782	524	762	819	539	685	702	host	gene-VC_RS00925
gene-VC_RS04055	1086	1435	1708	981	1248	1075	1226	1172	1317	host	gene-VC_RS04055
gene-VC_RS16780	50	59	72	95	123	72	74	92	137	host	gene-VC_RS16780
gene-VC_RS00800	1088	984	1159	1028	1472	1058	494	1262	1034	host	gene-VC_RS00800
gene-VC_RS06505	245	249	300	177	245	248	145	202	196	host	prpC
gene-VC_RS08815	105	141	115	118	130	137	319	545	514	host	gene-VC_RS08815
gene-VC_RS11190	2175	1364	1564	792	957	814	533	678	681	host	recB
gene-VC_RS02605	0	0	0	0	2	0	0	1	0	host	gene-VC_RS02605
gene-VC_RS16195	154	153	175	122	148	110	176	144	176	host	gene-VC_RS16195
gene-VC_RS07880	676	719	902	631	698	476	655	647	594	host	nhaA
gene-VC_RS08120	334	305	427	468	558	394	540	831	781	host	pspA
gene-VC_RS16320	377	352	448	412	429	356	392	478	483	host	mscL
gene-VC_RS01470	2795	3522	4227	4013	4892	5217	5563	4632	5538	host	rhlB
gene-VC_RS00490	434	334	460	461	588	468	237	331	363	host	glpE
gene-VC_RS19105	107	92	103	385	363	384	372	452	501	host	gene-VC_RS19105
gene-VC_RS01745	2142	2907	2711	1302	1377	1174	775	988	955	host	miaA
gene-VC_RS10665	798	832	1232	1138	1750	1594	1326	1905	1587	host	flgP
gene-VC_RS19055	342	333	304	367	391	311	290	415	441	host	gene-VC_RS19055
gene-VC_RS09330	309	330	410	219	262	240	285	301	350	host	gene-VC_RS09330
gene-VC_RS04805	1323	1610	1882	1187	1720	1451	1367	1658	1754	host	ligA
gene-VC_RS16215	88	97	162	74	116	100	118	147	177	host	gene-VC_RS16215
gene-VC_RS04265	17748	17989	19157	15286	21279	11402	4626	4948	5000	host	dnaK
gene-VC_RS15305	321	329	401	346	487	326	548	993	846	host	gene-VC_RS15305
gene-VC_RS16030	344	427	452	1424	3714	2328	1339	1919	2070	host	gene-VC_RS16030
gene-VC_RS18095	176	234	275	216	325	208	373	326	394	host	gene-VC_RS18095
gene-VC_RS03975	58	50	58	49	82	54	78	118	767	host	gene-VC_RS03975
gene-VC_RS00785	983	1109	1401	861	906	783	1067	845	1014	host	vexR
gene-VC_RS00900	1395	1241	1837	3803	1407	2304	1233	1097	1351	host	gene-VC_RS00900
gene-VC_RS12975	384	983	468	358	404	342	508	439	454	host	trmL
gene-VC_RS06500	125	132	167	77	140	87	65	115	129	host	prpB
gene-VC_RS16170	934	1039	1145	728	800	674	962	1060	1068	host	gene-VC_RS16170
gene-VC_RS06300	722	890	1056	711	769	710	905	988	1112	host	gene-VC_RS06300
gene-VC_RS13585	456	364	428	413	320	259	220	231	231	host	gene-VC_RS13585
gene-VC_RS09220	2702	3893	4664	2688	3381	2760	3665	3386	3619	host	lapB
gene-VC_RS11830	2434	2361	3049	1103	1049	1078	690	818	853	host	gene-VC_RS11830
gene-VC_RS12815	2855	3510	3801	4132	4073	2984	22628	3044	21774	host	efp
gene-VC_RS02155	123	107	149	164	209	94	192	270	266	host	gene-VC_RS02155
gene-VC_RS06330	778	864	1138	778	801	667	666	704	703	host	queD
gene-VC_RS04490	2734	2907	3059	1928	1838	1546	8872	6695	7377	host	metN
gene-VC_RS14525	253	253	292	292	324	249	430	486	508	host	gene-VC_RS14525
gene-VC_RS02060	1526	1938	2245	946	1003	893	537	488	606	host	gene-VC_RS02060
gene-VC_RS00140	7244	7940	8784	4805	6068	5122	3057	3775	4106	host	ilvG
gene-VC_RS00645	75	99	106	69	84	55	68	90	102	host	gene-VC_RS00645
gene-VC_RS01500	448	399	522	391	492	385	587	640	711	host	fre
gene-VC_RS04525	332	317	436	230	388	343	171	344	260	host	gene-VC_RS04525
gene-VC_RS09210	1403	1546	1916	1365	1720	1323	1625	1714	1855	host	gene-VC_RS09210
gene-VC_RS13815	17	18	34	26	33	44	36	51	37	host	gene-VC_RS13815
gene-VC_RS14075	204	239	284	174	270	197	324	366	394	host	gene-VC_RS14075
gene-VC_RS10805	853	907	1157	986	1392	953	1558	4263	2327	host	gloB
gene-VC_RS08525	1342	1536	1822	903	987	969	778	870	893	host	gene-VC_RS08525
gene-VC_RS14530	91	98	129	90	146	105	103	154	131	host	gene-VC_RS14530
gene-VC_RS13440	530	489	661	449	537	390	297	417	395	host	gene-VC_RS13440
gene-VC_RS16715	181	214	263	162	246	220	227	305	315	host	gene-VC_RS16715
gene-VC_RS07155	222	190	216	205	238	167	211	208	246	host	gene-VC_RS07155
gene-VC_RS17495	1387	1454	1825	715	852	695	474	579	598	host	gene-VC_RS17495
gene-VC_RS04935	4398	4493	5055	4102	4492	3489	3694	3888	4035	host	accD
gene-VC_RS04790	3133	3358	3808	1785	1917	1302	498	629	611	host	cysK
gene-VC_RS17475	448	441	586	422	526	413	592	768	793	host	gene-VC_RS17475
gene-VC_RS15725	273	355	473	321	514	426	618	747	883	host	gene-VC_RS15725
gene-VC_RS14595	185	234	273	152	263	237	318	331	415	host	gene-VC_RS14595
gene-VC_RS00760	345	365	440	357	496	324	490	725	696	host	ilvY
gene-VC_RS00920	2645	3013	3290	1845	1965	1494	1684	1660	2414	host	gorA
gene-VC_RS00010	1277	1279	1437	1214	1506	1090	1371	1508	1528	host	mnmE
gene-VC_RS04395	97	94	142	99	142	100	174	171	184	host	gene-VC_RS04395
gene-VC_RS09645	723	728	774	774	1118	886	656	903	979	host	gene-VC_RS09645
gene-VC_RS00095	994	1166	1654	1532	2188	1528	2558	3658	3442	host	gene-VC_RS00095
gene-VC_RS03385	641	689	820	772	831	758	1405	1511	1814	host	mutH
gene-VC_RS02485	864	909	1172	947	1181	890	1128	1463	1995	host	glmS
gene-VPVV882_gp62	826	783	997	13265	20664	23195	40147	60120	61858	phage	gene-VPVV882_gp62
gene-VC_RS08125	207	233	293	191	254	196	249	297	332	host	pspF
