Geneid	5_R1	5_R2	15_R1	15_R2	35_R1	35_R2	Entity	Symbol
gene-PA1931	11	4	2	3	3	1	host	gene-PA1931
gene-PA3280	7	5	2	3	0	7	host	oprO
gene-PA3914	5	9	1	6	1	3	host	moeA1
gene-PA1309	8	8	1	5	1	6	host	gene-PA1309
gene-PA1976	10	11	3	9	2	11	host	ercS'
gene-PA0254	24	17	6	8	4	13	host	gene-PA0254
gene-PA5352	1	5	2	3	0	4	host	gene-PA5352
gene-PA0840	16	10	2	7	3	6	host	gene-PA0840
gene-PA0959	11	12	6	5	3	3	host	gene-PA0959
gene-PA3154	28	30	9	12	0	7	host	wzy
gene-PA3768	17	15	9	15	5	8	host	gene-PA3768
gene-PA0602	8	8	2	7	4	6	host	gene-PA0602
gene-PA4636a	1	1	1	0	1	2	host	gene-PA4636a
gene-PA5542	14	10	5	7	7	8	host	gene-PA5542
gene-PA0839	5	3	2	7	2	2	host	gene-PA0839
gene-PA5486	6	6	3	8	3	4	host	gene-PA5486
gene-PHIKZ211	10	10	75	55	9	77	phage	gene-PHIKZ211
gene-PA0654	24	22	9	12	4	3	host	speD
gene-PA3311	13	19	10	4	6	16	host	gene-PA3311
gene-PA2584	11	7	4	4	1	2	host	pgsA
gene-PA5465	4	1	1	3	0	6	host	gene-PA5465
gene-PA2053	6	4	1	3	0	6	host	cynT
gene-PA3432	5	2	1	3	2	2	host	gene-PA3432
gene-PA5140	12	7	3	4	0	5	host	hisF1
gene-PA3438	13	6	1	3	0	2	host	folE1
gene-PHIKZ080	25	19	206	119	179	660	phage	gene-PHIKZ080
gene-PA0844	14	18	2	13	0	16	host	plcH
gene-PA2955	9	10	1	5	0	7	host	gene-PA2955
gene-PA0009	23	13	6	12	11	9	host	glyQ
gene-PA1616	4	3	1	5	0	5	host	gene-PA1616
gene-PA4714	7	9	4	4	1	4	host	gene-PA4714
gene-PA2840	43	35	6	19	7	9	host	gene-PA2840
gene-PA1565	13	7	0	6	0	7	host	gene-PA1565
gene-PA3967	6	5	1	5	1	3	host	gene-PA3967
gene-PHIKZ221	8	5	7	4	1	89	phage	gene-PHIKZ221
gene-PA5079	8	2	1	2	1	1	host	gene-PA5079
gene-PA1401	5	1	0	2	0	3	host	gene-PA1401
gene-PA4487	8	4	1	6	1	5	host	gene-PA4487
gene-PA5186	12	7	3	8	1	181	host	gene-PA5186
gene-PA5415	12	7	1	8	2	13	host	glyA1
gene-PA1383	16	8	1	4	3	11	host	gene-PA1383
gene-PA2165	9	8	0	4	0	3	host	gene-PA2165
gene-PA3870	8	3	0	3	1	229	host	moaA1
gene-PA3711	5	4	3	5	2	8	host	gene-PA3711
gene-PA4177	5	4	3	2	2	1	host	gene-PA4177
gene-PA3511	6	1	2	2	1	5	host	gene-PA3511
gene-PA4142	12	13	4	9	1	3	host	gene-PA4142
gene-PA4171	6	5	3	3	0	6	host	gene-PA4171
gene-PA5190	11	5	2	3	2	5	host	gene-PA5190
gene-PA1996	4	2	3	1	1	1	host	ppiC1
gene-PA2358	3	7	0	1	0	2	host	gene-PA2358
gene-PA1575	6	2	1	5	1	2	host	gene-PA1575
gene-PA2073	9	4	1	7	2	7	host	gene-PA2073
gene-PA5505	22	9	11	11	6	1	host	gene-PA5505
gene-PA3766	14	9	4	13	1	11	host	gene-PA3766
gene-PA1236	12	8	3	6	2	7	host	gene-PA1236
gene-PA0069	13	17	2	5	1	11	host	gene-PA0069
gene-PHIKZ_p71	25	18	206	115	23	152	phage	gene-PHIKZ_p71
gene-PA4270	323	261	151	100	47	100	host	rpoB
gene-PA0311	6	4	0	4	2	2	host	gene-PA0311
gene-PA5460	1	1	1	1	2	3	host	gene-PA5460
gene-PA1868	9	10	4	7	0	9	host	xqhA
gene-PA2540	9	11	3	9	3	3	host	gene-PA2540
gene-PA5005	69	72	27	29	15	33	host	gene-PA5005
gene-PA2210	12	5	2	5	4	2	host	gene-PA2210
gene-PA5461	26	18	10	6	4	6	host	gene-PA5461
gene-PHIKZ103	70	53	152	85	28	84	phage	gene-PHIKZ103
gene-PA2713	6	2	1	2	0	2	host	gene-PA2713
gene-PA0807	9	5	0	2	3	6	host	ampDh3
gene-PA1450	9	10	2	6	1	1	host	gene-PA1450
gene-PA5402	15	19	3	3	1	10	host	gene-PA5402
gene-PA0982	8	7	3	2	1	3	host	gene-PA0982
gene-PA0015	13	7	2	5	0	6	host	gene-PA0015
gene-PA3549	7	8	5	1	4	3	host	algJ
gene-PA2234	9	2	0	3	2	3	host	pslD
gene-PA1951	10	12	3	6	1	1	host	gene-PA1951
gene-PA4787	9	6	4	6	3	6	host	gene-PA4787
gene-PA0089	16	14	3	11	3	10	host	gene-PA0089
gene-PA1304	28	18	14	7	5	6	host	gene-PA1304
gene-PA2880	7	4	1	2	1	4	host	gene-PA2880
gene-PA4173	7	3	2	1	3	0	host	gene-PA4173
gene-PA2553	3	3	3	6	2	6	host	gene-PA2553
gene-PA0759	9	6	2	5	4	7	host	gene-PA0759
gene-PA1051	11	20	3	9	0	3	host	gene-PA1051
gene-PA2060	9	4	2	6	1	2	host	gene-PA2060
gene-PA2773	3	3	0	2	1	1	host	gene-PA2773
gene-PA2038	2	0	3	2	0	2	host	gene-PA2038
gene-PA3174	3	1	1	1	0	5	host	gene-PA3174
gene-PA2720	9	2	2	4	3	2	host	gene-PA2720
gene-PA4425	25	8	4	12	2	13	host	gene-PA4425
gene-PA0253	12	14	7	8	2	3	host	gene-PA0253
gene-PA1731	3	5	1	4	5	5	host	gene-PA1731
gene-PA2040	22	19	7	8	4	10	host	gene-PA2040
gene-PA3247	20	17	7	7	2	8	host	gene-PA3247
gene-PA0960	4	3	0	4	1	2	host	gene-PA0960
gene-PA1292	15	11	1	6	1	1	host	gene-PA1292
gene-PA1901	4	5	2	2	0	9	host	phzC2
gene-PA0644	8	12	2	5	0	1	host	gene-PA0644
gene-PA5050	23	19	12	19	5	15	host	priA
gene-PHIKZ069	313	285	1697	967	104	407	phage	gene-PHIKZ069
gene-PA3596	6	4	4	6	0	3	host	gene-PA3596
gene-PA2124	11	10	4	6	1	3	host	gene-PA2124
gene-PA1409	7	8	3	2	1	6	host	aphA
gene-PA3345	32	25	12	8	1	3	host	gene-PA3345
gene-PA2598	5	10	3	1	1	1	host	gene-PA2598
gene-PA5539	7	5	1	12	2	8	host	gene-PA5539
gene-PA4944	74	50	48	29	15	7	host	hfq
gene-PA3483	7	7	6	9	1	5	host	gene-PA3483
gene-PA0474	4	3	0	4	0	0	host	gene-PA0474
gene-PA2916	3	4	2	2	2	2	host	gene-PA2916
gene-PA0220	27	22	8	20	5	18	host	gene-PA0220
gene-PA5074	15	9	3	7	1	6	host	gene-PA5074
gene-PA1944	19	9	5	10	2	10	host	gene-PA1944
gene-PA4389	18	18	1	6	0	7	host	gene-PA4389_gene_speA
gene-PA5059	6	5	2	5	1	7	host	gene-PA5059
gene-PA2404	3	7	1	7	0	6	host	gene-PA2404
gene-PHIKZ085	6	4	299	168	152	468	phage	gene-PHIKZ085
gene-PA4096	13	11	2	11	1	7	host	gene-PA4096
gene-PA0129	20	15	6	21	2	11	host	gabP
gene-PA1077	10	5	7	8	2	4	host	flgB
gene-PA4172	6	8	1	4	0	7	host	gene-PA4172
gene-PA0945	24	16	14	9	4	7	host	purM
gene-PA4506	9	0	1	4	1	4	host	gene-PA4506
gene-PA2587	4	8	7	4	1	7	host	pqsH
gene-PA1485	14	7	1	5	4	4	host	gene-PA1485
gene-PA1661	6	6	1	10	1	6	host	gene-PA1661
gene-PA3284	3	2	2	1	0	4	host	gene-PA3284
gene-PA2509	6	5	1	2	1	7	host	catB
gene-PA4735	47	49	23	34	11	27	host	gene-PA4735
gene-PA4272	301	260	76	76	21	35	host	rplJ
gene-PA5290	20	21	8	8	1	9	host	gene-PA5290
gene-PA1550	20	3	3	2	3	4	host	gene-PA1550
gene-PA3486	26	31	4	12	3	15	host	gene-PA3486
gene-PA3172	7	7	1	5	0	6	host	gene-PA3172
gene-PA5022	56	48	9789	34	59	28	host	gene-PA5022
gene-PA2744.1	1	1	0	0	0	1	host	gene-PA2744.1
gene-PA0285	40	25	12	24	4	20	host	gene-PA0285
gene-PA4073	11	16	6	7	4	10	host	gene-PA4073
gene-PA4383	6	1	4	5	3	4	host	gene-PA4383
gene-PHIKZ195	2	5	40	16	6	56	phage	gene-PHIKZ195
gene-PA3123	0	2	0	2	0	2	host	gene-PA3123
gene-PA0139	68	34	23	27	11	18	host	ahpC
gene-PA3930	17	17	7	11	5	14	host	cioA
gene-PA3055	4	5	3	3	1	4	host	gene-PA3055
gene-PA3542	14	7	1	8	0	7	host	alg44
gene-PA2113	7	11	2	3	0	9	host	opdO
gene-PHIKZ028	17	12	143	93	225	696	phage	gene-PHIKZ028
gene-PA1159	46	53	18	15	2	7	host	gene-PA1159
gene-PA0540	4	5	0	2	1	5	host	gene-PA0540
gene-PA2110	3	4	2	0	0	2	host	gene-PA2110
gene-PA5488	23	22	5	13	7	9	host	gene-PA5488
gene-PA3004	10	11	5	2	1	6	host	gene-PA3004
gene-PA5024	13	6	3	5	6	8	host	gene-PA5024
gene-PA0683	7	3	0	4	3	4	host	gene-PA0683
gene-PA1942	3	5	1	7	0	1	host	gene-PA1942
gene-PA2173a	3	1	1	1	0	1	host	gene-PA2173a
gene-PA4809	5	9	2215	6	0	5	host	fdhE
gene-PA3370	2	0	0	1	0	1	host	gene-PA3370
gene-PA3414	13	8	3	4	1	1	host	gene-PA3414
gene-PA3722	11	6	1	3	4	6	host	gene-PA3722
gene-PA4744	134	126	28	32	11	24	host	infB
gene-PA1503	2	5	2	2	0	0	host	gene-PA1503
gene-PA4143	20	21	6	15	1	17	host	gene-PA4143
gene-PA5149.1	1433	1287	350	351	68	35	host	gene-PA5149.1
gene-PA0073	5	5	2	1	0	8	host	gene-PA0073
gene-PA0889	9	15	1	6	2	2	host	aotQ
gene-PA5160.1	347	264	222	82	19	17	host	gene-PA5160.1
gene-PA5185	7	7	1	2	1	2	host	gene-PA5185
gene-PA2233	10	5	6	0	0	2	host	pslC
gene-PA0308	24	10	7	11	1	13	host	gene-PA0308
gene-PA1497	9	4	0	3	0	3	host	gene-PA1497
gene-PA5343	7	8	3	5	1	9	host	gene-PA5343
gene-PA1781.1	2	1	1	1	0	0	host	gene-PA1781.1
gene-PHIKZ_p86	0	1	9	7	1	21	phage	gene-PHIKZ_p86
gene-PA2547	6	5	2	4	0	4	host	gene-PA2547
gene-PA2755a	3	3	3	4	1	1	host	gene-PA2755a
gene-PA2815	13	11	9	20	9	14	host	gene-PA2815
gene-PA4582	6	4	4	10	1	5	host	gene-PA4582
gene-PA5145	16	10	2	9	4	5	host	gene-PA5145
gene-PA0899	12	14	6	6	2	11	host	aruB
gene-PA3229	2	0	2	2	0	3	host	gene-PA3229
gene-PA3300	12	14	5	9	4	8	host	fadD2
gene-PA4129	6	5	2	8	3	3	host	gene-PA4129
gene-PA0203	11	11	2	11	1	11	host	gene-PA0203
gene-PA1348	7	3	3	6	4	7	host	gene-PA1348
gene-PA3227	5	9	1	3	1	6	host	ppiA
gene-PHIKZ_p15	74	65	721	388	91	324	phage	gene-PHIKZ_p15
gene-PA4284	39	25	9	14	1	20	host	recB
gene-PA5399	20	8	7	4	1	8	host	dgcB
gene-PA2199	13	7	9	9	0	1	host	gene-PA2199
gene-PA3725	19	19	1	13	5	10	host	recJ
gene-PA1725	9	16	0	3	0	3	host	pscL
gene-PA5292	14	6	3	6	2	13	host	pchP
gene-PA5047	25	22	12	12	3	12	host	gene-PA5047
gene-PHIKZ112	106	123	115	61	17	50	phage	gene-PHIKZ112
gene-PA4909	6	5	4	6	1	7	host	gene-PA4909
gene-PA5194	22	15	9	10	2	9	host	gene-PA5194
gene-PA0716	37	27	19	16	5	8	host	gene-PA0716
gene-PA0792	18	7	2	6	1	10	host	prpD
gene-PA1839	18	18	2	8	5	2	host	gene-PA1839
gene-PA2552	6	9	5	4	1	2	host	gene-PA2552
gene-PA3993	5	7	3	4619	0	2	host	gene-PA3993
gene-PA3788	7	7	1	3	6	1	host	gene-PA3788
gene-PA2171	0	5	1	2	0	1	host	gene-PA2171
gene-PA5276	10	6	4	3	1	3	host	lppL
gene-PA0649	16	11	2	5	1	2	host	trpG
gene-PA3699	6	7	3	4	3	6	host	gene-PA3699
gene-PA5301	34	23	13	7	2	6	host	gene-PA5301
gene-PA3240	5	4	1	4	1	1	host	gene-PA3240
gene-PA4972	18	10	7	10	3	7	host	gene-PA4972
gene-PHIKZ_p74	2	2	3	2	0	25	phage	gene-PHIKZ_p74
gene-PA0412	14	16	4	4	2	9	host	pilK
gene-PA3589	7	4	4	7	0	3	host	gene-PA3589
gene-PA1124	9	14	2	6	1	8	host	dgt
gene-PA2263	6	3	1	4	4	4	host	gene-PA2263
gene-PA1621	3	5	2	5	0	0	host	gene-PA1621
gene-PA0797	18	14	2	3	2	6	host	gene-PA0797
gene-PA4758.1	8	10	5	5	3	2	host	gene-PA4758.1
gene-PA0110	9	7	4	8	2	3	host	gene-PA0110
gene-PA3398	15	13	4	5	3	7	host	gene-PA3398
gene-PA1796.3	74	120	22	14	4	6	host	gene-PA1796.3
gene-PHIKZ101	16	16	208	143	90	544	phage	gene-PHIKZ101
gene-PA3413	10	7	5	1	0	1	host	gene-PA3413
gene-PA1095	8	8	14	7	8	8	host	gene-PA1095
gene-PA4111	5	4	0	6	1	5	host	gene-PA4111
gene-PA1249	10	7	2	14	1	6	host	aprA
gene-PA2312a	5	3	2	2	0	2	host	gene-PA2312a
gene-PA1212	10	9	1	5	1	5	host	gene-PA1212
gene-PHIKZ139	17	9	373	177	263	701	phage	gene-PHIKZ139
gene-PA4277.3	426	394	175	130	36	18	host	gene-PA4277.3
gene-PHIKZ189	149	140	1172	845	134	304	phage	gene-PHIKZ189
gene-PA1629	2	5	2	7	0	1	host	gene-PA1629
gene-PA5362	32	23	9	9	11	25	host	gene-PA5362
gene-PA2911	36	34	2	19	8	14	host	gene-PA2911
gene-PA4268	195	165	54	67	7	20	host	rpsL
gene-PA1552.1	15	11	4	4	1	3	host	ccoQ1
gene-PA2559a	7	3	7	7	3	4	host	gene-PA2559a
gene-PA0498	31	21	2	10	3	9	host	gene-PA0498
gene-PA4109	17	15	4	13	1	5	host	ampR
gene-PHIKZ294	4	3	312	200	37	174	phage	gene-PHIKZ294
gene-PA4998	21	20	8	6	3	6	host	gene-PA4998
gene-PA0738	0	4	0	1	0	2	host	gene-PA0738
gene-PA4040	6	4	4	5	3	1	host	gene-PA4040
gene-PA2502	14	6	1	9	1	5	host	gene-PA2502
gene-PA1265	0	1	0	5	0	4	host	gene-PA1265
gene-PA0499	8	8	2	3	0	9	host	gene-PA0499
gene-PA5283	26	20	4	17	3	7	host	gene-PA5283
gene-PA1885	4	3	0	1	2	4	host	gene-PA1885
gene-PA4593	6	112	2	4	1	2	host	gene-PA4593
gene-PA1837	8	6	2	2	0	1	host	gene-PA1837
gene-PA3001	79	69	29	38	3	29	host	gene-PA3001
gene-PA3945	13	9	7	6	2	10	host	gene-PA3945
gene-PHIKZ305	17	25	1400	754	128	426	phage	gene-PHIKZ305
gene-PA1578	3	5	0	2	0	3	host	gene-PA1578
gene-PA1741	8	2	3	1	0	5	host	gene-PA1741
gene-PA0887.1	0	1	2	1	0	2	host	gene-PA0887.1
gene-PA4199	14	11	5	10	1024	7	host	gene-PA4199
gene-PA5554	127	138	30	42	12	24	host	atpD
gene-PA3559	16	17	6	4	1	4	host	gene-PA3559
gene-PA5252a	12	10	1	5	2	3	host	gene-PA5252a
gene-PA0534	11	8	2	6	4	12	host	gene-PA0534
gene-PA0699	6	5	0	3	2	2	host	gene-PA0699
gene-PA0150	13	8	2	14	4	4	host	gene-PA0150
gene-PA3149	29	34	19	8	2	9	host	wbpH
gene-PA4763	24	23	14	16	8	13	host	recN
gene-PA5521	16	11	2	8	1	10	host	gene-PA5521
gene-PA4925	3	13	3	1	1	2	host	gene-PA4925
gene-PA3159	56	47	25	18	12	19	host	wbpA
gene-PA4498	5	8	0	8	2	10	host	gene-PA4498
gene-PA1613	11	19	3	15	0	13	host	gene-PA1613
gene-PA1232	16	12	5	9	0	10	host	gene-PA1232
gene-PA2787	5	7	2	5	2	7	host	cpg2
gene-PA4207	31	28	9	24	3	839	host	mexI
gene-PA2740	25	9	7	6	2	6	host	pheS
gene-PA0257	13	6	5	6	0	6	host	gene-PA0257
gene-PA3472	18	16	3	8	4	5	host	gene-PA3472
gene-PA5172	21	29	22	4	10	8	host	arcB
gene-PA4899	9	5	7	8	3	8	host	gene-PA4899
gene-PA4892	2	5	1	4	0	6	host	ureF
gene-PA5553	48	36	8	16	0	4	host	atpC
gene-PA4541.1	611	603	358	175	49	89	host	gene-PA4541.1
gene-PA2375	9	3	0	1	0	1	host	gene-PA2375
gene-PA2990	17	9	4	4	1	0	host	gene-PA2990
gene-PA4569	42	33	10	15	3	9	host	ispB
gene-PA2443	10	3	2	4	0	6	host	sdaA
gene-PA2054	8	4	0	3	1	1	host	cynR
gene-PA0215	5	8	1	2	0	1	host	gene-PA0215
gene-PA1145	2	8	2	6	1	3	host	gene-PA1145
gene-PA4054	27	16	5	10	98	110	host	ribB
gene-PA3886	5	5	1	7	0	4	host	gene-PA3886
gene-PA4018	5	4	0	3	0	1	host	gene-PA4018
gene-PA0183	29	22	6	13	2	14	host	atsA
gene-PA4833	8	4	1	2	0	2	host	gene-PA4833
gene-PA5445	41	20	9	7	5	12	host	gene-PA5445
gene-PA4662	13	9	4	4	0	8	host	murI
gene-PA2306	6	9	5	8	2	3	host	ambA
gene-PA0390	32	26	13	19	5	5	host	metX
gene-PA3212	10	6	1	7	2	4	host	gene-PA3212
gene-PA0096	13	6	1	5	0	1	host	gene-PA0096
gene-PA4194	13	14	2	7	1	2351	host	gene-PA4194
gene-PA2560	7	2	1	3	1	2	host	gene-PA2560
gene-PA3086	6	6	0	6	0	7	host	gene-PA3086
gene-PA1917	6	6	0	3	0	0	host	gene-PA1917
gene-PHIKZ303	36	41	569	337	365	1308	phage	gene-PHIKZ303
gene-PA3063	18	12	9	18	0	8	host	pelB
gene-PHIKZ047	143	100	290	202	55	220	phage	gene-PHIKZ047
gene-PA4269	328	238	53	61	29	149	host	rpoC
gene-PA4051	12	17	3	11	2	6	host	thiL
gene-PA2832	3	3	1	3	2	1	host	tpm
gene-PA2893	14	11	8	7	0	12	host	atuH
gene-PA5116	2	1	0	3	0	2	host	gene-PA5116
gene-PA1744	8	2	2	3	0	1	host	gene-PA1744
gene-PA1471	2	2	0	3	0	0	host	gene-PA1471
gene-PA3957	8	6	3	9	3	4	host	gene-PA3957
gene-PA0927	8	7	5	7	2	5	host	ldhA
gene-PA2949	3	8	6	3	0	6	host	gene-PA2949
gene-PA3529	39	17	10	8	3	9	host	gene-PA3529
gene-PA3737	33	14	3	11	5	3	host	dsbC
gene-PA3003	7	7	1	0	1	4	host	gene-PA3003
gene-PA3942	19	10	8	8	4	6	host	tesB
gene-PA3479	11	10	4	7	2	5	host	rhlA
gene-PHIKZ150	1	5	168	105	18	114	phage	gene-PHIKZ150
gene-PA3636	24	19	15	11	7	6	host	kdsA
gene-PA0745	8	6	0	1	2	4	host	gene-PA0745
gene-PA0913	51	50	20	30	7	613	host	mgtE
gene-PA5370	11	37	3	7	0	9	host	gene-PA5370
gene-PA2087	2	1	0	2	0	0	host	gene-PA2087
gene-PA1314	2	2	0	3	0	4	host	gene-PA1314
gene-PA2716	10	3	1	2	0	4	host	gene-PA2716
gene-PA2824	21	12	7	7	5	16	host	gene-PA2824
gene-PA4205	6	6	1	2	2	4	host	mexG
gene-PA3436	10	9	0	5	0	1	host	gene-PA3436
gene-PA3233	10	21	3	10	2	9	host	gene-PA3233
gene-PA0145	12	6	0	4	0	2	host	gene-PA0145
gene-PA2976	115	104	50	60	11	31	host	rne
gene-PA2592	13	7	6	6	0	5	host	gene-PA2592
gene-PHIKZ_p49	8	10	197	83	93	341	phage	gene-PHIKZ_p49
gene-PA2475	5	5	0	1	1	3	host	gene-PA2475
gene-PA3574a	2	1	2	3	0	1	host	gene-PA3574a
gene-PA5487	27	21	8	10	6	17	host	gene-PA5487
gene-PA2421	8	3	2	1	0	4	host	gene-PA2421
gene-PA1581	51	28	20	16	3	18	host	sdhC
gene-PA4012	9	5	3	4	1	6	host	gene-PA4012
gene-PA2482	18	17	4	12	1	0	host	gene-PA2482
gene-PA4236	18	21	7	13	20	50	host	katA
gene-PA3905	3	6	1	0	1	4	host	gene-PA3905
gene-PA4308	11	7	3	9	2	6	host	gene-PA4308
gene-PA4922	39	24	30	10	9	5	host	azu
gene-PA3621.1	13937	9983	4216	3710	435	527	host	rsmZ
gene-PA3825	17	9	4	6	2	16	host	gene-PA3825
gene-PA1509	15	9	2	11	0	6	host	gene-PA1509
gene-PA2575	8	14	3	5	1	1	host	gene-PA2575
gene-PA3082	36	22	8	12	1	13	host	gbt
gene-PA2665	15	11	1	3	5	9	host	gene-PA2665
gene-PA2762	3	8	2	0	0	0	host	gene-PA2762
gene-PA3418	12	12	1	4	0	10	host	ldh
gene-PA5289	12	8	3	1	4	4	host	gene-PA5289
gene-PA1463	15	8	1	9	3	3	host	gene-PA1463
gene-PA2894	6	6	2	3	1	4	host	gene-PA2894
gene-PA0032	13	16	5	2	1	6	host	gene-PA0032
gene-PA3226	9	12	6	3	2	4	host	gene-PA3226
gene-PA0149	10	10	7	4	0	3	host	gene-PA0149
gene-PA2814	5	5	2	4	0	2	host	gene-PA2814
gene-PA2972	8	3	3	5	1	5	host	gene-PA2972
gene-PA2685	28	27	9	11	7	26	host	gene-PA2685
gene-PA3026	9	7	0	2	1	12	host	gene-PA3026
gene-PHIKZ274	106	70	245	155	27	94	phage	gene-PHIKZ274
gene-PA1985	1	2	1	2	1	1	host	pqqA
gene-PA0326	11	9	5	4	2	9	host	gene-PA0326
gene-PA4672	51	33	14	21	5	2	host	gene-PA4672
gene-PA0651	19	13	5	5	0	6	host	trpC
gene-PA1045	34	16	11	14	3	13	host	gene-PA1045
gene-PHIKZ_p02	16	18	6	5	1	22	phage	gene-PHIKZ_p02
gene-PA4508	5	5	4	0	3	7761	host	gene-PA4508
gene-PA5345	43	36	78	16	5	12	host	recG
gene-PA4316	14	11	5	13	4	10	host	sbcB
gene-PA4573	2	4	0	1	0	1	host	gene-PA4573
gene-PA1382	23	23	3	9	3	17	host	gene-PA1382
gene-PA0020	51	43	16	14	14	8	host	gene-PA0020
gene-PA1178	217	159	205	120	50	40	host	oprH
gene-PA2086	2	2	0	3	3	4	host	gene-PA2086
gene-PA0921	10	11	2	3	4	1	host	gene-PA0921
gene-PA3468	19	17	7	10	3	12	host	gene-PA3468
gene-PA5326	4	6	3	6	1	16	host	gene-PA5326
gene-PHIKZ017	199	153	142	75	15	62	phage	gene-PHIKZ017
gene-PA5169	14	13	2	16	2	16	host	gene-PA5169
gene-PA1548	5	2	4	2	2	0	host	gene-PA1548
gene-PA4728	10	6	2	2	1	1	host	folK
gene-PA4475	15	8	3	6	4	2	host	gene-PA4475
gene-PA4418	66	56	18	26	9	26	host	ftsI
gene-PA1861	7	5	4	4	0	2	host	modC
gene-PA0290	17	10	4	10	2	6	host	gene-PA0290
gene-PA1337	13	10	1	8	0	9	host	ansB
gene-PA4855	31	31	3	8	4	7	host	purD
gene-PA0389	16	14	5	3	0	7	host	gene-PA0389
gene-PA3816	14	14	4	8	0	5	host	cysE
gene-PA1897	4	4	2	4	0	3	host	gene-PA1897
gene-PA4244	136	121	30	33	10	23	host	rplO
gene-PA3254	15	6	1	1	4	2	host	gene-PA3254
gene-PA4535	9	2	0	4	1	5	host	gene-PA4535
gene-PA2746	3	1	0	2	1	4	host	gene-PA2746
gene-PA5310	10	16	2	10	4	11	host	gene-PA5310
gene-PHIKZ088	20	24	129	51	74	332	phage	gene-PHIKZ088
gene-PA4280.3	200	132	85	42	5	18	host	gene-PA4280.3
gene-PA2681	8	1	1	1	0	0	host	gene-PA2681
gene-PA5195	10	5	5	6	3	5	host	gene-PA5195
gene-PA3689	6	2	3	5	1	1	host	gene-PA3689
gene-PA2181	1	7	0	0	2	2	host	gene-PA2181
gene-PA4379	25	15	12	12	39	9	host	gene-PA4379
gene-PA1863	8	11	5	6	2	4	host	modA
gene-PA4136	20	8	2	2	2	7	host	gene-PA4136
gene-PA4724.1	3	4	1	1	0	1	host	gene-PA4724.1
gene-PA3042	4	1	1	1	1	0	host	gene-PA3042
gene-PA0971	31	16	22	11	6	5	host	tolA
gene-PA2761	6	5	1	0	1	1	host	gene-PA2761
gene-PA4385	222	195	82	118	54	77	host	groEL
gene-PHIKZ167	94	99	167	122	18	115	phage	gene-PHIKZ167
gene-PA0666	28	13	0	2	0	3	host	gene-PA0666
gene-PA1574	6	2	8	3	4	4	host	gene-PA1574
gene-PA1112a	7	4	2	5	2	6	host	gene-PA1112a
gene-PA5386	5	12	3	1	0	6	host	cdhA
gene-PA3475	7	5	2	6	1	1	host	pheC
gene-PA3674	5	7	4	2	1	3	host	gene-PA3674
gene-PA0297	23	25	12	17	5	8	host	spuA
gene-PA4332	9	7	4	6	0	6	host	gene-PA4332
gene-PA3761	12	4	4	11	2	8	host	gene-PA3761
gene-PHIKZ004	7	4	93	62	15	105	phage	gene-PHIKZ004
gene-PA0107	15	3	2	10	2	9	host	gene-PA0107
gene-PA0270	6	5	0	2	0	4	host	gene-PA0270
gene-PA3886a	1	2	0	440	0	1	host	gene-PA3886a
gene-PA0778	8	3	1	0	1	0	host	icp
gene-PA1405	18	2	2	6	0	6	host	gene-PA1405
gene-PA4908	4	10	2	3	2	12	host	gene-PA4908
gene-PA2940	7	5	2	5	0	5	host	gene-PA2940
gene-PA4300	10	1	1	5	0	9	host	tadC
gene-PA4733	22	24	5	8	2	15	host	acsB
gene-PA0072	14	5	1	10	2	5	host	gene-PA0072
gene-PA1666	3	1	1	1	1	7	host	gene-PA1666
gene-PA2882	3	5	1	6	1	4	host	gene-PA2882
gene-PA0505	12	9	1	4	1	1	host	gene-PA0505
gene-PA0185	15	26	8	6	1	16	host	gene-PA0185
gene-PA0631	2	2	0	0	0	1	host	gene-PA0631
gene-PA3871	8	7	1	7	0	15	host	gene-PA3871
gene-PA0193	10	9	7	5	2	4	host	gene-PA0193
gene-PA2307	6	2	2	7	1	7	host	gene-PA2307
gene-PA3532	12	6	1	4	2	7	host	gene-PA3532
gene-PA2690	12	9	7	8	0	3	host	gene-PA2690
gene-PA1517	14	5	0	4	2	5	host	gene-PA1517
gene-PA0234	28	13	2	17	2	12	host	gene-PA0234
gene-PA1280	1	7	2	2	0	6	host	gene-PA1280
gene-PA1092	86	67	83	43	51	47	host	fliC
gene-PA5160	19	16	3	14	2	57	host	gene-PA5160
gene-PA2926	4	4	2	3	1	3	host	hisP
gene-PA1362	6	3	0	0	1	2	host	gene-PA1362
gene-PA3887	27	12	4	5	2	9	host	nhaP
gene-PA0561	10	11	4	5	2	9	host	gene-PA0561
gene-PHIKZ263	82	101	193	88	27	90	phage	gene-PHIKZ263
gene-PA0465	8	8	3	13	1	10	host	creD
gene-PA3219	4	1	1	4	3	5	host	gene-PA3219
gene-PA3897	6	3	1	5	1	8	host	gene-PA3897
gene-PA2981	9	8	3	4	2	4	host	lpxK
gene-PA0367a	8	6	3	2	2	3	host	gene-PA0367a
gene-PA2353	12	10	2	7	2	4	host	gene-PA2353
gene-PA0038	7	9	7	5	2	4	host	gene-PA0038
gene-PA4158	10	2	2	5	0	9	host	fepC
gene-PA5470	4	7	6	2	1	4	host	gene-PA5470
gene-PA2248	7	5	5	6	3	5	host	bkdA2
gene-PHIKZ180	15	12	349	196	119	454	phage	gene-PHIKZ180
gene-PA0148	11	16	5	9	3	14	host	gene-PA0148
