Geneid	0_R1	0_R2	10_R1	10_R2	35_R1	35_R2	Entity	Symbol
gene-PA1327	11	6	1	0	4	4	host	gene-PA1327
gene-PA3939	16	7	0	0	0	0	host	gene-PA3939
gene-PA1335	3	2	0	0	0	0	host	gene-PA1335
gene-PA1337	13	3	1	2	0	0	host	ansB
gene-PA0793	7	4	1	0	0	0	host	gene-PA0793
gene-PA1484	3	0	0	0	0	0	host	gene-PA1484
gene-PA3594	9	9	0	0	0	1	host	gene-PA3594
gene-PA3130	5	2	0	0	0	2	host	gene-PA3130
gene-PA2140	0	1	0	0	0	0	host	gene-PA2140
gene-PA3156	11	53	68	64	48	47	host	wbpD
gene-PA4709	6	0	5	3	1	2	host	gene-PA4709
gene-PA2375	0	5	0	0	0	0	host	gene-PA2375
gene-PA5174	30	60	5	4	3	3	host	gene-PA5174
gene-PA1115	19	21	0	0	0	0	host	gene-PA1115
gene-PA3651	7	28	0	0	0	0	host	cdsA
gene-PA5305	2	5	10	8	12	43	host	gene-PA5305
gene-PA4920	19	3	1	1	2	2	host	nadE
gene-PA3077	6	3	0	0	0	0	host	gene-PA3077
gene-PA3085	2	13	0	0	0	0	host	gene-PA3085
gene-PA4860	24	3	0	0	0	0	host	gene-PA4860
gene-PA3228	15	10	1	2	3	0	host	gene-PA3228
gene-PA2542	20	20	1	0	6	6	host	gene-PA2542
gene-PA0496	12	7	0	0	0	0	host	gene-PA0496
gene-PA1996	1	10	0	0	0	0	host	ppiC1
gene-PA4957	4	6	3	1	2	5	host	psd
gene-PA5066	9	36	7	7	14	10	host	hisI
gene-PA4283	10	21	19	21	33	20	host	recD
gene-PA0451	12	8	0	0	0	0	host	gene-PA0451
gene-PA2065	11	2	14	18	22	20	host	pcoA
gene-PA5503	12	12	6	3	1	0	host	gene-PA5503
gene-PA0280	14	6	0	0	0	0	host	cysA
gene-PA2036	3	1	11	10	10	14	host	gene-PA2036
gene-PA5425	19	20	4	2	8	3	host	purK
gene-PA3804	12	33	0	0	0	1	host	gene-PA3804
gene-PA3460	17	13	0	0	0	0	host	gene-PA3460
gene-PA3864	2	6	0	8	0	16	host	dauR
gene-PA4393	23	22	2	1	10	2	host	ampG
gene-PA0932	7	20	4	3	4	4	host	cysM
gene-PA2326	6	7	0	0	0	0	host	gene-PA2326
gene-PA0196	16	9	0	0	1	1	host	pntB
gene-PA3924	15	12	0	2	0	1	host	gene-PA3924
gene-PHIKZ_t07	0	0	12	25	287	268	phage	gene-PHIKZ_t07
gene-PA0367a	4	10	0	0	1	0	host	gene-PA0367a
gene-PA4495	12	8	0	0	1	0	host	gene-PA4495
gene-PA2473	7	3	0	0	3	1	host	gene-PA2473
gene-PA5181	41	23	0	0	3	1	host	gene-PA5181
gene-PA4113	16	94	0	0	4	1	host	gene-PA4113
gene-PA1774	7	30	0	2	2	1	host	crfX
gene-PA2707	10	7	15	14	10	10	host	gene-PA2707
gene-PA1638	2	8	0	0	0	1	host	gene-PA1638
gene-PA0340	13	6	3	2	6	6	host	gene-PA0340
gene-PA2335	14	10	0	2	1	1	host	gene-PA2335
gene-PA3929	12	10	0	0	1	1	host	cioB
gene-PA1031	16	23	1	1	1	0	host	gene-PA1031
gene-PA3731	13	6	0	0	1	2	host	gene-PA3731
gene-PA3914	9	3	0	0	0	0	host	moeA1
gene-PA1371	2	14	133	148	75	67	host	gene-PA1371
gene-PA3710	12	9	0	0	0	2	host	gene-PA3710
gene-PA2667	15	101	70	63	61	55	host	gene-PA2667
gene-PA2647	13	41	13	14	5	11	host	nuoL
gene-PA2767	5	4	4	4	7	14	host	gene-PA2767
gene-PA2057	12	1	0	0	1	0	host	gene-PA2057
gene-PA0392	17	6	20	20	10	11	host	gene-PA0392
gene-PA3397	15	28	8	8	8	9	host	fpr
gene-PA4707	7	5	0	0	2	3	host	gene-PA4707
gene-PA2011	11	5	1	0	2	3	host	liuE
gene-PA2649	5	27	4	1	1	3	host	nuoN
gene-PA4505	3	7	5	4	0	3	host	gene-PA4505
gene-PA3574	4	4	0	0	0	1	host	nalD
gene-PA1979	5	0	0	0	0	1	host	eraS
gene-PA1239	8	0	0	0	1	0	host	gene-PA1239
gene-PA5153	9	7	23	18	11	8	host	gene-PA5153
gene-PA2012	6	3	1	1	1	5	host	liuD
gene-PA5383	9	3	0	0	4	4	host	gene-PA5383
gene-PA0702	6	0	2	0	0	3	host	gene-PA0702
gene-PA3145	7	39	320	305	207	201	host	wbpL
gene-PA1326	4	3	0	0	0	0	host	ilvA2
gene-PA4415	19	36	1	1	3	5	host	mraY
gene-PA0050	3	4	1	0	0	0	host	gene-PA0050
gene-PA2242	6	8	4	7	4	2	host	pslL
gene-PA4235	3	8	14	17	16	11	host	bfrA
gene-PA0952	3	5	1	4	6	4	host	gene-PA0952
gene-PA5512	28	13	0	0	0	1	host	mifS
gene-PA1661	3	5	1	0	0	0	host	gene-PA1661
gene-PA4754	7	13	3	2	4	2	host	gene-PA4754
gene-PA0925	1	3	1	1	0	0	host	gene-PA0925
gene-PA1082	16	18	13	7	3	8	host	flgG
gene-PA3741	5	12	4	2	7	8	host	gene-PA3741
gene-PA4668	4	4	1	0	3	0	host	gene-PA4668
gene-PA0744	8	3	0	0	0	0	host	gene-PA0744
gene-PA3593	8	6	1	1	1	4	host	gene-PA3593
gene-PA4552	9	5	1	2	0	2	host	pilW
gene-PA3142	1	13	6	3	8	11	host	gene-PA3142
gene-PA0578	3	19	2	3	2	3	host	gene-PA0578
gene-PA5333	3	10	1	2	3	2	host	gene-PA5333
gene-PA0651	11	14	9	19	15	15	host	trpC
gene-PA2653	14	47	0	0	3	11	host	gene-PA2653
gene-PA3062	7	0	1	0	1	0	host	pelC
gene-PA0891	16	21	2	1	4	6	host	gene-PA0891
gene-PA3435	4	7	0	0	1	1	host	gene-PA3435
gene-PA0107	9	2	0	0	0	0	host	gene-PA0107
gene-PHIKZ095	2	2	2001	1950	108014	107094	phage	gene-PHIKZ095
gene-PA2281	4	4	0	1	0	1	host	gene-PA2281
gene-PA1179	9	17	5	6	2	2	host	phoP
gene-PA4511	12	4	1	0	0	0	host	gene-PA4511
gene-PA0041a	15	7	5	9	7	12	host	gene-PA0041a
gene-PA3309	5	14	0	0	0	0	host	gene-PA3309
gene-PA5254	12	5	1	1	1	1	host	gene-PA5254
gene-PA5141	9	18	1	1	0	0	host	hisA
gene-PA3023	8	1	0	0	0	0	host	gene-PA3023
gene-PA3824.1	81	376	0	0	0	0	host	gene-PA3824.1
gene-PA0267	13	5	1	1	2	1	host	gene-PA0267
gene-PA1287	9	3	0	0	1	0	host	gene-PA1287
gene-PHIKZ221	0	0	3658	3149	4536	3976	phage	gene-PHIKZ221
gene-PA2063	2	15	2	1	0	2	host	gene-PA2063
gene-PA3433	10	4	0	1	0	0	host	gene-PA3433
gene-PA3462	24	7	0	0	2	3	host	gene-PA3462
gene-PA4315	42	102	53	52	31	29	host	mvaT
gene-PA4333	16	33	4	5	11	7	host	gene-PA4333
gene-PA4841	8	9	0	0	0	0	host	gene-PA4841
gene-PA4465	24	33	17	20	17	16	host	gene-PA4465
gene-PA1886	6	6	2	0	0	0	host	polB
gene-PA0210	2	1	0	0	0	0	host	mdcC
gene-PA5074	17	5	0	0	0	0	host	gene-PA5074
gene-PA3949	14	10	0	0	0	0	host	gene-PA3949
gene-PA0500	16	18	6	5	4	2	host	bioB
gene-PA0103	19	14	0	0	0	0	host	gene-PA0103
gene-PA2098	6	1	0	0	2	0	host	gene-PA2098
gene-PA5568	49	140	4	4	8	12	host	gene-PA5568
gene-PA0544	16	4	8	5	15	6	host	gene-PA0544
gene-PA2054	1	3	0	0	1	0	host	cynR
gene-PA1269	7	5	0	1	0	1	host	gene-PA1269
gene-PA4211	7	1	0	0	0	0	host	phzB1
gene-PA3089a	6	7	0	0	0	0	host	gene-PA3089a
gene-PA1110	4	8	0	0	0	0	host	gene-PA1110
gene-PA5149	21	7	2	3	2	1	host	gene-PA5149
gene-PA3421	12	14	0	0	0	0	host	gene-PA3421
gene-PA4435	14	6	0	0	1	0	host	gene-PA4435
gene-PHIKZ_p49	0	1	1712	1647	96363	94673	phage	gene-PHIKZ_p49
gene-PA1104	13	13	0	1	2	0	host	fliI
gene-PA0494	8	2	0	0	0	1	host	gene-PA0494
gene-PHIKZ120	1	1	17722	17205	1490872	1477300	phage	gene-PHIKZ120
gene-PA4584	14	6	2	1	5	2	host	gene-PA4584
gene-PA0502	3	9	0	0	0	0	host	gene-PA0502
gene-PA4392	3	3	0	5	0	2	host	gene-PA4392
gene-PA0526	0	0	0	0	0	0	host	gene-PA0526
gene-PA2942	7	4	0	0	1	0	host	gene-PA2942
gene-PA4205	4	3	0	1	0	0	host	mexG
gene-PA1902	2	5	0	0	0	0	host	phzD2
gene-PA5567	19	21	0	0	0	0	host	gene-PA5567
gene-PA4760	19	28	6	8	4	3	host	dnaJ
gene-PA3743	41	232	11	15	24	19	host	trmD
gene-PHIKZ_p56	2	3	27659	25618	8420	7659	phage	gene-PHIKZ_p56
gene-PA5039	14	48	2	3	1	1	host	aroK
gene-PA3352	12	15	1	1	6	5	host	gene-PA3352
gene-PA5103	6	6	0	0	0	0	host	gene-PA5103
gene-PA2169	2	0	0	0	0	0	host	gene-PA2169
gene-PA5175	5	18	0	0	1	1	host	cysQ
gene-PA2627	4	11	0	0	0	0	host	gene-PA2627
gene-PA4892	4	1	0	0	0	0	host	ureF
gene-PA0062	3	3	0	0	2	2	host	gene-PA0062
gene-PA3040	1	0	1	1	0	0	host	gene-PA3040
gene-PA4693	15	35	88	94	90	130	host	pssA
gene-PA2398	12	10	75	67	34	27	host	fpvA
gene-PA1284	10	6	0	1	0	0	host	gene-PA1284
gene-PA2552	2	2	0	0	0	2	host	gene-PA2552
gene-PA2645	5	6	4	3	3	1	host	nuoJ
gene-PA3304.1	1	1	0	0	0	0	host	gene-PA3304.1
gene-PA1531	2	4	0	0	1	2	host	gene-PA1531
gene-PA1215	11	6	0	0	0	0	host	gene-PA1215
gene-PA1504	4	13	0	0	2	0	host	gene-PA1504
gene-PA0278	11	5	0	0	0	0	host	gene-PA0278
gene-PA4916	8	2	0	4	1	3	host	gene-PA4916
gene-PA3735	11	24	1	0	0	0	host	thrC
gene-PA4391	10	9	1	0	1	1	host	gene-PA4391
gene-PA0338	26	17	2	4	2	1	host	gene-PA0338
gene-PA4933	27	119	223	195	207	185	host	gene-PA4933
gene-PA3454	12	10	0	0	1	1	host	gene-PA3454
gene-PA1507	5	5	2	0	0	1	host	gene-PA1507
gene-PA3449	7	5	0	1	0	0	host	gene-PA3449
gene-PA0315	10	11	2	0	0	0	host	gene-PA0315
gene-PA4288	7	1	3	7	5	6	host	gene-PA4288
gene-PA0314	12	6	0	0	1	1	host	gene-PA0314
gene-PA1241	7	5	3	6	4	3	host	gene-PA1241
gene-PA5455	22	19	6	1	14	15	host	gene-PA5455
gene-PA3003	4	13	0	0	1	0	host	gene-PA3003
gene-PA3159	12	119	546	511	703	676	host	wbpA
gene-PA0137	14	3	0	0	0	0	host	gene-PA0137
gene-PA2536	6	8	1	0	1	0	host	gene-PA2536
gene-PHIKZ039	3	1	27212	27117	29272	29109	phage	gene-PHIKZ039
gene-PA5076	12	28	7	5	9	10	host	gene-PA5076
gene-PA4737	6	12	0	2	2	1	host	gene-PA4737
gene-PA0979	1	3	0	1	2	2	host	gene-PA0979
gene-PA3597	12	6	1	2	2	1	host	gene-PA3597
gene-PA2303	3	1	1	0	1	0	host	ambD
gene-PA4718	3	7	0	1	2	1	host	gene-PA4718
gene-PA1606	4	1	0	0	0	0	host	gene-PA1606
gene-PA2461	8	22	308	306	161	171	host	gene-PA2461
gene-PA1551	9	26	14	16	11	12	host	gene-PA1551
gene-PA1343	4	8	4	4	0	0	host	gene-PA1343
gene-PHIKZ030	0	3	2818	2694	120165	118532	phage	gene-PHIKZ030
gene-PA1051	11	8	7	2	2	0	host	gene-PA1051
gene-PA0790	4	1	0	0	0	0	host	gene-PA0790
gene-PA1206	0	7	1	2	0	0	host	gene-PA1206
gene-PA3432	3	6	0	0	0	0	host	gene-PA3432
gene-PA3135	3	2	0	0	0	0	host	gene-PA3135
gene-PA0622	16	8	12	19	35	21	host	gene-PA0622
gene-PA5149.1	371	1347	0	0	0	0	host	gene-PA5149.1
gene-PA4692	5	5	94	79	141	126	host	gene-PA4692
gene-PA4427	9	34	2	2	1	1	host	sspB
gene-PA0998	3	3	0	1	1	1	host	pqsC
gene-PA1351	6	2	0	1	0	4	host	gene-PA1351
gene-PA2547	3	1	0	0	0	0	host	gene-PA2547
gene-PHIKZ295	0	1	456	434	4630	4510	phage	gene-PHIKZ295
gene-PA4967	28	26	6	4	3	3	host	parE
gene-PA5168	9	1	1	1	2	1	host	gene-PA5168
gene-PA3361	4	3	0	0	0	1	host	lecB
gene-PA0569	6	0	1	0	0	1	host	gene-PA0569
gene-PA4437	15	9	1	0	1	0	host	gene-PA4437
gene-PA5301	8	71	9	8	10	8	host	gene-PA5301
gene-PA0043	15	5	0	0	2	1	host	gene-PA0043
gene-PHIKZ062	0	0	217	190	3769	3783	phage	gene-PHIKZ062
gene-PA2042	9	18	4	4	5	5	host	gene-PA2042
gene-PA5320	15	40	8	5	5	3	host	coaC
gene-PA2671	3	1	0	0	0	2	host	gene-PA2671
gene-PA0618	10	3	0	0	1	0	host	gene-PA0618
gene-PA3102	1	7	0	0	1	1	host	xcpS
gene-PA1213	4	2	0	0	4	3	host	gene-PA1213
gene-PA4847	9	43	6	9	3	2	host	accB
gene-PA5253	13	35	5	6	12	11	host	algP
gene-PA0233	14	1	0	1	1	1	host	gene-PA0233
gene-PA2920	19	6	0	0	0	0	host	gene-PA2920
gene-PA4095	6	1	0	0	0	1	host	gene-PA4095
gene-PA0182	9	4	7	3	9	7	host	gene-PA0182
gene-PA2616	11	12	3	3	5	4	host	trxB1
gene-PA2650	3	2	0	0	1	0	host	gene-PA2650
gene-PA5035	18	19	1	1	2	5	host	gltD
gene-PHIKZ_p31	0	0	51	39	634	584	phage	gene-PHIKZ_p31
gene-PA5502	11	13	3	3	0	1	host	gene-PA5502
gene-PA2197	3	3	0	0	0	1	host	gene-PA2197
gene-PA3625	13	29	7	8	10	13	host	surE
gene-PA2024	1	0	0	0	0	1	host	gene-PA2024
gene-PA0686	12	4	8	6	14	17	host	gene-PA0686
gene-PA2690	12	7	0	1	1	1	host	gene-PA2690
gene-PA5164	12	12	2	0	0	0	host	rmlC
gene-PA0245	9	2	0	0	0	1	host	aroQ2
gene-PA1011	15	44	1	0	2	0	host	gene-PA1011
gene-PA0459	26	7	1	1	1	2	host	gene-PA0459
gene-PA4306	0	11	1	1	0	0	host	flp
gene-PA4106	6	8	0	0	0	0	host	gene-PA4106
gene-PA1547	4	3	1	0	0	0	host	gene-PA1547
gene-PA3601	3	3	2	2	0	1	host	gene-PA3601
gene-PA2604	2	16	15	13	10	9	host	gene-PA2604
gene-PA1826	4	2	0	0	0	0	host	gene-PA1826
gene-PA5243	21	41	5	5	3	1	host	hemB
gene-PHIKZ180	0	1	1288	1258	59505	60563	phage	gene-PHIKZ180
gene-PA0480	10	7	2	1	3	0	host	gene-PA0480
gene-PA1790	2	12	0	0	0	1	host	gene-PA1790
gene-PA0570	3	2	0	0	0	0	host	gene-PA0570
gene-PA0251	12	0	0	0	0	1	host	gene-PA0251
gene-PA2344	2	1	0	2	0	1	host	mtlZ
gene-PA0059	5	0	0	0	1	2	host	osmC
gene-PA4317	22	26	53	58	3995	45	host	gene-PA4317
gene-PA4932	23	139	25	29	23	27	host	rplI
gene-PA0742	5	0	1	0	0	0	host	gene-PA0742
gene-PA1292	9	8	0	0	0	0	host	gene-PA1292
gene-PA3752	2	0	0	0	0	0	host	gene-PA3752
gene-PA4851	10	30	0	0	1	1	host	gene-PA4851
gene-PA4724	4	7	1	0	8	1	host	gene-PA4724
gene-PHIKZ151	0	0	354	337	3617	4066	phage	gene-PHIKZ151
gene-PHIKZ183	0	0	54	55	2549	2572	phage	gene-PHIKZ183
gene-PA2202	4	3	0	1	0	0	host	gene-PA2202
gene-PA2769	2	1	0	0	1	0	host	gene-PA2769
gene-PA2214	8	5	0	0	1	0	host	gene-PA2214
gene-PA5152	11	28	11	10	8	11	host	gene-PA5152
gene-PA1955	7	0	0	2	0	3	host	gene-PA1955
gene-PA3054	15	8	0	0	0	0	host	gene-PA3054
gene-PA1554	17	121	62	68	51	41	host	ccoN1
gene-PHIKZ080	0	0	3694	3585	303787	299954	phage	gene-PHIKZ080
gene-PA1113	9	10	3	5	10	0	host	gene-PA1113
gene-PA2058	7	2	0	0	1	2	host	gene-PA2058
gene-PA2470	9	3	2	0	2	1	host	gtdA
gene-PA5095	17	2	0	0	0	0	host	gene-PA5095
gene-PA2750a	1	5	0	0	1	1	host	gene-PA2750a
gene-PA5448	5	6	2	3	2	1	host	wbpY
gene-PA5075	10	12	0	0	0	0	host	gene-PA5075
gene-PA1352	3	4	0	0	0	5	host	gene-PA1352
gene-PA3100	1	1	1	0	0	0	host	xcpU
gene-PA3106	5	20	1	0	2	2	host	gene-PA3106
gene-PA2109	3	3	0	0	0	0	host	gene-PA2109
gene-PA2448	10	2	0	0	0	1	host	gene-PA2448
gene-PA3163	6	19	1	2	0	0	host	cmk
gene-PHIKZ297	2	0	806	799	7893	8075	phage	gene-PHIKZ297
gene-PA2729	8	3	0	0	0	1	host	gene-PA2729
gene-PA4080	3	7	0	0	5	4	host	gene-PA4080
gene-PA4406.1	28	104	69	57	32	31	host	gene-PA4406.1
gene-PA0240	10	11	0	0	0	1	host	gene-PA0240
gene-PHIKZ212	0	1	41312	40803	72141	73337	phage	gene-PHIKZ212
gene-PA1805	17	71	16	11	13	10	host	ppiD
gene-PA2658	4	6	0	0	0	0	host	gene-PA2658
gene-PA5051	13	45	8	4	9	5	host	argS
gene-PA2200	7	7	0	0	1	2	host	gene-PA2200
gene-PA2446	3	1	0	0	0	1	host	gcvH2
gene-PA4622	12	1	3	2	1	2	host	gene-PA4622
gene-PA3368.1	74	403	0	0	0	0	host	gene-PA3368.1
gene-PA0046	6	4	0	1	1	0	host	gene-PA0046
gene-PA1992	7	4	0	0	0	0	host	ercS
gene-PA1278	2	13	1	0	2	3	host	cobP
gene-PA0687	7	2	15	16	31	23	host	gene-PA0687
gene-PA3851	4	13	0	1	1	0	host	gene-PA3851
gene-PA5490	26	111	2	2	2	2	host	cc4
gene-PA4784	4	6	2	1	0	0	host	gene-PA4784
gene-PA1794	15	26	52	41	70	67	host	glnS
gene-PA4341	4	1	1	0	0	0	host	gene-PA4341
gene-PA1885	3	1	0	0	0	0	host	gene-PA1885
gene-PA1643	9	10	0	0	0	0	host	gene-PA1643
gene-PA1970	0	2	0	0	0	0	host	gene-PA1970
gene-PA5029	17	11	0	0	1	1	host	gene-PA5029
gene-PA0374	10	27	0	0	0	1	host	ftsE
gene-PA3885	2	1	0	0	0	1	host	tpbA
gene-PA2447	2	1	0	0	0	1	host	gene-PA2447
gene-PA4532	8	4	0	0	1	1	host	gene-PA4532
gene-PHIKZ276	0	1	10376	9765	11827	11325	phage	gene-PHIKZ276
gene-PA3165	11	9	0	0	0	1	host	hisC2
gene-PA0603	8	53	2	4	12	10	host	gene-PA0603
gene-PA3162	163	986	692	682	536	497	host	rpsA
gene-PA1252	6	5	0	0	0	0	host	gene-PA1252
gene-PA4474	10	13	1	0	4	2	host	gene-PA4474
gene-PHIKZ218	0	0	22	16	195	207	phage	gene-PHIKZ218
gene-PA1627	5	9	2	2	0	0	host	gene-PA1627
gene-PA3383	7	5	1	1	0	1	host	gene-PA3383
gene-PA0150	15	18	0	1	0	0	host	gene-PA0150
gene-PA1626	4	5	0	0	0	1	host	gene-PA1626
gene-PA4200	6	1	0	0	1	1	host	gene-PA4200
gene-PA1130	7	3	0	0	0	0	host	rhlC
gene-PA3029	5	6	0	0	0	0	host	moaB2
gene-PA4987	12	6	0	0	1	1	host	gene-PA4987
gene-PA0981	5	5	213	206	230	222	host	gene-PA0981
gene-PA3241	10	7	0	0	2	0	host	gene-PA3241
gene-PA3669	9	6	0	0	0	0	host	gene-PA3669
gene-PA1376	16	10	4	3	6	6	host	aceK
gene-PA0416	8	10	0	0	0	0	host	chpD
gene-PA1957	3	4	0	0	0	1	host	gene-PA1957
gene-PA2701	9	2	0	0	1	0	host	gene-PA2701
gene-PA2617	6	3	3	1	0	0	host	aat
gene-PA4800	7	4	0	0	0	0	host	gene-PA4800
gene-PA0405	10	12	1	0	0	1	host	gene-PA0405
gene-PA0337	37	37	2	0	3	5	host	ptsP
gene-PA4418	42	80	4	3	8	8	host	ftsI
gene-PA1678	7	10	1	0	0	0	host	gene-PA1678
gene-PA1066	0	0	0	1	0	1	host	gene-PA1066
gene-PA4253	17	163	292	289	240	247	host	rplN
gene-PA3997	11	22	2	2	1	0	host	lipB
gene-PA3760	25	15	0	0	4	5	host	gene-PA3760
gene-PA0274	7	2	0	0	0	0	host	gene-PA0274
gene-PA0574.1	6	59	1	1	0	1	host	gene-PA0574.1
gene-PA3057	0	1	0	0	0	0	host	gene-PA3057
gene-PA2423	3	6	0	0	0	0	host	gene-PA2423
gene-PA2656	1	2	0	0	1	0	host	gene-PA2656
gene-PA2167	9	8	0	0	0	0	host	gene-PA2167
gene-PA4334	4	5	0	0	1	2	host	gene-PA4334
gene-PA0763	10	43	2	3	12	9	host	mucA
gene-PA3215	5	7	0	0	0	0	host	gene-PA3215
gene-PA0802	4	1	0	0	0	3	host	gene-PA0802
gene-PA2153	8	5	1	1	5	0	host	glgB
gene-PA0879	14	5	0	0	0	0	host	gene-PA0879
gene-PA1823	3	16	0	1	0	0	host	gene-PA1823
gene-PHIKZ279	0	2	26961	25908	15389	15400	phage	gene-PHIKZ279
gene-PA1195	4	1	0	0	0	0	host	gene-PA1195
gene-PA2635	7	3	1	1	0	0	host	gene-PA2635
gene-PA4971	5	11	0	0	0	0	host	aspP
gene-PA5363	13	18	33	29	48	40	host	gene-PA5363
gene-PA0313	15	8	3	3	0	1	host	gene-PA0313
gene-PA2977	8	17	0	0	0	1	host	murB
gene-PA3084	8	18	3	2	7	2	host	gene-PA3084
gene-PA3323	5	4	2	0	1	1	host	gene-PA3323
gene-PA4924	12	6	0	0	0	0	host	gene-PA4924
gene-PA3472	10	20	2	8	14	11	host	gene-PA3472
gene-PA2177	16	1	0	0	4	3	host	gene-PA2177
gene-PA1590	12	24	0	1	2	1	host	braB
gene-PA0478	4	0	0	0	0	1	host	gene-PA0478
gene-PA2359	2	5	0	0	0	0	host	gene-PA2359
gene-PA0428	24	56	1	3	3	3	host	gene-PA0428
gene-PA0987	4	5	0	1	1	0	host	gene-PA0987
gene-PA4262	15	91	241	263	164	161	host	rplD
gene-PA3280	14	3	0	0	1	1	host	oprO
gene-PA2198	3	0	0	0	0	0	host	gene-PA2198
gene-PA2257	0	2	0	0	0	1	host	pvcD
gene-PHIKZ_p47	0	0	149	142	8598	8127	phage	gene-PHIKZ_p47
gene-PA2520	13	8	0	3	4	2	host	czcA
gene-PA2441	1	0	1	2	1	0	host	gene-PA2441
gene-PA2322	6	9	4	1	6	2	host	gene-PA2322
gene-PA1787	39	111	45	37	39	32	host	acnB
gene-PA1058	2	4	0	2	0	0	host	gene-PA1058
gene-PA1846	14	23	49	53	57	56	host	cti
gene-PHIKZ_p43	3	2	1066	1063	16126	15699	phage	gene-PHIKZ_p43
gene-PA1607	5	15	0	0	0	0	host	gene-PA1607
gene-PA3471	20	16	64	57	92	91	host	gene-PA3471
gene-PA3858	8	5	0	0	0	0	host	gene-PA3858
gene-PA2732	28	73	21	22	17	17	host	gene-PA2732
gene-PA3137	6	3	1	1	0	2	host	gene-PA3137
gene-PA3033	4	3	0	0	1	0	host	gene-PA3033
gene-PA3819	7	26	33	32	84	75	host	gene-PA3819
gene-PA0611	2	16	13	15	22	17	host	prtR
gene-PA1340	7	5	2	3	1	0	host	gene-PA1340
gene-PA2233	4	4	1	1	0	3	host	pslC
gene-PA5235	33	43	0	0	1	1	host	glpT
gene-PA2238	4	3	0	0	0	0	host	pslH
gene-PA0092	5	5	0	0	1	1	host	gene-PA0092
gene-PA1994	0	2	0	0	0	0	host	gene-PA1994
gene-PA2945	6	17	0	0	5	5	host	gene-PA2945
gene-PA3136	7	2	0	2	1	3	host	gene-PA3136
gene-PA1035	8	35	21	24	23	25	host	gene-PA1035
gene-PA1616	3	6	0	0	0	0	host	gene-PA1616
gene-PA5160.1	128	596	0	0	0	0	host	gene-PA5160.1
gene-PA0862	5	5	0	0	1	0	host	gene-PA0862
gene-PA5371	3	54	22	37	39	58	host	gene-PA5371
gene-PA5252	33	41	2	0	2	4	host	gene-PA5252
gene-PA4477	12	17	10	8	5	5	host	cafA
gene-PA0209	8	5	0	1	0	0	host	gene-PA0209
gene-PA1856	9	8	2	4	1	1	host	gene-PA1856
gene-PA1316	8	8	1	1	0	0	host	gene-PA1316
gene-PA4476	36	28	2	2	3	2	host	gene-PA4476
gene-PHIKZ_p73	0	0	4000	3921	1907	1922	phage	gene-PHIKZ_p73
gene-PA2996	6	11	2	3	2	2	host	nqrD
gene-PA0173	11	2	4	1	5	4	host	gene-PA0173
gene-PA3922	3379	5	14	2	8	1	host	gene-PA3922
gene-PHIKZ147	0	1	265	246	6273	6104	phage	gene-PHIKZ147
gene-PHIKZ_p34	1	0	103	103	316	298	phage	gene-PHIKZ_p34
gene-PA3524	10	32	12	12	6	7	host	gloA1
gene-PA4145a	9	3	0	0	0	3	host	gene-PA4145a
gene-PA5027	9	8	1	0	1	1	host	gene-PA5027
gene-PA1432	26	89	34	33	39	37	host	lasI
gene-PA4212	9	6	0	0	0	0	host	phzC1
gene-PA4673	18	64	31	29	19	26	host	gene-PA4673
gene-PA4964	36	39	5	10	4	7	host	parC
gene-PA3303	15	7	0	0	0	0	host	gene-PA3303
gene-PA3645	15	72	67	62	40	45	host	fabZ
gene-PA1595	6	25	0	1	0	0	host	gene-PA1595
gene-PA2292	0	0	0	1	0	0	host	gene-PA2292
gene-PA1190	4	1	1	1	2	2	host	gene-PA1190
gene-PA2498	1	3	0	0	0	0	host	gene-PA2498
gene-PA3080	5	8	0	1	0	0	host	gene-PA3080
gene-PHIKZ277	0	1	2749	2582	2195	2384	phage	gene-PHIKZ277
gene-PA4866	5	4	0	0	0	0	host	gene-PA4866
gene-PA0076	7	2	0	0	1	1	host	gene-PA0076
gene-PA3986	14	3	0	0	0	0	host	gene-PA3986
gene-PA2834	4	6	1	2	0	0	host	gene-PA2834
gene-PA0008	21	40	1	3	1	1	host	glyS
gene-PA4073	17	8	0	0	0	1	host	gene-PA4073
gene-PA3126	4	35	9	8	4	1	host	ibpA
gene-PA0288	17	4	1	4	2	7	host	gpuA
gene-PA0422	12	13	2	0	2	1	host	gene-PA0422
gene-PHIKZ037	0	0	14117	14677	11071	11132	phage	gene-PHIKZ037
gene-PA4543	7	20	0	0	0	1	host	gene-PA4543
gene-PA1768	6	12	7	6	7	5	host	gene-PA1768
gene-PA1711	2	5	0	0	0	0	host	gene-PA1711
gene-PA2312a	5	8	0	0	0	1	host	gene-PA2312a
gene-PA4480	18	29	3	2	0	2	host	mreC
gene-PA1553	6	43	9	11	5	8	host	ccoO1
gene-PA0616	5	3	3	6	5	7	host	gene-PA0616
gene-PA0931	15	12	2	0	3	1	host	pirA
gene-PA4214	15	2	0	0	2	3	host	phzE1
gene-PA3363	3	2	0	0	0	0	host	amiR
gene-PHIKZ155	2	5	768	726	22411	21941	phage	gene-PHIKZ155
gene-PHIKZ_p66	0	0	279	260	314	301	phage	gene-PHIKZ_p66
gene-PA5395	8	3	0	1	0	3	host	gene-PA5395
gene-PA4853	12	16	254	234	174	161	host	fis
gene-PA2673	1	1	0	0	0	0	host	gene-PA2673
