Geneid	0_R1	0_R2	2.5_R1	2.5_R2	5_R1	5_R2	10_R1	10_R2	20_R1	20_R2	30_R1	30_R2	Entity	Symbol
gene-b3186	97114	92113	89398	94236	101703	130376	72765	80151	21774	23278	16931	17937	host	rplU
gene-b1266	2126	2232	1545	1895	1486	2046	1458	1573	713	792	588	720	host	rnm
gene-b2981	257	275	169	275	159	160	205	220	113	125	105	153	host	yghO
gene-b2307	829	1004	615	785	428	540	429	489	172	238	206	312	host	hisM
gene-b3238	898	885	787	1033	701	817	726	632	302	259	410	350	host	yhcN
gene-b1421	352	374	376	471	304	382	249	265	128	140	107	218	host	trg
gene-b0575	312	329	218	285	189	281	160	167	93	109	79	229	host	cusA
gene-T7p33	30	18	22	79	12	45	41742	61232	142375	176505	56713	77651	phage	gene-T7p33
gene-b4443	3969	3210	8809	19824	5436	5296	24690	18951	2032	2113	1007	2882	host	gcvB
gene-b1769	74	91	98	146	66	96	84	100	27	39	26	67	host	ydjE
gene-b0599	308	327	195	251	143	206	187	195	71	112	127	188	host	hcxA
gene-b1284	1147	1230	861	957	725	835	565	679	242	300	263	364	host	yciT
gene-b1759	476	522	294	371	264	428	264	260	102	124	96	127	host	nudG
gene-b3359	1028	893	714	939	646	833	964	853	308	332	228	341	host	argD
gene-b0389	1011	1190	584	937	454	588	353	397	134	177	332	308	host	yaiA
gene-b0380	213	274	140	241	119	159	259	274	66	90	71	84	host	yaiZ
gene-b2742	24179	28445	13944	17430	11381	13580	9000	10024	7272	9016	9189	11227	host	nlpD
gene-T7p22	69	33	77	43	33	116	322933	446714	359655	455027	145343	173436	phage	gene-T7p22
gene-b1283	1357	1505	1087	1386	860	1169	1071	1163	619	806	700	622	host	osmB
gene-b4023	264	246	225	299	187	245	134	191	52	76	77	128	host	yjbD
gene-b3624	409	403	462	744	307	596	501	569	102	95	65	99	host	waaZ
gene-b3349	40279	41915	27958	29830	30638	34819	22894	24305	13005	14584	10563	12103	host	slyD
gene-b3052	9522	8908	6065	5724	6509	7611	4634	4861	3073	3501	2535	2807	host	hldE
gene-b3669	2253	2431	1778	2103	1621	2217	1430	1405	525	578	399	560	host	uhpA
gene-b3247	6536	6515	3986	4322	3779	4642	3508	3574	1652	2008	1668	1872	host	rng
gene-b3813	6973	6580	5465	5024	5225	5845	2922	2905	1517	1685	1371	1965	host	uvrD
gene-b0634	1613	1699	1165	1498	1574	1786	1346	1401	519	514	365	576	host	mrdB
gene-b1225	270	271	200	226	214	297	134	134	88	81	90	124	host	narH
gene-b1078	64	51	47	56	44	68	38	56	38	44	26	66	host	flgG
gene-b2266	5578	6498	3872	5864	3282	4271	2200	2398	957	1081	1474	2444	host	elaB
gene-b2263	1993	2009	1508	1893	1576	1932	1377	1539	515	513	429	493	host	menH
gene-b2803	194	266	111	157	97	132	122	110	67	80	71	159	host	fucK
gene-b1690	20	28	10	28	13	16	15	16	16	5	8	26	host	ydiM
gene-b0957	30036	25931	37435	24453	22478	31873	18104	20545	8780	10860	7015	15006	host	ompA
gene-b3972	3993	3818	3175	3377	2899	3528	2531	2679	1287	1439	1213	1164	host	murB
gene-b4438	306	348	565	819	461	626	589	746	83	75	49	60	host	cyaR
gene-b0926	2507	2799	1904	2534	1348	1935	1669	1881	748	956	629	1086	host	mepK
gene-b2446	54	61	38	49	30	56	30	26	21	26	26	35	host	yffO
gene-b3936	12831	12312	17114	21239	18704	17053	20220	19243	4443	4773	2491	4034	host	rpmE
gene-b1652	158	124	177	195	134	167	122	135	33	46	30	73	host	rnt
gene-b2737	156	174	109	151	124	143	89	117	64	61	55	121	host	ygbK
gene-b2251	446	511	308	358	207	388	194	205	107	122	127	141	host	nudI
gene-b0876	791	852	565	628	413	547	592	574	273	327	248	477	host	ybjD
gene-b1198	1111	1517	948	1367	697	1114	807	1264	358	536	357	699	host	dhaM
gene-b0775	5396	9295	3100	4107	2806	3943	1735	1953	1748	2267	2187	3156	host	bioB
gene-b2303	1504	1725	1136	1463	920	1135	969	1063	462	524	490	680	host	folX
gene-b3310	164505	115373	152854	133733	161201	220170	141185	156275	40016	43939	27249	35431	host	rplN
gene-b4092	453	504	315	391	282	312	225	222	161	133	140	286	host	phnP
gene-b1432	679	587	715	924	620	489	824	650	283	346	294	673	host	insQ
gene-b1858	176	170	153	132	140	132	151	136	72	64	32	104	host	znuC
gene-b4667	501	697	482	568	423	398	891	452	136	208	251	334	host	ibsA
gene-b4479	479	540	216	237	195	268	150	223	196	246	274	311	host	dgoR
gene-b2952	1905	1732	1345	1416	1444	1482	1211	1297	598	672	429	608	host	yggT
gene-b2360	16	18	8	13	10	12	13	12	8	6	7	24	host	yfdQ
gene-b1446	2235	2632	1756	3057	1475	2097	1885	2020	604	805	737	759	host	ydcY
gene-b4231	110	132	97	121	83	59	85	91	55	51	42	95	host	yjfF
gene-b4804	911	944	855	1546	648	830	1244	1241	438	505	467	761	host	rbsZ
gene-b2282	14866	15037	9763	10081	10801	13293	7350	8776	4345	5092	3234	4244	host	nuoH
gene-b2290	2608	3083	1662	2139	1494	1500	1239	1303	1012	1271	934	1772	host	alaA
gene-b0189	1213	1462	721	833	440	573	557	534	453	492	674	700	host	rof
gene-b4792	8	17	11	11	10	10	45	28	7	12	9	11	host	yriB
gene-b1734	208	212	118	190	129	181	141	154	69	77	62	83	host	chbF
gene-b0699	616	585	690	1208	524	764	1195	1328	353	440	240	318	host	ybfA
gene-b4249	229	221	139	171	110	173	124	160	105	97	89	141	host	bdcA
gene-b1909	19103	19526	24291	30578	19019	24228	17762	17093	3966	4011	3630	3704	host	leuZ
gene-b2080	349	506	184	284	97	142	50	80	53	53	105	136	host	yegP
gene-b2288	2558	2562	2059	2859	1764	2064	1899	1900	757	877	614	1267	host	nuoA
gene-b2652	7	11	1	7	1	4	4	8	5	2	3	4	host	ileY
gene-b1593	75	75	51	76	35	51	47	58	29	27	17	46	host	bidA
gene-b4325	15	23	21	39	12	17	15	24	22	10	15	20	host	yjiC
gene-b2715	305	330	189	247	182	241	192	199	108	118	100	182	host	ascF
gene-b3870	12819	12058	30761	8147	3629	4061	4300	3780	2196	2553	2179	5595	host	glnA
gene-b4457	60616	82926	54563	128745	33949	65231	56874	55203	17490	20657	22109	19941	host	csrC
gene-b3850	1444	1534	969	996	784	984	536	676	280	334	382	461	host	hemG
gene-b1503	19	19	11	12	15	17	8	13	11	10	9	22	host	ydeR
gene-b4227	214	209	125	151	128	151	107	118	74	77	75	126	host	ytfQ
gene-b0941	166	174	94	150	86	116	102	103	46	51	53	96	host	elfG
gene-b1158	19	19	18	32	11	16	14	19	7	3	8	29	host	pinE
gene-b3745	2021	2756	742	815	310	414	260	320	715	910	1260	1500	host	viaA
gene-b4729	6	2	14	10	5	11	12	17	4	4	3	7	host	ykgV
gene-b1276	7833	9277	4954	5390	3845	5696	2063	2478	1387	1888	2337	3771	host	acnA
gene-b2469	507	578	381	462	361	401	296	352	152	139	119	179	host	narQ
gene-b1377	30	42	54	569	29	37	536	954	21	22	18	33	host	ompN
gene-b2490	51	50	32	39	27	44	18	26	29	12	15	22	host	hyfJ
gene-b3710	174	173	132	165	130	142	157	128	75	66	53	148	host	mdtL
gene-b3614	428	418	245	304	269	287	294	280	148	148	108	235	host	yibQ
gene-b3696	318	310	251	356	181	227	254	256	102	108	123	149	host	yidX
gene-b0532	84	98	69	76	51	85	75	88	53	32	46	107	host	sfmD
gene-b3422	585	648	559	695	509	700	401	454	183	207	145	262	host	rtcR
gene-b4706	2	7	3	8	3	3	3	3	6	3	1	5	host	iroK
gene-b4114	213	196	150	213	111	133	136	110	77	51	87	145	host	eptA
gene-b3650	13695	13356	11298	11249	13042	14770	7464	8353	3869	4277	3120	4336	host	spoT
gene-b3746	651	671	381	421	297	359	234	233	146	148	174	350	host	ravA
gene-b1709	2451	2816	1599	1973	1474	2048	1000	1087	492	610	576	781	host	btuD
gene-b0598	2727	1551	2774	990	3075	857	839	649	317	489	396	693	host	cstA
gene-b1210	3618	3686	3043	3353	3185	4281	1948	2238	807	1029	743	905	host	hemA
gene-b0118	30414	28270	19448	17658	18710	23797	14765	15872	12359	14547	9540	19228	host	acnB
gene-b0577	1627	1744	1165	1341	1065	1315	1142	1196	538	645	496	573	host	ybdG
gene-b3782	1183	1340	1477	1924	938	1110	1301	1500	296	352	293	548	host	rhoL
gene-b4825	526	562	525	837	361	450	667	739	212	224	248	230	host	aspX
gene-b2634	41	30	22	39	35	35	34	30	23	27	17	51	host	yfjR
gene-b1507	713	820	345	380	261	284	214	264	235	307	258	332	host	hipA
gene-b2124	775	858	876	1056	958	1092	599	688	180	207	165	225	host	yehS
gene-b2218	2797	2945	1865	2220	1831	2177	1412	1521	684	760	684	936	host	rcsC
gene-b1109	7015	5260	4706	3921	6296	5890	4346	4266	1831	2051	1238	1303	host	ndh
gene-b0736	1882	1771	1749	2396	1563	1800	2123	1819	540	595	458	591	host	ybgC
gene-b0717	46	41	44	57	27	38	34	30	11	16	12	36	host	ybgP
gene-b1392	36	56	18	35	15	33	16	17	21	10	13	44	host	paaE
gene-b2216	6876	7202	5397	6266	4480	5586	4681	4782	2015	2287	2182	2279	host	rcsD
gene-b3148	1185	1288	974	1066	796	994	756	832	331	391	273	372	host	yraN
gene-b0060	442	474	326	382	234	308	266	263	151	179	139	297	host	polB
gene-b0028	3436	3776	2829	2553	2894	3467	1404	1722	932	1096	753	1201	host	fkpB
gene-b4701	6	1	7	8	1	2	6	3	3	4	6	5	host	sokX
gene-b2162	14	7	7	18	6	12	19	7	10	3	5	22	host	rihB
gene-b3288	4186	4203	3555	3569	4146	4348	2219	2438	991	1192	984	1529	host	fmt
gene-b0533	6	23	8	13	10	9	13	9	17	7	4	27	host	sfmH
gene-b4828	14	20	9	33	8	12	9	17	3	8	6	11	host	motR
gene-b2357	6	4	0	3	1	0	7	6	2	4	3	35	host	yfdN
gene-b3191	1779	1828	1395	1565	1482	1635	1314	1369	647	787	501	796	host	mlaB
gene-b4287	223	162	137	92	179	107	75	67	49	50	49	94	host	fecE
gene-b4782	472	518	534	824	291	397	452	483	107	118	114	112	host	pssL
gene-b1079	43	48	28	35	36	37	26	28	22	22	15	24	host	flgH
gene-b0595	5083	330	4093	254	4445	317	538	51	35	25	29	40	host	entB
gene-b1279	1125	1167	859	1119	757	940	741	810	300	364	292	459	host	lapA
gene-T7p20	37	15	35	36	12	76	23175	30703	152677	181122	135119	178010	phage	gene-T7p20
gene-b0129	96	94	95	110	68	91	77	70	30	34	19	56	host	yadI
gene-b3075	84	116	80	99	61	74	84	84	53	43	46	74	host	ebgR
gene-b0692	130	149	101	138	77	94	113	122	67	71	58	102	host	potE
gene-b1954	85	91	95	224	54	58	66	54	18	9	41	35	host	dsrA
gene-b3751	2193	2406	1636	2514	1448	1835	1869	2106	1007	1216	1055	1714	host	rbsB
gene-b2456	12	18	6	7	7	9	7	10	8	3	0	7	host	eutN
gene-b0124	20911	16615	12652	10503	17324	11941	12293	9707	6581	6382	4558	7915	host	gcd
gene-b0234	59	55	43	81	28	38	58	50	18	19	15	43	host	yafP
gene-b1245	17330	18049	13865	14911	15064	19897	10431	11595	3287	4202	3603	6872	host	oppC
gene-b3050	34	29	48	65	22	41	68	68	24	29	21	33	host	yqiJ
gene-b3826	846	897	576	654	441	538	371	357	265	320	232	429	host	yigL
gene-b2389	371	414	304	381	290	326	370	375	172	211	168	302	host	yfeO
gene-b3632	2737	2845	2877	3125	2509	3286	1724	1988	546	596	623	716	host	waaQ
gene-b2385	47	65	30	30	39	37	30	25	24	17	23	47	host	ypdF
gene-b0212	742	783	587	779	572	763	585	602	198	211	229	263	host	gloB
gene-b1574	23	54	27	40	18	31	32	34	12	14	6	18	host	dicF
gene-b4460	68	108	62	95	74	80	72	56	38	32	23	80	host	araH
gene-b3309	110458	77646	104057	77580	112313	147462	84649	101102	28262	30238	19458	24570	host	rplX
gene-b0058	2435	2125	1782	1902	3953	4806	1948	2365	445	492	353	448	host	rluA
gene-b2783	1391	1660	874	1357	595	912	526	651	243	298	400	455	host	mazE
gene-b1582	286	280	238	351	169	268	204	269	95	99	59	102	host	ynfA
gene-b1269	13743	12593	12655	12930	18378	22150	12474	13743	2192	2446	1773	1765	host	rluB
gene-b0077	1923	1846	1104	1111	782	767	633	564	418	607	453	1718	host	ilvI
gene-b0559	24	29	24	50	24	42	48	50	9	9	15	14	host	ybcW
gene-b3287	4112	4057	3416	3551	3405	3852	2411	2622	1016	1040	1118	1285	host	def
gene-b4013	706	747	306	474	347	418	296	344	133	134	106	174	host	metA
gene-b0319	62	71	32	60	42	38	35	34	22	21	19	62	host	yahE
gene-b4603	0	1	3	6	0	5	5	2	6	0	1	4	host	rseX
gene-b0548	11	12	0	7	2	8	9	4	10	4	2	20	host	ninE
gene-b0573	19	35	29	41	18	33	24	23	12	11	10	21	host	cusF
gene-b0034	464	486	425	467	191	192	303	191	459	429	378	401	host	caiF
gene-b3545	619	814	697	1006	733	623	352	395	107	155	205	180	host	proK
gene-b4340	1274	1499	562	655	535	612	459	503	357	469	417	630	host	yjiR
gene-b4606	539	656	725	1357	497	547	1351	1128	149	183	240	202	host	ypfM
gene-b1710	3182	3453	1986	2628	1902	2527	1275	1494	621	695	774	1111	host	btuE
gene-b3342	81990	68368	72872	69856	81898	89015	71937	84980	27526	30685	15513	19927	host	rpsL
gene-b0686	200	209	162	169	99	127	95	115	70	74	72	117	host	ybfF
gene-b2539	101	129	115	124	87	73	51	49	39	45	36	81	host	hcaF
gene-b2949	518	562	496	436	381	558	282	352	143	155	128	229	host	yqgF
gene-b3916	15010	15327	8315	8991	8344	9979	4714	5544	3213	3825	3341	4545	host	pfkA
gene-b4666	2330	3315	1870	2009	1957	1706	2339	1565	661	915	944	878	host	ibsE
gene-T7p41	61	24	70	24	18	127	73833	105647	312332	416646	169717	251885	phage	gene-T7p41
gene-b1277	2217	2349	1619	1834	1519	1819	1172	1329	652	790	604	676	host	ribA
gene-b2313	7526	6433	2312	2678	1625	844	7181	7487	2833	3026	1433	2351	host	cvpA
gene-b2584	1191	1355	795	946	622	773	675	670	359	400	387	569	host	patZ
gene-b1013	812	843	633	681	533	772	509	570	296	334	296	304	host	rutR
gene-b4686	3975	4487	3548	6165	2478	3178	5922	4827	1460	1698	1076	1180	host	yshB
gene-b4709	97	117	161	173	144	162	100	136	41	31	35	63	host	insA9
gene-b0938	52	75	34	65	46	44	53	49	21	23	23	23	host	elfA
gene-b3380	52	89	35	65	49	43	41	71	30	27	33	85	host	yhfW
gene-b1178	86	98	91	103	67	78	59	53	23	25	22	38	host	pliG
gene-b1156	74	53	48	60	47	52	43	45	16	18	24	32	host	tfaE
gene-b2308	946	1052	642	766	572	634	447	466	215	303	219	388	host	hisQ
gene-b2502	4513	4906	3202	3304	1942	2437	1877	1802	1085	1245	1166	1359	host	ppx
gene-b3370	43	47	14	48	15	28	41	37	22	20	22	72	host	frlA
gene-b2329	10426	11049	5749	5642	5119	6551	3344	3956	3284	3751	2901	3369	host	aroC
gene-b2775	41	40	21	33	10	22	29	31	18	14	12	62	host	yqcE
gene-b3133	41	28	8	27	12	29	13	24	14	15	10	30	host	agaV
gene-b2402	76363	73730	118112	172307	100221	121434	94820	100734	14009	16543	14210	13428	host	valX
gene-b3210	1595	1789	935	1127	797	953	886	934	521	669	539	879	host	arcB
gene-b1339	303	512	167	386	155	305	161	240	59	93	45	122	host	abgR
gene-b2167	1188	1352	956	1187	913	1322	557	665	304	443	380	589	host	fruA
gene-b0728	16667	21015	10796	12961	12080	21336	7401	11373	8362	13446	7840	13451	host	sucC
gene-b0949	8615	7944	5927	5443	8574	11444	5057	5834	2133	2408	1841	1769	host	uup
gene-b4760	280	309	447	746	253	371	366	391	61	61	59	67	host	rirA
gene-b3655	2318	2474	905	1093	715	805	731	870	582	680	751	1028	host	yicH
gene-b4171	19837	19488	12663	13529	11879	14089	9572	10067	5557	6365	7338	7814	host	miaA
gene-b3347	14918	14510	11142	12977	11879	13722	8988	9137	4252	4519	4492	4654	host	fkpA
gene-b3554	8214	8980	5649	6473	5261	6522	4136	4021	2236	2446	2424	2587	host	yiaF
gene-b1300	4203	4601	2317	2567	1968	2454	625	671	357	528	903	1456	host	puuC
gene-b2091	485	735	451	1022	321	650	269	306	204	374	228	535	host	gatD
gene-b0114	119354	81554	86541	56450	119227	100312	93627	87559	53540	52277	27358	31736	host	aceE
gene-b0464	882	870	698	1102	605	726	575	691	182	228	274	341	host	acrR
gene-b3312	85299	66896	60687	60922	76108	101179	97885	108991	41100	45674	22706	29305	host	rpmC
gene-b3546	866	886	729	987	641	753	638	702	234	247	271	390	host	eptB
gene-b2350	1717	1676	1385	1808	1290	1504	1643	1557	372	413	355	384	host	yfdG
gene-b2930	93	105	69	82	65	94	57	44	48	38	39	85	host	yggF
gene-b4770	594	586	426	653	313	510	391	393	139	146	185	163	host	yljB
gene-b2520	7427	7579	4812	5021	3929	4971	2809	2862	1772	2230	2257	2836	host	yfhM
gene-b3262	86	77	100	135	95	104	67	86	43	37	23	54	host	yhdJ
gene-b3222	612	753	365	425	311	477	180	203	167	149	212	287	host	nanK
gene-b0857	2348	2604	1688	2057	1229	1743	1083	1154	573	643	522	634	host	potI
gene-b2766	156	138	193	241	179	218	234	235	100	94	50	118	host	ygcN
gene-b0163	1718	1787	941	1391	526	714	651	661	465	582	807	892	host	yaeH
gene-b1864	10073	9398	7361	7096	8287	11313	5987	7091	2253	2829	1861	2411	host	yebC
gene-b3094	1366	1411	844	980	738	804	698	851	435	488	394	518	host	exuR
gene-b0776	5648	9282	3793	4979	3218	5268	1840	2059	1763	2266	2168	3265	host	bioF
gene-b3541	9624	14025	6778	8501	6770	11075	2033	2501	925	1367	2108	3054	host	dppD
gene-b2711	130	142	91	113	69	90	78	59	49	36	48	74	host	norW
gene-b2122	153	177	77	130	73	84	119	98	78	74	56	113	host	yehQ
gene-b1527	20	11	15	30	11	11	18	9	6	10	12	29	host	yneK
gene-b2295	246	269	224	331	170	200	274	252	84	81	82	150	host	yfbV
gene-b2808	694	739	646	846	583	759	574	652	215	281	183	277	host	gcvA
gene-b0148	3399	3461	2348	2507	2554	3357	1963	2067	1235	1345	987	1239	host	hrpB
gene-b1722	580	574	1045	1383	1122	1353	967	855	80	120	111	184	host	ydiY
gene-b1728	35	55	45	75	38	37	42	53	15	12	17	40	host	ydjM
gene-b1604	5297	5204	3247	3248	2671	3019	2178	2311	1568	1737	1365	2007	host	ydgH
gene-b1872	322	375	200	261	228	282	155	195	97	94	80	168	host	torZ
gene-b0435	4623	5412	3005	4309	1625	2376	2068	1928	995	1199	2241	2261	host	bolA
gene-b1993	476	529	281	338	213	258	259	263	131	128	166	222	host	cobU
gene-b2583	118	87	109	104	71	83	68	85	32	28	30	56	host	tapT
gene-b4164	25414	22903	42867	45488	45429	35036	29244	27464	9835	9181	7452	8149	host	glyX
gene-b0680	4387	3695	3353	2951	3222	4244	2201	2436	1117	1199	932	1574	host	glnS
gene-b1726	1071	1243	882	1120	681	988	787	818	268	332	328	375	host	yniB
gene-b2572	5712	5846	3491	3708	3063	3295	2604	2881	1791	2150	1998	2847	host	rseA
gene-b2542	401	381	236	252	204	246	109	118	83	113	108	150	host	hcaD
gene-b3263	51	47	33	85	29	48	60	57	29	11	10	10	host	yhdU
gene-b0282	27	47	22	28	23	28	20	33	14	18	14	47	host	yagP
gene-b2285	10632	10989	7149	8179	6939	9106	5467	5877	3085	3501	2481	3253	host	nuoE
gene-b0810	5280	6221	2751	3204	1097	1456	1733	1678	1531	1567	1301	1912	host	glnP
gene-b4359	2575	2706	2008	2554	2856	3035	3596	3665	1073	1161	653	1072	host	opgB
gene-b2442	1058	1141	797	1060	476	638	595	636	225	294	206	326	host	intZ
gene-T7p31	48	26	34	117	22	75	76411	107771	226256	280250	107135	137876	phage	gene-T7p31
gene-b1822	1980	2200	1892	2167	1931	2568	1567	1780	579	693	429	484	host	rlmA
gene-b0461	1290	1512	1322	2074	824	1051	1262	1254	336	406	533	649	host	tomB
gene-b3411	208	225	131	225	100	152	143	144	59	74	58	100	host	rpnA
gene-b0902	1814	2188	1546	1948	1385	1880	1125	1359	523	622	468	609	host	pflA
gene-b0978	814	773	454	565	444	477	256	297	149	160	132	250	host	appC
gene-b1346	5	6	9	7	7	6	5	3	4	2	3	4	host	xisR
gene-b3314	210959	167078	149073	126092	223290	255683	190562	226715	87169	104677	50602	70060	host	rpsC
gene-b0305	73	69	40	73	29	57	58	52	24	25	26	62	host	rclR
gene-b4108	76	86	81	114	74	94	93	94	26	26	26	46	host	yjdM
gene-b2201	374	347	251	292	248	374	195	211	135	163	105	151	host	ccmA
gene-b2744	4454	4628	2815	2491	2707	3528	1936	2006	1270	1377	1134	1318	host	umpG
gene-b3787	9023	8815	6371	6463	7706	8932	4501	4989	1929	2120	1653	1926	host	wecC
gene-b2364	106	108	44	56	58	75	65	65	43	43	39	69	host	dsdC
gene-b1427	461	531	351	478	238	299	271	256	108	117	154	181	host	rimL
gene-b4599	1002	1453	1308	4545	1600	2764	9308	9950	1121	1639	874	1179	host	mgtS
gene-b0828	4375	3825	1080	1305	603	843	748	1052	1840	2152	1231	1743	host	iaaA
gene-b3365	653	600	406	454	253	294	499	477	206	178	132	225	host	nirB
gene-b4737	34	52	49	113	26	52	72	86	5	8	11	23	host	ymdG
gene-b1821	237	303	282	666	339	846	424	599	94	101	56	111	host	mntP
gene-b4180	3381	3418	2775	2489	3603	4383	2025	2286	852	956	859	834	host	rlmB
gene-b3730	17814	17123	11663	12007	13405	15931	8579	8552	4517	4705	3918	4633	host	glmU
gene-b0357	693	728	543	615	505	528	474	482	282	285	214	369	host	frmR
gene-b3126	83	111	54	86	56	73	56	51	41	24	26	65	host	garL
gene-b0572	75	107	48	90	42	61	65	74	43	36	29	76	host	cusC
gene-b1597	18	26	19	23	16	16	22	16	6	6	10	33	host	asr
gene-b0883	9217	5768	11830	7980	17968	6202	11009	8978	3442	6535	7003	12679	host	serW
gene-b3378	64	79	44	72	31	77	57	62	28	24	28	42	host	yhfU
gene-b3577	10	10	2	6	7	5	8	8	6	5	4	16	host	yiaM
gene-b0875	367	378	290	421	254	316	192	210	111	140	136	184	host	aqpZ
gene-b3680	80	92	34	63	24	36	60	52	49	31	29	53	host	yidL
gene-b0694	141	125	92	106	91	101	88	86	45	39	32	84	host	kdpE
gene-b1182	22	24	27	30	13	28	29	22	16	5	12	12	host	hlyE
gene-b1041	18	14	8	28	6	12	17	6	7	8	8	15	host	csgB
gene-b1196	19	26	19	41	14	10	18	16	7	1	7	12	host	ycgY
gene-b2003	58	46	25	50	25	41	28	41	15	9	18	13	host	yeeT
gene-b2755	385	364	232	331	193	287	242	230	99	155	105	202	host	cas1
gene-b4428	1143	917	960	980	843	871	737	838	506	467	470	514	host	hokB
gene-b2796	1379	1639	1085	1494	1481	1544	1124	1642	481	543	311	646	host	sdaC
gene-b2614	2972	3057	2058	2875	2162	2536	1795	1854	1055	1074	1312	2192	host	grpE
gene-b3264	30	34	18	55	27	27	37	43	27	12	16	24	host	envR
gene-b3172	4003	3651	2425	2744	2510	2812	2314	2153	1296	1362	967	1335	host	argG
gene-b4483	845	746	704	663	720	880	641	663	452	435	302	425	host	tatD
gene-b3654	3724	3390	403	551	247	165	2261	2364	658	785	505	971	host	xanP
gene-b4258	9991	9295	7371	6711	7279	8668	4744	4830	2438	2915	2165	3551	host	valS
gene-b0990	968	1150	1893	2908	1374	2108	2114	2274	490	637	461	584	host	cspG
gene-b2336	22	39	19	18	12	24	16	10	12	9	9	40	host	yfcS
gene-b0343	43	43	46	48	32	40	45	45	36	15	24	57	host	lacY
gene-b0495	783	866	480	559	455	493	260	250	225	278	256	385	host	ybbA
gene-b4679	80	97	113	252	45	75	124	124	17	16	20	43	host	yohP
gene-b4118	109	154	90	123	84	94	83	93	43	55	59	93	host	melR
gene-b4757	61	74	94	112	55	72	48	51	11	8	21	22	host	ysdD
gene-b2189	2207	2934	2658	3688	2739	2043	2963	2664	498	597	649	537	host	proL
gene-b3205	826	790	707	750	503	554	404	437	190	219	193	408	host	rapZ
gene-b4714	8	11	8	14	12	11	10	11	4	2	2	2	host	ralA
gene-b2147	153	232	83	146	109	184	100	161	49	78	50	117	host	preA
gene-b0907	31729	35807	15273	16309	9908	12055	7842	8503	6783	9384	8743	10362	host	serC
gene-b1161	43	65	73	127	38	87	70	73	10	15	13	20	host	ycgX
gene-b2983	60	59	47	58	44	49	51	46	27	20	26	72	host	yghQ
gene-b3463	4339	4132	2968	2989	3259	3542	2177	2208	1097	1340	948	1407	host	ftsE
gene-b2794	832	837	675	736	627	745	520	566	228	248	193	318	host	queF
gene-b4751	63	68	61	68	42	44	46	63	26	19	19	24	host	yoaL
gene-b2899	481	433	324	435	302	311	239	283	122	148	142	225	host	trhA
gene-b4107	56	49	25	32	16	24	32	25	19	24	15	45	host	yjdN
gene-b0268	81	100	42	84	47	64	50	74	38	39	34	84	host	yagE
gene-b3394	29	40	19	34	13	26	25	16	21	15	10	54	host	hofN
gene-b1754	370	365	192	262	186	239	128	144	70	91	83	181	host	ynjB
gene-b1950	48	52	34	44	27	44	48	40	32	23	14	38	host	fliR
gene-b4044	945	835	696	790	741	752	730	655	286	303	239	417	host	dinF
gene-b1215	10010	10156	6667	6585	6909	8836	4618	5295	2801	3222	2356	2711	host	kdsA
gene-b0850	515	457	355	390	267	302	349	300	184	190	178	196	host	ybjC
gene-b2511	3915	3479	3882	4003	5008	6147	2538	2645	792	896	680	1282	host	der
gene-b0301	35	26	24	34	27	34	29	31	13	8	11	36	host	rclC
gene-b0798	117	111	56	113	72	94	60	86	43	46	55	55	host	ybiA
gene-b1737	108	157	138	272	116	203	187	252	47	103	78	127	host	chbC
gene-b2577	234	199	169	223	153	158	206	198	86	107	97	116	host	yfiE
gene-b2292	535	577	345	439	288	370	305	276	135	179	166	294	host	yfbS
gene-b3281	5014	5461	4709	5101	3916	5413	2468	2747	890	1008	1026	1174	host	aroE
gene-b2494	1558	1575	784	911	632	714	559	642	434	472	481	761	host	bepA
gene-b1093	55240	53517	42268	43748	48212	61003	45475	51256	19059	22606	11994	14400	host	fabG
gene-b2861	71	72	37	67	43	39	39	39	24	36	21	74	host	insC4
gene-b1066	1671	2136	875	1024	611	785	709	657	486	606	627	724	host	rimJ
gene-b1566	54	49	27	68	33	53	37	32	9	10	11	14	host	flxA
gene-b4310	379	513	250	362	191	254	179	191	110	90	132	204	host	nanM
gene-b0729	13644	18161	9197	12109	10644	17782	6927	10691	7538	12027	7120	11680	host	sucD
gene-b2887	139	134	53	84	62	58	85	83	60	40	54	129	host	ygfT
gene-b2186	5427	5847	3989	4680	4243	5288	3365	3691	1859	2137	1374	1524	host	yejK
gene-b1326	744	831	486	572	407	448	319	380	188	240	223	344	host	mpaA
gene-b4732	111	103	104	150	76	109	67	76	23	25	32	37	host	ykiD
gene-b3653	2458	2225	1435	1511	1321	1280	1218	1317	805	903	582	831	host	gltS
gene-b1316	173	252	114	148	110	163	81	99	54	57	54	112	host	ycjT
gene-b3977	60240	59301	75807	107803	73741	72641	64143	68023	15362	15121	14824	11917	host	tyrU
gene-b1932	449	902	380	825	309	489	258	508	86	125	66	164	host	yedL
gene-b4831	2152	2648	1696	3085	1158	1571	1359	1462	524	671	725	772	host	allZ
gene-b2590	14550	14477	27432	48105	18047	22047	29636	30565	5402	6875	9551	7149	host	gltW
gene-b3308	142096	104296	130215	93732	149329	185101	113569	117576	33727	37100	23126	33907	host	rplE
gene-b2821	2911	3016	2336	2453	2219	2456	1827	1795	788	959	809	1066	host	ptrA
gene-b4364	58	73	45	54	41	43	38	42	30	21	23	58	host	yjjP
gene-b1757	247	281	231	264	221	176	179	175	112	106	99	142	host	ynjE
